end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.07089758,0.98834115,0.00021338063,0.20226757,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.0586357e-06,3.7114924e-06,258.40103,717.7806,1930.8297,5921.69,0.0012539019,1878.445,6.5706124,9407941.0,2.6426313,10.939794,-4.4387057e-06,1.370982,4.856391e-06,6.4536595,9.384284,0.6947346,-1.7455567,0.6945043,-10.039754,-4.5861287,-13.196094,-10.333532,-13.361362,-2.6030827,2.6105509,2.935793,2.4499655,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.06935619,0.98834115,0.0001933332,0.16235827,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.716343e-06,3.7602758e-06,222.51201,710.6028,1945.1854,5447.955,0.002446946,1786.0991,6.513741,8554083.0,2.8818352,13.46051,-4.0809214e-06,1.2923428,4.43001e-06,5.9549603,7.603335,3.6151829,1.0949734,1.0510083,-6.0092063,-3.1146286,-10.643749,-7.9648094,-11.259094,-2.2944674,3.1306064,3.1339035,4.690806,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.064877726,0.98834115,0.00017088612,0.12086168,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.160804e-06,3.6208191e-06,179.44514,681.89154,1938.0077,4356.928,0.0030030953,1614.7949,6.2965636,7498626.5,3.4415436,18.808401,-3.5153946e-06,1.1670803,3.974957e-06,6.900313,5.7354183,4.2997575,3.1784651,1.8131247,-2.392731,-1.625192,-6.864302,-6.5576305,-9.746884,-1.7510687,2.667981,2.488567,6.1553497,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.04671829,0.98834115,0.00012937345,0.095691614,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.8983586e-06,8.727727e-07,71.77806,258.40103,717.7806,2548.1213,0.0022199766,1043.8248,5.519089,6256270.5,4.6259513,28.390265,-1.900555e-06,0.7827441,1.7305156e-06,11.664584,8.043742,2.841006,-0.03262003,2.7997339,0.45419583,-1.0746194,-6.3768716,-1.7098718,-7.0509987,0.3040897,1.4295,1.3544649,1.1614242,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.040581647,0.9767974,0.000121802754,0.08911565,0.13323528,0.2840395,0.42618904,0.5511677,0.6574664,0.761525,0.86612576,0.91482276,0.9734459,1.0179876,1.117752,1.136643,1.1929204,1.2266375,1.3268837,1.3668779,1.3908677,1.4314898,1.4495534,1.3994503,1.3367138,1.2084361,1.0424374,0.875271,0.71924657,0.58954483,1.9716983e-06,5.4692777e-07,71.77806,229.6898,552.6911,1414.0278,0.0014931923,794.48627,5.0889816,5007519.0,6.1113896,47.360645,-1.8447889e-06,0.6223055,1.503019e-06,16.435194,9.323955,0.2707259,-0.5097897,3.0076895,-1.639335,-3.7692688,-5.933483,-2.2306411,-4.9277654,0.039974213,1.9800879,1.1400867,-1.0848036,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.035839584,0.96787673,0.00011871744,0.080272116,0.13542245,0.28775966,0.4334322,0.533453,0.6279101,0.75393254,0.86775637,0.92613745,0.9808647,0.98416597,1.1425698,1.0958041,1.1740985,1.2148702,1.3303949,1.356054,1.3654894,1.4106803,1.4556727,1.3839054,1.3198738,1.197435,1.0235882,0.86217207,0.714156,0.5871955,1.8186688e-06,3.8301675e-07,50.244644,200.97858,366.0681,904.40356,0.0013936477,625.2413,4.721828,4216328.5,7.0289207,58.842606,-1.818692e-06,0.5017658,1.3657594e-06,19.103765,10.515069,0.41369012,1.1717197,4.523845,-1.3638347,-3.4327667,-4.1107345,-5.5414443,-5.869187,-0.46448025,4.7943025,0.3841548,-4.429155,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.033217732,0.9649027,0.000117721946,0.080725625,0.13425799,0.2841786,0.41545048,0.5273697,0.61559623,0.76989156,0.8632625,0.9285129,0.97739434,0.9646895,1.1444417,1.0904244,1.1440896,1.2016104,1.3226509,1.3491577,1.3807579,1.4205748,1.4671797,1.393376,1.3112496,1.1956149,1.0228015,0.8665232,0.719276,0.5771381,1.5273004e-06,2.7691854e-07,50.244644,172.26735,366.0681,739.314,0.0013883827,581.6293,4.6435122,4278170.5,7.2772775,61.37383,-1.6889562e-06,0.46942186,1.1588618e-06,20.604715,10.514409,0.3275491,0.6726837,4.342944,1.3402214,-0.71318644,1.49218,-4.737729,-4.0261226,-0.03194809,2.5646467,-0.780452,-2.6309016,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.031476945,0.97031385,0.00011126733,0.075283445,0.12957446,0.27495694,0.42003763,0.5288446,0.62588626,0.7845848,0.8431664,0.9435281,0.98067427,0.98654526,1.1451218,1.1118122,1.154523,1.2258276,1.3181933,1.3363484,1.3952724,1.4170847,1.4537731,1.4006758,1.3228986,1.208116,1.036079,0.8842526,0.72205514,0.57832676,9.563113e-07,2.4071542e-07,21.533419,157.91174,416.31274,818.26984,0.0013103866,656.89404,4.591808,5195710.5,6.536091,49.464153,-1.2944133e-06,0.51573783,9.716483e-07,19.048246,8.966928,-1.5195656,-0.25182447,5.1401877,2.151743,3.7329447,4.038068,-7.0917244,-8.04456,-0.076905966,2.0345623,-2.5106552,-5.3388295,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.031881537,0.97250634,0.000104014885,0.07596371,0.12918417,0.27547905,0.42922553,0.5495147,0.65405154,0.77837944,0.8423988,0.92576337,0.9698027,1.0180687,1.125125,1.1329263,1.1729037,1.2304473,1.3122007,1.3442755,1.3995491,1.4103708,1.4380285,1.3932786,1.3218197,1.2050418,1.0397534,0.8832347,0.7217695,0.58257276,1.0522327e-06,2.4555615e-07,21.533419,186.62297,452.20178,897.22577,0.0011347615,726.1186,4.6989036,5794994.5,6.020148,41.903202,-1.1587284e-06,0.56681484,7.31219e-07,18.499702,7.7654877,-3.5585544,-0.9583463,1.9444695,-0.08965063,2.9180539,2.5697296,-7.953678,-7.603615,0.7690096,-0.74195075,-2.2840893,-3.4989204,116_216_46_1_20250116_103828_cherry_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.035621386,0.9813592,0.00010774917,0.09546485,0.1341402,0.28262874,0.43526003,0.5553406,0.6641429,0.7588597,0.8612074,0.9113551,0.9747965,1.0249192,1.1223888,1.1394085,1.2076086,1.2324758,1.3097978,1.3584553,1.4023352,1.4311582,1.4611236,1.4077388,1.3331493,1.214301,1.0551411,0.8898657,0.739609,0.60812896,1.1078893e-06,3.941864e-07,43.066837,251.22322,2684.4993,4859.3745,0.001191196,1681.5548,5.4307313,13076464.0,4.438633,28.67729,-1.2514928e-06,1.2296361,1.0097643e-06,15.112575,9.485792,-5.4871755,4.399284,1.4071636,1.2554988,0.09085687,2.5262759,-11.556397,-13.0385895,-2.3787482,0.6115627,-3.1936486,-4.127908,116_216_46_1_20250116_103828_cherry_board.wav
