end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.074418224,0.98834115,0.00027309204,0.116099775,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.2246868e-05,3.5069586e-06,165.08954,251.22322,308.64566,825.4477,0.0014558438,547.52606,4.6282935,1911222.4,6.6831307,63.558125,-1.5619675e-05,0.46289644,1.284785e-05,13.83241,16.68891,8.134285,6.944599,8.674444,4.110369,-3.0918653,-15.542258,-10.390707,-12.172115,-1.71868,-4.150031,-6.353561,6.2968693,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.060715128,0.98834115,0.00023316022,0.08571429,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.4068464e-05,2.0919058e-06,157.91174,229.6898,287.11227,588.5801,0.0026072452,478.31894,4.393352,1767375.1,8.119472,89.65561,-1.1027148e-05,0.4116037,9.3691415e-06,15.381245,17.214903,6.823193,7.6588426,10.407095,3.8115358,-1.5730373,-14.418186,-11.182076,-16.040869,-3.1173751,-4.7741714,-5.5663795,2.2344344,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.044400867,0.98834115,0.00017861504,0.05600907,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.4165004e-06,5.9159544e-07,122.022705,200.97858,308.64566,559.8689,0.0035895642,510.7247,4.5282197,2787668.2,8.297569,89.78008,-5.147361e-06,0.4254528,4.2604024e-06,16.778715,15.135058,5.702226,5.976381,9.128099,2.0833187,1.1181059,-9.905536,-8.6785,-17.947916,-2.002074,-2.8049583,-3.6981165,0.08495104,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.037071172,0.98834115,0.00014597054,0.06122449,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.144187e-06,3.671057e-07,93.311485,244.04541,351.7125,746.4919,0.0025993641,583.57715,4.682276,3610336.8,7.8534455,76.84301,-2.6821788e-06,0.4845179,2.6352607e-06,18.997068,11.794979,0.3825914,0.9731388,5.746531,-0.413263,-2.605854,-8.167435,-9.708857,-15.308003,0.7427085,-0.9022646,-1.7552857,1.2316566,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.033688456,0.98691195,0.00012510324,0.08072562,0.13041462,0.2803483,0.43538842,0.54487634,0.66055036,0.7313253,0.8362767,0.92172605,0.98034835,1.07836,1.1164712,1.1243092,1.1987833,1.2832152,1.3220311,1.368251,1.4209112,1.443869,1.4351902,1.4271928,1.3587521,1.2294961,1.0733933,0.9156807,0.746123,0.5964239,2.2976562e-06,3.0967544e-07,57.42245,272.75662,394.77933,890.04803,0.0018633375,640.34174,4.8441734,4286952.0,7.132122,58.867725,-1.5122476e-06,0.52761644,1.241897e-06,20.397436,9.650758,-1.772055,-1.2318212,2.6199863,-3.5083132,-6.3016167,-7.893734,-11.383634,-9.069924,4.9221306,1.9024311,2.1075528,3.6493218,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03248195,0.9854539,0.000112999136,0.08752835,0.13026477,0.28107753,0.43702316,0.5149868,0.6359799,0.71185094,0.83409786,0.9289623,0.97873217,1.0783406,1.109068,1.0862298,1.1874968,1.3120824,1.3269074,1.3691926,1.4527916,1.4609679,1.4422575,1.4213957,1.3415756,1.2269444,1.0857767,0.9285523,0.746366,0.5928798,2.2510071e-06,3.0926938e-07,43.066837,272.75662,401.95712,904.4036,0.0013670176,640.44464,4.6922812,4481106.5,7.0938935,57.909657,-1.4501479e-06,0.52778715,1.1659374e-06,21.068296,9.046056,-4.4108615,-1.4158382,1.058832,-2.3354802,-7.4800134,-9.161931,-14.608195,-6.7519984,4.43613,1.5067687,1.6558434,1.9586967,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03220607,0.9806258,0.00011505722,0.08684807,0.13170382,0.2807306,0.4357721,0.51484126,0.6360261,0.72307515,0.8420761,0.9216063,0.97926354,1.0546875,1.0966655,1.0981127,1.1795282,1.3098788,1.3210936,1.3365465,1.4485127,1.4564633,1.445676,1.404902,1.3295609,1.2203628,1.0799015,0.92549676,0.7390208,0.58476883,2.120328e-06,2.9782723e-07,50.244644,229.6898,387.60153,796.7365,0.0013933444,595.4538,4.682962,4341773.5,7.359569,61.977467,-1.614632e-06,0.48854145,1.3839285e-06,21.651281,11.017525,-2.3691008,2.043431,1.1244296,-0.079806246,-4.228783,-8.943144,-12.023884,-6.8326306,5.417219,2.065612,-0.5073691,-0.5565621,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.032575604,0.9799447,0.00010871438,0.07165533,0.12849726,0.26474252,0.4173461,0.52426654,0.64206094,0.7383401,0.84830713,0.9198416,0.9910905,1.0367213,1.0925236,1.1365916,1.185376,1.3041064,1.3122588,1.3450571,1.4355942,1.4474198,1.4571404,1.4200277,1.3337017,1.2208606,1.068659,0.90426487,0.72534513,0.5784219,1.6473391e-06,2.830097e-07,43.066837,222.51201,466.55737,904.40356,0.001471104,674.7829,4.8884315,5001030.0,6.7093544,52.258026,-1.4091589e-06,0.5427322,1.1369165e-06,20.66303,9.472652,-3.6321952,0.6431933,0.9781086,1.3873984,-1.7132291,-5.834109,-7.7317758,-8.1793375,2.409388,2.5839937,-0.3830285,-0.28353643,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.034190223,0.978692,0.00011424228,0.06281179,0.12649624,0.2664539,0.41362152,0.5435307,0.6635207,0.7509146,0.8489435,0.9143029,1.000856,1.0491627,1.0899899,1.145305,1.181348,1.282937,1.3158439,1.3663429,1.3995038,1.4209021,1.4413218,1.4183941,1.3508843,1.2111777,1.0539912,0.88327384,0.7232148,0.5837584,2.216352e-06,3.1286356e-07,64.60026,258.40103,473.7352,882.8702,0.0014344779,639.90375,5.0240493,4299919.5,7.1931224,60.06258,-1.6368125e-06,0.5281709,1.2948885e-06,21.61293,10.548523,-2.9171305,0.098184705,-0.4986008,-0.4704616,-0.16320784,-2.8320487,-7.812609,-4.0279365,3.7837842,4.809133,1.9061273,1.3699433,116_216_21_1_20250116_102716_muscle_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.037551988,0.9837751,0.0001355067,0.065532885,0.1309431,0.28285006,0.41632247,0.5420156,0.65914756,0.73565245,0.8258743,0.91896224,0.98751694,1.0701284,1.1190788,1.1239203,1.1958379,1.2876312,1.3356199,1.3985391,1.4182228,1.4416641,1.4459382,1.4221921,1.343689,1.2123014,1.0618032,0.8914707,0.7258816,0.58494836,2.047528e-06,5.10431e-07,64.60026,229.68982,401.95712,796.7365,0.0022152998,554.7791,4.6378274,3448823.8,9.150321,111.91755,-3.6116605e-06,0.4607986,2.1720068e-06,21.375368,8.22846,-0.13880666,2.8013232,3.4109356,5.6484714,5.6033115,-3.6056736,-8.867356,-0.35748863,5.6138873,5.144752,2.7145681,3.716834,116_216_21_1_20250116_102716_muscle_board.wav
