end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.14088489,0.98834115,0.00040271968,0.26916102,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.8424755e-06,2.3379764e-05,2253.831,4112.883,6180.0913,9223.48,0.0042151767,4596.3755,7.8916345,12207337.0,0.9536856,4.542454,-2.4504852e-05,3.1926005,3.9755632e-05,-5.224846,12.187121,2.9964845,9.059098,11.494175,2.4464614,-2.2480571,-19.323305,-0.47075304,0.9527497,-4.7191586,-0.89545125,-3.462984,-0.5802186,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.10551032,0.98834115,0.00030413814,0.19750567,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.487905e-06,1.3897102e-05,1205.8715,2311.2537,4213.3726,7220.8726,0.005614819,3149.511,7.055387,9698225.0,1.7986287,8.589557,-1.4426269e-05,2.2015355,2.218869e-05,-0.7647403,10.321235,4.2976446,8.872037,14.502014,2.8138247,-3.5860803,-16.978476,-3.7047205,-1.9926695,-0.13715887,-1.0633677,-3.2356339,-1.0043002,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.066435315,0.98834115,0.00019141314,0.1170068,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.1676327e-06,4.148083e-06,157.91173,502.4464,2024.1415,4335.395,0.0061197723,1534.3795,6.0335526,6506860.0,3.3628464,20.00085,-4.0927193e-06,1.1010772,4.591368e-06,5.81883,8.11628,4.7957735,6.274771,15.705716,5.3463326,-3.996319,-15.126786,-7.114313,-4.0209002,1.9178118,-3.3152926,-4.0621676,-0.05455045,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.047206637,0.98834115,0.00014906093,0.09274376,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.4254823e-06,1.2086715e-06,78.955864,150.73393,724.95844,2655.7883,0.0023812107,964.0456,5.2433243,5252183.5,4.866332,33.4642,-2.20399e-06,0.7169098,2.203941e-06,10.956494,9.176097,4.3155475,4.596725,12.00174,10.468071,-0.20493959,-8.920539,-4.0596623,0.22093217,4.664737,0.48491395,-1.4554558,-0.8915308,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.04060552,0.9874325,0.00012312848,0.07619048,0.1347369,0.27322492,0.41853163,0.5442539,0.65209156,0.73073643,0.8146729,0.89602965,0.99428684,1.0440437,1.0869746,1.1453084,1.2292786,1.2680024,1.3073287,1.3720555,1.4350977,1.4799246,1.4779977,1.4451765,1.3713351,1.2450653,1.0692796,0.9000718,0.74323493,0.5945023,1.4660236e-06,7.8363536e-07,50.244644,129.20052,452.20178,1478.6279,0.0014270755,771.7972,4.924829,4846756.5,5.6346593,40.390224,-1.7517391e-06,0.58991563,1.6930118e-06,13.923126,8.261291,3.784837,1.484752,6.5124984,9.989642,-1.7935284,-10.45445,-2.6626675,1.0042328,4.5298576,2.2150533,-3.886554,-1.7323108,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03764755,0.9852743,0.00011089739,0.07437641,0.13896441,0.27633095,0.4195672,0.53279716,0.6386014,0.7071523,0.79364485,0.9234287,1.0063338,1.048348,1.0701934,1.1387097,1.2319041,1.2267042,1.3080667,1.3674101,1.4339606,1.4839087,1.4931978,1.4379526,1.3917899,1.258071,1.0545758,0.8914964,0.7545066,0.5895167,1.4391222e-06,5.70513e-07,21.533419,143.55614,437.8462,1112.5599,0.0012826127,733.05597,4.8349633,4989991.5,5.903833,42.656994,-1.5253753e-06,0.56576556,1.1362359e-06,15.330162,7.8545322,2.3073022,-1.4386497,1.3335103,6.0105324,-2.491139,-9.008423,-3.043805,0.94420403,5.834357,6.082716,-2.193383,-3.2426357,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03868857,0.977309,0.00011367034,0.07414966,0.14166592,0.28122494,0.41964352,0.5318399,0.63398474,0.7006264,0.79419875,0.9291172,1.0045205,1.0468012,1.066938,1.130246,1.2337965,1.2073141,1.3027267,1.3514055,1.4211153,1.4414095,1.4858131,1.41505,1.3700271,1.2524548,1.0362593,0.8757879,0.75264233,0.5834267,2.1155222e-06,6.4162526e-07,64.60026,193.80078,430.66837,1105.3822,0.0012813578,715.36383,4.949623,4617482.0,6.2524915,48.071503,-1.705469e-06,0.5632375,1.2077131e-06,16.34154,7.587391,2.4418223,-1.1763158,1.8825512,4.423303,-3.6330192,-11.702373,-7.4294014,-3.1094983,2.4164922,9.21695,-1.1532191,-3.2817547,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03846823,0.9690973,0.00011230545,0.081179135,0.13740592,0.27772567,0.41256562,0.53676933,0.6271949,0.71285826,0.81067866,0.9323223,0.98665303,1.0376599,1.0744556,1.1330644,1.2073414,1.2032974,1.3140577,1.3450593,1.394693,1.4242092,1.4517317,1.4021584,1.3376201,1.229928,1.020001,0.87118286,0.7398155,0.5760808,2.1351198e-06,5.960455e-07,64.60026,236.86761,466.5574,1040.7819,0.0013266566,713.9034,4.98991,4572576.5,6.5046287,51.052197,-1.6401422e-06,0.5698171,1.2099039e-06,17.142836,6.703655,-0.31377903,-0.93437195,1.1271635,0.65647054,-1.151153,-10.047557,-12.821317,-6.8926945,0.2859496,6.7385845,2.1085193,-0.23296595,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.037403986,0.9609794,0.00011198913,0.08004535,0.13427831,0.27313974,0.40179536,0.5365143,0.64180034,0.72938555,0.82817024,0.8954415,0.97352195,1.0243455,1.0768577,1.1095909,1.1751031,1.2145954,1.2907038,1.3296771,1.3908259,1.42253,1.4232635,1.4065065,1.3181564,1.1982658,1.0209436,0.8742445,0.72068286,0.57512456,2.2253028e-06,5.674131e-07,64.60026,272.75662,452.20178,1033.6041,0.001271553,707.90454,5.000151,4515415.5,6.6344934,52.555798,-1.5789304e-06,0.57284665,1.2439926e-06,18.08063,6.833135,-1.5212091,-0.7769465,1.3489629,-1.5976934,-0.6881854,-11.9583845,-15.696031,-8.089299,2.173648,4.1015205,1.1286205,0.88843983,116_216_51_1_20250116_104027_movie_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.038033623,0.9772287,0.000113762275,0.082766436,0.13803823,0.27036896,0.4077579,0.5312404,0.6406631,0.7361534,0.82358164,0.88642246,0.9838994,1.0313203,1.0794903,1.1238548,1.1856164,1.2209736,1.2934167,1.3746176,1.4669315,1.4991502,1.477116,1.4374465,1.3549919,1.2113457,1.0389673,0.8836176,0.7240347,0.58692974,1.3607114e-06,6.3650685e-07,35.889034,215.33418,509.62424,1557.584,0.0013468029,784.27216,5.0552673,5070042.5,5.9619746,43.448772,-1.4461602e-06,0.6051207,1.0617181e-06,15.842948,5.204906,2.6742585,-2.1375911,1.3671079,6.2386956,2.1458313,-11.10658,-12.17302,-4.432749,3.863497,2.091769,4.9768453,2.3163986,116_216_51_1_20250116_104027_movie_board.wav
