end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.12264368,0.98834115,0.000744946,0.082539685,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.408036e-05,1.19576025e-05,179.44514,208.15637,279.93445,610.1135,0.0026807173,481.28946,4.360005,1366901.4,6.7815804,60.520508,-7.855077e-05,0.4258801,9.990676e-05,17.60214,17.458525,2.9335575,2.120986,5.329167,1.1320733,-1.867681,-6.6275287,-13.374527,-7.3774056,0.05121064,-0.2613902,-7.7148304,-6.576462,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.103427686,0.98834115,0.0006009118,0.06439909,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.1780644e-05,8.134729e-06,165.08954,193.80077,272.75662,559.8689,0.0055839815,476.63858,4.3373604,1474812.4,6.7655063,62.151203,-5.4460685e-05,0.41427276,6.04333e-05,16.402887,18.262419,4.9627986,3.88101,6.895733,2.4069874,-2.5750508,-9.197297,-8.168259,-4.8182855,1.0073705,0.70179564,-8.576724,-6.151069,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.07827257,0.98834115,0.00040259617,0.03968254,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.6974676e-05,3.9028164e-06,143.55614,186.62297,287.11227,545.51324,0.0070338217,466.2023,4.4291525,1614275.6,7.4512577,77.383446,-2.72026e-05,0.3986957,1.9191064e-05,16.308052,17.35855,6.7206936,4.329887,10.478738,3.9392526,-5.9323215,-11.499978,-1.5882903,-2.4034872,0.046170354,2.1706285,-3.7269313,-5.878346,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.05406195,0.98834115,0.00026417425,0.05011338,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.7896136e-06,1.5356081e-06,122.022705,186.62297,279.93442,523.97986,0.0051017012,425.61838,4.41877,1681833.9,8.833632,101.131615,-8.491323e-06,0.36660072,7.7737595e-06,18.24489,14.02935,6.2503877,6.4851966,14.013661,6.98818,-5.8228416,-12.2426195,-1.0621033,-3.8557193,1.3256735,-1.243692,-4.4947643,-1.884751,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.04228132,0.99203205,0.00017718785,0.060770977,0.12764117,0.26954082,0.41063657,0.56234103,0.67779964,0.7910178,0.86323434,0.90174556,0.9844711,1.0350419,1.0853695,1.1567398,1.2266656,1.2735773,1.3291825,1.3999139,1.4392506,1.4573709,1.4601208,1.4281107,1.3497435,1.2318395,1.085638,0.8995545,0.7462904,0.5999922,2.1151097e-06,8.456149e-07,86.133675,193.80077,315.8235,703.425,0.0028377825,476.3514,4.603533,2461728.0,8.753751,96.00294,-3.7628786e-06,0.3990563,3.9533065e-06,19.267914,11.259944,3.4735854,4.140907,13.569977,8.7923,-0.8578097,-10.770005,-3.5540438,-2.4724991,-0.007291779,0.44255447,-5.3186154,-2.2672904,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03605081,0.99551016,0.00014296708,0.07664399,0.12838048,0.2690027,0.40804696,0.5882893,0.7005305,0.8167083,0.85331696,0.89179033,0.97463626,1.0202467,1.0692405,1.186852,1.269656,1.2574074,1.2984225,1.4127207,1.4620638,1.4675795,1.472002,1.462313,1.3354999,1.2121779,1.0754585,0.9086775,0.7491851,0.5930588,1.5899335e-06,5.086719e-07,57.42245,172.26735,301.46786,667.53595,0.0019097499,478.5491,4.6053047,2949666.0,8.558831,86.84406,-2.479151e-06,0.39557528,1.9148613e-06,20.261673,11.378373,2.8743064,3.64141,9.6670065,7.8190017,2.5363839,-8.6175,-6.594527,-3.4796371,3.8411667,2.0914052,-7.874558,-1.9294316,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03459293,0.9904938,0.00012356635,0.07619048,0.12588613,0.2673361,0.40691617,0.59126425,0.69628125,0.80624604,0.83405757,0.8813068,0.97049546,1.0174855,1.0859586,1.217832,1.2703844,1.2337695,1.2987609,1.3981887,1.4484876,1.4501051,1.4656954,1.4593233,1.3246597,1.2030255,1.0648787,0.9077552,0.73805934,0.58867925,2.169337e-06,3.8514682e-07,64.60026,215.33418,366.0681,825.44775,0.0016883261,570.4158,4.806838,3772312.0,7.6628337,68.3317,-1.8131091e-06,0.46912816,1.2728e-06,20.459951,10.4839325,-0.7018339,0.22717702,3.3105335,0.7538605,-0.59037495,-10.010253,-9.310805,-0.6857922,4.4865956,5.6071625,-4.1584406,-2.0220287,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.033588383,0.9814933,0.00011718442,0.06825397,0.12723495,0.26900452,0.40421963,0.5696697,0.67431146,0.77058464,0.82201463,0.88675165,0.97590035,1.0330939,1.1022996,1.2302833,1.2497994,1.2224396,1.2818886,1.3718835,1.429824,1.442166,1.4552712,1.4385748,1.3242521,1.1935426,1.0480403,0.8918614,0.7262061,0.57771015,2.4018743e-06,4.2717474e-07,57.42245,229.6898,373.24594,854.15894,0.0014426695,594.47534,4.8336086,4050114.0,7.5625157,66.09556,-1.7262887e-06,0.48986292,1.1954793e-06,21.142572,9.787242,-2.6646023,1.3446283,4.984789,-1.0427036,-6.3215103,-11.958781,-9.95312,-0.15792775,7.332592,7.331657,-0.1599805,-0.29200053,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03273922,0.97347635,0.000111599664,0.069161,0.12780197,0.27161607,0.40849087,0.5403963,0.65491164,0.7543831,0.82673645,0.88832045,0.974896,1.0294961,1.090385,1.1857971,1.2034116,1.2322416,1.301629,1.3597851,1.4100909,1.4265203,1.4612217,1.4247679,1.3128611,1.200019,1.0498279,0.87974614,0.7189896,0.5760432,1.9944553e-06,4.5419756e-07,50.244644,265.57883,416.31274,1026.4263,0.0012456127,668.1467,4.8947797,4619643.5,6.869019,54.12975,-1.3306266e-06,0.54597384,9.746516e-07,20.555021,8.439375,-5.534785,-0.058314245,7.061025,-2.0568826,-8.344888,-14.037566,-13.865758,2.4240189,8.772055,6.945038,-1.389,1.0987788,116_216_20_1_20250116_102710_pillow_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.032097097,0.97653145,0.000111485715,0.06530612,0.13079812,0.2707669,0.4111172,0.5407856,0.66666514,0.77664614,0.8415036,0.8976535,0.9719408,1.0169649,1.0647091,1.1511259,1.2180516,1.2387718,1.297102,1.3877068,1.4166561,1.4414583,1.4689088,1.4230777,1.308227,1.2024769,1.0585632,0.8862517,0.7231354,0.5787521,1.5980644e-06,4.6182606e-07,35.889034,193.80077,409.13498,976.1817,0.0011663164,612.4646,4.745188,4298080.5,7.140879,58.672718,-1.4281956e-06,0.49811816,9.927912e-07,21.080732,9.430395,-3.8183565,0.9354947,9.409959,2.4833634,-6.7585926,-11.518658,-8.511658,2.1333873,14.976209,8.338745,-0.5957136,2.7330284,116_216_20_1_20250116_102710_pillow_board.wav
