end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.10577879,0.98834115,0.0003417111,0.18390024,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.0931827e-05,9.338141e-06,186.62297,258.40103,2777.8108,6115.4907,0.0016909298,1807.5468,6.0907726,7619442.5,2.0856903,8.41953,-1.7504814e-05,1.2996726,2.22386e-05,3.5651538,16.37363,7.3687024,10.393946,6.181662,1.5842878,-6.636213,-7.66893,-9.33603,-9.318359,-3.0337696,-3.2276032,-7.5788956,-2.3975294,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.0851871,0.98834115,0.00027881764,0.13129252,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,9.875417e-06,6.031567e-06,165.08954,265.57883,1579.1172,4249.261,0.0031480948,1318.9733,5.6847606,5583324.0,3.4539244,22.015848,-1.23754835e-05,0.9730351,1.4838672e-05,6.612904,15.446796,9.514588,11.807818,5.4782653,-0.9134334,-8.917241,-13.519779,-11.52771,-3.3503563,6.191914,0.10701498,-4.609982,-3.2951934,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.061302338,0.98834115,0.00020861735,0.08095238,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.478337e-06,2.4314047e-06,150.73393,236.86761,351.7125,2045.6748,0.004121907,735.729,4.9849844,3137861.8,6.180338,59.953762,-7.3481992e-06,0.5788718,7.306862e-06,11.492492,14.805062,12.466778,11.942754,4.7237067,-0.73032063,-7.9883256,-17.616903,-12.506371,-0.8974845,7.770641,0.5505859,-2.0200596,-3.3923464,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.0445735,0.98834115,0.00016016305,0.071655326,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.408573e-06,8.159814e-07,100.48929,193.80077,287.11224,789.55865,0.0033630747,535.5866,4.6575317,2827162.0,7.5675225,75.280846,-3.8674566e-06,0.43479133,3.2680862e-06,15.118297,12.600983,11.719733,11.095784,1.2583414,-3.3902671,-4.236939,-8.111621,-8.463687,-1.4300796,7.885479,2.1365616,-3.760646,-2.9485795,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.037239138,0.9917281,0.00013648938,0.08253968,0.12920244,0.26756617,0.42558753,0.58233064,0.68634695,0.7656975,0.8335275,0.89579296,0.9972997,1.0562243,1.0878292,1.1869568,1.2448083,1.3087159,1.3383665,1.3448238,1.4214243,1.452198,1.4619578,1.4257965,1.3525238,1.2304538,1.0616356,0.89932424,0.733198,0.5953423,2.9212442e-06,4.1123243e-07,78.95587,172.26735,272.75662,459.3796,0.002388174,456.66513,4.456865,2764359.0,8.589997,89.28681,-3.0266356e-06,0.378287,2.1339465e-06,18.084358,12.468556,10.0936365,8.572388,3.041233,-2.3021374,-4.657834,-5.370189,-8.056732,-5.91293,6.796304,1.1453933,-6.8966403,0.68909985,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.032593,0.99642307,0.00011786579,0.081179135,0.12753682,0.27681613,0.43221164,0.59731656,0.6937601,0.7734552,0.837424,0.9165821,1.0060416,1.0432706,1.0609121,1.2130345,1.2771938,1.3037441,1.3504959,1.3661486,1.4643127,1.4563767,1.4471893,1.4081558,1.3497559,1.2192789,1.0616561,0.8966256,0.72925043,0.5984544,2.343034e-06,2.6458267e-07,35.88903,186.62297,294.29004,545.51324,0.0018642797,512.60046,4.587734,3671731.2,7.739774,69.06446,-1.8493787e-06,0.41633114,1.0948669e-06,19.553713,11.609744,6.2872825,6.337257,0.36268058,-3.298291,-5.2428527,-4.3634458,-7.889911,-4.5303636,8.901631,-1.4072785,-8.202083,4.5242634,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.032369066,0.99066466,0.00011598427,0.08004535,0.12829943,0.27322474,0.4270548,0.5940748,0.6980502,0.7706063,0.83858126,0.9057695,0.99973583,1.0371488,1.0351003,1.2076813,1.2824551,1.3193058,1.3372604,1.3774347,1.4558493,1.4350241,1.4387088,1.3853925,1.3508263,1.2066468,1.0523591,0.8833701,0.72371656,0.5936032,3.536378e-06,2.4663737e-07,57.42245,258.40103,344.5347,495.26865,0.0013412387,519.4292,4.599473,3504347.8,8.164741,75.779884,-1.9401834e-06,0.4380801,1.1906112e-06,21.450018,11.7734995,3.186095,5.143269,-1.5905567,-6.196299,-9.514287,-7.1249614,-12.407344,-7.3042107,9.379661,1.6150447,-4.5480375,9.38454,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03155473,0.9847176,0.000113517075,0.06938776,0.12814122,0.27926782,0.42042843,0.5750593,0.68059665,0.74979097,0.83017915,0.9042122,0.99990803,1.0309268,1.0351402,1.1860508,1.2535745,1.3066326,1.3098811,1.3785902,1.4519577,1.4419888,1.4292029,1.3918322,1.3617629,1.2118793,1.0606459,0.8825657,0.7150962,0.5873459,3.6315062e-06,2.1753821e-07,86.133675,294.29004,366.0681,509.62424,0.0012199396,560.2407,4.5198145,3789474.8,7.8398666,69.30836,-1.7605888e-06,0.47511458,1.1939286e-06,20.982927,11.718633,1.1246294,4.456402,-2.4122474,-6.9856277,-8.146752,-13.420448,-18.067614,-6.3048654,8.602757,4.910814,1.6646547,10.840402,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.031318996,0.976922,0.000114571325,0.07596371,0.13030063,0.27994737,0.41528967,0.5509415,0.6624658,0.7620571,0.84237355,0.88078433,0.9830546,1.037429,1.045868,1.1803716,1.2243536,1.2957149,1.3013178,1.352348,1.4120879,1.434041,1.4398665,1.4035071,1.343504,1.2088557,1.0473524,0.874965,0.7118394,0.57933193,3.6081492e-06,2.564152e-07,100.48929,272.75662,351.71252,452.20178,0.0012658285,523.4582,4.524967,3359566.0,8.258102,76.85607,-1.8853389e-06,0.44950143,1.1771925e-06,21.535269,12.795209,1.005883,5.123072,3.2381427,-6.2094884,-9.0672655,-14.635884,-20.784035,-4.9206853,12.419803,8.510758,2.8353207,8.93043,116_216_12_1_20250116_102514_butter_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03148784,0.98205715,0.00011551837,0.07800454,0.12717147,0.27434665,0.42387652,0.5626786,0.6573837,0.7823923,0.8613742,0.90377873,0.9787669,1.0208595,1.0529059,1.1743708,1.2337499,1.3035122,1.3299719,1.3455733,1.4381357,1.4516541,1.4580665,1.4073411,1.3208798,1.2027189,1.0480608,0.8792699,0.7133345,0.5813125,3.389375e-06,2.6052405e-07,107.66709,272.75662,337.3569,502.4464,0.0014207015,541.3912,4.4144926,3491700.2,8.01857,72.77273,-1.7795577e-06,0.46070194,1.3437253e-06,20.453176,11.661892,2.148507,3.4974566,0.025939623,-6.331314,-6.3301206,-17.677092,-22.25675,-9.838345,9.846562,8.448251,1.6546806,5.23842,116_216_12_1_20250116_102514_butter_board.wav
