end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.020409431,0.98834115,3.4146546e-05,0.48231292,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.8957776e-07,2.1326031e-07,2339.9646,6962.472,11046.644,13731.144,0.0004408812,7105.035,9.914129,34640788.0,1.5322857,8.935995,-1.8090697e-07,4.7745543,2.1884595e-07,3.3314705,2.79206,-0.8564547,-3.8453195,1.6251334,0.4510379,-1.3921636,-4.4063277,-2.2040002,-10.266332,-9.45002,-3.6242125,-4.74929,-3.6614273,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.029001953,0.98834115,6.855267e-05,0.293424,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.151365e-07,3.7528693e-07,1270.4717,3660.681,5828.3784,7529.518,0.0012036585,3971.3076,7.489985,19761886.0,4.499233,39.667904,-1.045782e-06,2.724927,1.0696581e-06,11.128865,3.6184824,-0.03110393,-1.1943326,4.771596,0.6277074,-2.666941,-6.4385705,0.34632385,-10.379083,-12.735074,-4.928192,-3.3816595,-2.7116156,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.037851438,0.98834115,9.981501e-05,0.104761906,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.1000676e-06,5.1439247e-07,200.97858,366.0681,696.24713,1370.9609,0.0017209541,913.3791,5.349228,5456695.5,6.716018,57.077557,-1.5887939e-06,0.72992843,1.4948413e-06,18.079796,4.471027,1.1812019,-0.31221342,3.2976892,0.31071785,-3.6092088,-3.0307944,3.9341564,-9.144284,-12.6018095,-7.470516,-3.772831,-3.1731243,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.102987744,0.98834115,0.00043038654,0.06848072,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.206233e-05,7.760054e-05,272.75662,387.60153,631.6469,1169.9824,0.010078734,702.10034,5.2399416,2417100.5,6.485296,70.105156,-6.8580826e-05,0.60169363,6.548783e-05,22.41491,-1.0145134,2.3911004,1.4660894,1.5078845,-3.8167708,3.6704705,-2.265906,0.48446813,-7.9274273,-7.5302653,-5.07627,-3.104515,-2.647372,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.111075126,0.9115033,0.00043858055,0.08049887,0.12668465,0.2669576,0.39954016,0.5135148,0.6229053,0.6824963,0.75232697,0.8303967,0.88232356,0.92446613,1.0011902,1.032756,1.0819095,1.1537421,1.1939343,1.2356266,1.3170496,1.3663038,1.3839364,1.3431436,1.2834616,1.1709036,0.9996324,0.84595585,0.71802163,0.5699037,7.268544e-05,7.83052e-05,258.40103,401.95712,846.98114,1514.5171,0.017736284,815.6962,5.711674,2524587.2,5.417871,55.437897,-6.9078764e-05,0.6788047,6.569253e-05,20.526049,-2.6854277,3.0155284,0.024604818,0.4927659,-2.1344633,3.1146977,5.00565,-3.100792,-8.261297,0.20296223,-1.2773837,-3.1711476,-2.8959885,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.103224844,0.80614305,0.0004076096,0.26235828,0.11471683,0.24271095,0.36146116,0.45089945,0.54501337,0.5970974,0.64551026,0.7083114,0.7339967,0.78506726,0.8506317,0.8751054,0.9173186,0.99661237,1.0240272,1.093206,1.1748309,1.228259,1.2561109,1.2176046,1.1598468,1.0682257,0.915126,0.7839184,0.6773601,0.5367499,7.220572e-05,7.817286e-05,775.20306,2627.077,5376.177,7486.4517,0.018465297,3321.6357,7.4504356,16976886.0,3.3113625,38.072758,-6.853928e-05,2.3180344,6.527263e-05,14.18496,-3.4674118,1.8266311,1.1009723,1.7852575,-2.4110298,1.6927042,3.0045156,-8.245175,-7.9952216,3.845089,0.53272295,-2.921009,-2.5278456,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.030991403,0.832896,6.141737e-05,0.4759637,0.1180371,0.25139582,0.37497625,0.47262254,0.5849027,0.6365338,0.6927528,0.755965,0.7657226,0.82134753,0.89086384,0.9372905,0.9482992,1.045376,1.0595473,1.1508213,1.2153877,1.255661,1.2515669,1.2146467,1.1757716,1.0962228,0.93759173,0.79529095,0.67378306,0.5329188,1.0627626e-06,8.9363465e-07,1643.7177,5720.7114,10278.618,13465.565,0.009763348,6294.9478,9.087311,33001472.0,2.111468,17.7874,-1.370545e-06,4.2296977,1.1025169e-06,4.422894,3.5092752,2.2938287,-0.94248265,0.98176426,-0.52270156,-3.7468176,2.5901837,-6.913934,-5.5695777,4.7053742,3.2637756,-3.552943,-2.4405198,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.014353949,0.93904227,1.7564555e-05,0.67959183,0.13375045,0.2804278,0.41903147,0.5282874,0.6735274,0.7364337,0.81624126,0.8935389,0.9085466,0.9760973,1.0182325,1.0923511,1.1225609,1.2074682,1.2294921,1.3146014,1.3630317,1.3769078,1.3780203,1.3495823,1.275313,1.1732874,1.0127376,0.8555355,0.7122836,0.56781423,1.3742826e-08,2.8178881e-08,2612.7214,9058.392,15159.526,19301.121,0.0014295456,9278.582,11.0559845,47282640.0,0.21931379,1.7409846,-7.822948e-09,6.196564,4.5877737e-08,-1.5243937,2.500328,-2.8806636,-1.6454487,-1.1589968,-1.5129491,-2.455722,-1.3185402,-4.73924,-1.3701295,3.5472686,2.3212955,-0.7933965,-2.8193882,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.013100388,1.026566,1.5468153e-05,0.73197275,0.14577055,0.3007736,0.45703542,0.5819225,0.7287685,0.8082265,0.89982265,0.98091716,1.008008,1.0687028,1.1348833,1.199327,1.2549083,1.3457652,1.3878239,1.432607,1.4993576,1.4941006,1.4924282,1.4793676,1.3878962,1.2556685,1.0832024,0.9114768,0.7499898,0.6019681,7.777202e-09,2.0412983e-08,3438.1692,9991.507,15798.352,19408.787,0.00026180295,9932.441,11.658688,45276480.0,0.11967612,1.7224121,-3.7808356e-09,6.626452,3.726524e-08,-4.148022,0.39962772,-5.1250157,-4.662784,-4.8469825,-3.3914344,-0.74575156,1.1897064,0.09019502,3.9174929,1.1783577,2.5735207,3.034394,-1.9500004,116_216_16_1_20250116_102611_pasta_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.014009372,0.9949827,1.7240802e-05,0.70158726,0.14538224,0.30563697,0.4558622,0.5710585,0.6961022,0.76514715,0.84747916,0.9223524,0.9722214,1.0225867,1.084391,1.1251922,1.2057548,1.2943417,1.3178458,1.3726574,1.4421359,1.4604944,1.5080794,1.461181,1.353494,1.2395394,1.060785,0.88869405,0.7502397,0.6008992,8.087599e-09,2.8134972e-08,2734.7441,8290.366,14987.261,19150.389,0.00027139895,9152.83,11.330537,45886884.0,0.28656164,1.812954,-8.532129e-09,6.110935,4.2177486e-08,-3.0533915,0.26185822,-3.3138685,-1.1815914,-4.0637026,-0.14852588,2.1336806,3.0203636,0.30817083,3.751006,-1.3376684,1.372632,4.8067493,-3.2266967,116_216_16_1_20250116_102611_pasta_board.wav
