end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.112981655,0.98834115,0.0003174208,0.22290249,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,9.672342e-06,1.3729926e-05,617.2913,3517.125,4744.53,7945.8315,0.0027162135,3481.5828,7.2468276,10250019.0,1.1992892,5.827143,-1.40722905e-05,2.449814,2.3350372e-05,-0.64663553,12.639165,1.2880567,9.254908,8.770665,0.9961872,-3.2882211,-13.52213,6.159247,-14.246175,-3.8894758,6.1857796,10.827615,6.9849305,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.0868165,0.98834115,0.00025207154,0.16870748,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.351412e-06,7.63202e-06,394.77933,1894.9408,2706.033,5325.932,0.0035194885,2230.1965,6.220915,7211024.0,2.892389,19.72162,-9.526752e-06,1.6019369,1.4923787e-05,4.7367096,13.960072,3.4020996,7.2972527,5.3577943,-2.4010384,-4.8526816,-13.13543,4.202988,-12.212255,1.1541848,5.570606,8.428853,6.819893,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.057165075,0.98834115,0.00016878736,0.10634921,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.9265894e-06,1.3765897e-06,136.37831,323.00128,689.0694,2670.1438,0.0043326593,991.8139,5.2797413,4403417.5,4.7725806,35.025692,-4.0542086e-06,0.7661281,5.297539e-06,11.1238985,13.041911,2.5083504,1.8710632,-0.8978599,-5.6559625,-3.3052642,-10.24086,3.1740472,-7.976028,5.9870667,5.0413475,7.1439424,5.2719283,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.046570074,0.98834115,0.00014996812,0.092516996,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.0307713e-06,7.270487e-07,143.55614,294.29004,416.31274,1019.2485,0.0021546327,677.26154,4.9064007,3258199.0,6.637774,57.474247,-3.180443e-06,0.55741006,3.3737151e-06,14.75838,12.491364,4.77688,1.3154392,-2.0019133,-4.189112,-5.276276,-16.780321,-4.9734473,-8.674435,7.4371705,3.0567234,4.0495086,6.581348,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.04095861,0.9904225,0.00013402272,0.08390022,0.1312745,0.2798957,0.42295876,0.55926657,0.66377646,0.7666788,0.8585246,0.91087437,0.972128,1.0264806,1.1109426,1.1814047,1.197369,1.2838478,1.353271,1.3691502,1.421065,1.4492403,1.4591464,1.4190164,1.3800322,1.2393236,1.069736,0.895771,0.7316027,0.59820396,4.2344636e-06,5.851289e-07,143.55614,330.1791,423.49057,933.1148,0.0018733768,638.1826,4.9309206,3208698.0,7.5593605,69.700066,-2.270472e-06,0.5406485,2.1489286e-06,18.240755,10.350324,-0.07187796,-1.9502193,-0.8062771,-2.5972006,-6.343233,-17.793991,-8.158252,-6.885067,5.279881,4.2366996,2.7829778,3.8480036,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.0396214,0.9963595,0.00013187401,0.093424045,0.13373302,0.27813902,0.41272762,0.5457162,0.65392894,0.77961606,0.88691473,0.92090005,0.95695114,1.0101476,1.1020426,1.1827871,1.2145205,1.3113054,1.410052,1.4110473,1.4375057,1.4641508,1.456254,1.4217434,1.3769642,1.241488,1.0661694,0.8995964,0.7334992,0.5974458,3.7142875e-06,7.1945345e-07,136.37831,265.57883,452.20178,925.937,0.0016048778,609.53595,4.9715133,3231904.8,7.887549,73.51868,-2.2040874e-06,0.518774,1.85943e-06,20.479414,7.7612243,-0.74160856,1.4402547,1.5265665,1.0573753,-5.7011147,-16.944204,-10.165829,-8.033584,6.2849197,5.661747,0.030616602,1.8824697,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.04035866,0.9932344,0.00012816976,0.09433106,0.13447782,0.27753004,0.41278335,0.54804915,0.6626444,0.77996397,0.86556417,0.9153158,0.9461694,0.991564,1.0910138,1.1709151,1.1831594,1.2893177,1.4206096,1.4372711,1.4217314,1.4758434,1.4620851,1.4332577,1.3698176,1.2478281,1.0660446,0.89597154,0.7333267,0.5918377,2.9789037e-06,8.433155e-07,100.48929,272.75662,459.3796,1012.0706,0.0015621613,625.2158,5.1384025,3415179.0,7.7702847,70.95896,-2.1672324e-06,0.5269413,1.7589817e-06,21.733856,5.40431,-2.2482567,1.5758137,2.4084024,3.7760556,-0.7901671,-11.904217,-7.1795063,-0.85110825,8.510446,6.753044,-0.070002,3.4631107,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.041095182,0.98269504,0.0001287835,0.09614513,0.12903856,0.27032617,0.42023456,0.54568815,0.6633986,0.76980877,0.8575616,0.9157534,0.9465554,1.0038893,1.0805897,1.1530699,1.178851,1.2658373,1.3740972,1.4121634,1.4015745,1.4394821,1.4520844,1.4237977,1.3528816,1.2366759,1.0548238,0.88521105,0.73307496,0.5835996,2.2424874e-06,1.0627456e-06,57.42245,244.04541,516.802,1069.4932,0.0015977666,647.32526,5.218633,3663123.0,7.443348,65.235565,-2.1516028e-06,0.5359095,1.7205602e-06,21.88295,3.1415396,-2.289428,4.6800046,3.3146124,5.991179,2.122979,-9.130784,-8.359702,-0.8290083,11.336887,4.2436204,-1.3112156,3.8135192,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.039525416,0.97107166,0.00013235516,0.08276644,0.12631644,0.2660335,0.4280392,0.55259675,0.6673847,0.7571055,0.84143764,0.90560013,0.94703126,1.003234,1.0623418,1.1295067,1.1776545,1.2323769,1.3141847,1.3781286,1.3837045,1.4226729,1.4470239,1.4030943,1.3411525,1.221049,1.0553246,0.8812828,0.7214937,0.5820896,2.2876527e-06,8.777868e-07,57.42245,215.33418,488.09082,1033.6041,0.0015984363,618.60425,5.067995,3568416.2,7.5510106,66.774666,-2.1107771e-06,0.51464444,1.6579785e-06,21.698631,4.5886297,-3.4866846,1.3192438,2.226536,5.0529447,2.6591074,-9.324156,-7.815209,0.6598305,11.588615,4.7409406,1.6366949,7.7991166,116_216_25_1_20250116_102832_puppy_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.038761888,0.9766388,0.00012551587,0.07709751,0.12687695,0.27276388,0.41941395,0.553945,0.65812033,0.77175564,0.86266756,0.9055318,0.9538172,1.0232573,1.0839307,1.1176919,1.2143617,1.2509564,1.3183613,1.3675871,1.4106764,1.4440495,1.4385408,1.3951939,1.3517361,1.2233478,1.0476738,0.87580556,0.718873,0.5856703,1.9438642e-06,8.854702e-07,35.88903,157.91174,538.33545,1055.1376,0.0015735707,613.71625,4.954536,3687528.8,7.3867226,63.898212,-2.026433e-06,0.50448066,1.410957e-06,21.416601,4.2142286,-3.5691078,0.86079407,0.37103185,5.249952,3.1683133,-7.197435,-8.017057,-2.305454,8.521438,4.8793545,-2.9775198,1.5381752,116_216_25_1_20250116_102832_puppy_ground.wav
