end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.058750942,0.98834115,0.00015907346,0.14104308,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.3980665e-06,1.7153894e-06,150.73393,193.80077,667.53595,3954.9714,0.0008666942,1077.7255,5.500412,5162951.5,3.7950325,22.107317,-3.854006e-06,0.80091876,4.103744e-06,8.486485,10.884942,3.1153948,7.126556,10.60675,-0.59732217,0.021903276,-2.6332748,-10.890536,-12.286751,5.793058,-8.400714,-7.532025,-1.3504053,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.052286893,0.98834115,0.00014605829,0.108390026,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.820621e-06,1.320664e-06,136.37831,200.97858,653.18036,3029.0342,0.0013262265,970.52155,5.503968,4943269.0,4.6093745,30.554026,-2.940632e-06,0.73214716,2.8536194e-06,10.870759,9.292137,2.293924,6.167461,8.926892,3.3289986,1.4555672,0.18964781,-8.891773,-14.340041,4.199621,-5.2969785,-6.1627297,-1.0171028,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.044588175,0.98834115,0.00013237358,0.07619047,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.2270444e-06,9.89081e-07,86.133675,208.15637,653.18036,2081.5637,0.0018346632,839.49786,5.395229,4645103.0,5.6770473,42.098785,-1.978848e-06,0.6470673,1.6211301e-06,14.418324,7.0343633,-1.0839151,5.435215,9.648811,2.449905,-1.9640526,3.4004095,-1.726802,-9.7514925,0.4786879,-5.2658725,-2.09701,1.0333894,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.040770393,0.98834115,0.00012324199,0.08049887,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.3336879e-06,8.4649946e-07,71.77807,215.33418,602.9357,1421.2056,0.001362618,763.77655,5.307369,4550350.5,6.321509,48.655987,-1.7533504e-06,0.60788196,1.138348e-06,17.634527,5.497194,-4.5379643,5.92069,9.152846,-2.2851963,-5.045956,-2.3404875,-2.6952372,-10.058524,-4.3418994,-4.2042656,0.06890011,3.3476305,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.039266136,0.9885016,0.00012220182,0.08571428,0.13123238,0.27097806,0.42085817,0.5553404,0.6661893,0.75508755,0.8611913,0.9338748,0.98837394,1.0516168,1.0831112,1.1253266,1.1933049,1.2937193,1.3388554,1.3603958,1.4547739,1.4585251,1.4482259,1.4238367,1.3684449,1.2202727,1.0659927,0.89534146,0.73633385,0.5998366,1.4268144e-06,7.4086984e-07,50.244644,236.8676,674.7138,1284.8273,0.0013135244,765.3032,5.270123,4678430.5,6.338921,48.190907,-1.6875325e-06,0.6166685,1.3051935e-06,19.141882,5.7210393,-7.367213,4.007506,8.936172,-2.7156417,-6.4682903,-3.5438197,-1.7921396,-6.150896,-5.025101,-2.8849735,4.30723,4.7154922,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.037847415,0.981461,0.00011904217,0.10204082,0.1326264,0.26998535,0.42385182,0.5537114,0.6662606,0.74730045,0.8790121,0.91538864,0.96253943,1.0526927,1.0749103,1.1407084,1.1817728,1.2841793,1.3268412,1.3535296,1.437192,1.4214193,1.4294099,1.4157305,1.3639976,1.2176903,1.0558934,0.8833541,0.73166853,0.59631777,1.7565186e-06,5.1065115e-07,64.60026,236.8676,567.0467,1083.8488,0.0012207913,721.0861,5.2004647,4564273.5,6.409284,48.84839,-1.7969318e-06,0.5867365,1.3812883e-06,19.89554,8.648822,-6.0850635,2.8155594,7.011587,0.7517168,-2.4538307,-5.2080235,-8.926085,-8.843139,-3.0290825,-1.1015848,4.2320204,6.09807,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.035782594,0.97542304,0.00012030235,0.09297052,0.12996586,0.2704934,0.4203348,0.5577763,0.6605572,0.74003917,0.86742806,0.9001105,0.9515825,1.0550374,1.0742391,1.1500348,1.2109169,1.2879457,1.3173838,1.3422928,1.4281505,1.4028878,1.408048,1.3948532,1.3460741,1.2142369,1.0515484,0.86939186,0.7230293,0.5866398,1.838181e-06,3.624481e-07,50.244644,215.33418,488.09082,933.1148,0.0012482213,669.3671,4.9835906,4541465.5,6.546288,50.318714,-1.8127599e-06,0.5431757,1.4708107e-06,19.882032,11.244652,-4.4045906,3.4430532,7.1954803,2.4950051,1.0228454,-4.275972,-14.351216,-8.68071,-1.0102789,3.1710892,5.188455,3.7515194,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.034144282,0.97745246,0.00011930816,0.08979592,0.12676789,0.2685281,0.41796544,0.554869,0.6761215,0.74714595,0.88729644,0.8867691,0.95366186,1.0514508,1.1075114,1.1914787,1.2472771,1.2619475,1.3004626,1.3582102,1.4220024,1.395501,1.4138584,1.4003606,1.3201414,1.220397,1.0475522,0.85974294,0.7219897,0.5747552,2.2251172e-06,3.06631e-07,57.42245,208.15637,315.8235,846.98114,0.0013044911,591.6965,4.7654834,4168669.8,7.0353584,57.127987,-1.8623276e-06,0.48390722,1.4887678e-06,20.687056,12.237309,-1.9416922,3.9392245,6.734938,0.9296811,1.168937,-5.8304315,-16.884285,-10.475995,-1.8963819,1.8837718,3.68913,2.7797077,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03322052,0.9831864,0.000120084405,0.071428575,0.12701207,0.2698172,0.41568625,0.551985,0.68631893,0.75637656,0.8666236,0.918917,0.96821666,1.0391139,1.1319327,1.191475,1.2350965,1.2612829,1.2985649,1.3739797,1.4327197,1.4258399,1.4384769,1.4035503,1.3198026,1.2147217,1.0552729,0.8737297,0.72369975,0.5826345,2.0671484e-06,2.8515737e-07,64.60026,200.97858,330.17908,846.98114,0.0012872842,587.4405,4.800291,4151488.8,7.0599227,57.29881,-1.7174197e-06,0.48100463,1.3397815e-06,20.751568,11.80022,-0.39198217,4.596188,6.5162263,2.02661,-1.3390888,-7.512951,-12.994691,-9.803204,-2.493818,4.0203843,5.9837837,3.312557,116_216_47_1_20250116_103841_sushi_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.035433672,0.9912221,0.00012176862,0.08163265,0.12875307,0.26936725,0.4162428,0.55769855,0.68067646,0.76960135,0.87219185,0.932564,0.9755447,1.0438218,1.162397,1.1845434,1.2288982,1.2801566,1.3037901,1.3723396,1.4249552,1.4340734,1.4461064,1.4215608,1.3554897,1.2226266,1.063779,0.8902418,0.73664266,0.597709,2.5549161e-06,5.195752e-07,107.66709,258.40103,373.24594,1012.0706,0.0013931157,774.39813,5.0274544,5826064.0,6.1246586,45.884113,-1.8877017e-06,0.6220021,1.5636451e-06,21.030159,10.680595,-1.8027315,4.631083,7.014847,0.9313986,-8.286202,-7.9470863,-6.9643598,-7.462929,-4.674072,-2.1439464,4.4489822,5.8826118,116_216_47_1_20250116_103841_sushi_board.wav
