end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.13169943,0.98834115,0.00037164884,0.22154194,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.3882815e-06,1.8924266e-05,2799.3445,4378.4614,6617.9375,8297.544,0.0029719805,4760.584,7.845049,10352974.0,1.1091567,5.3733106,-1.5521087e-05,3.2803278,2.5913456e-05,-7.5072875,8.004334,2.3927073,2.4443417,-5.6774354,-11.929046,-3.1100094,-10.023522,2.0859053,-16.11902,-3.3650444,6.8295693,-0.85355693,3.0399046,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.10717378,0.98834115,0.00029405009,0.17687075,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.5919074e-06,1.2698166e-05,1521.695,2627.0771,4780.419,6402.6035,0.004297735,3288.1252,7.2979565,8196504.0,1.9138527,10.111577,-1.0576775e-05,2.2877915,1.6337372e-05,-1.1912853,6.452804,4.9033933,4.507409,-8.268785,-9.757488,-0.18074195,-8.418239,0.8261097,-15.351902,1.1792659,10.196368,-1.5227938,1.5134048,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.07998263,0.98834115,0.00020931708,0.12290249,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.8399627e-06,6.1406286e-06,244.04541,854.1589,2584.0103,4048.2825,0.005076825,1684.0326,6.550015,5523268.0,3.287172,21.67417,-5.568163e-06,1.2133927,6.533999e-06,6.6333466,4.6472645,6.2933087,7.222509,-10.754621,-10.075757,3.8000774,-5.429586,-0.8716943,-15.824303,4.2823453,7.9440517,-6.0182242,-1.4914652,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.061514553,0.98834115,0.00016076466,0.095464855,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.4333215e-06,2.9579624e-06,165.08954,337.3569,1177.1602,2519.41,0.002843899,1069.6284,5.9436717,3938669.8,4.6806965,34.607452,-3.5714484e-06,0.8064,3.5605426e-06,11.14078,3.683212,7.971718,10.721283,-10.400374,-11.175091,5.4403424,-3.1332428,-2.560067,-15.497884,4.151513,6.3147464,-3.3778439,-3.208664,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.051060367,0.9845955,0.00013885567,0.093877554,0.13417421,0.27424133,0.43011987,0.55030257,0.67046326,0.7584319,0.8385307,0.91164947,0.9994636,1.0453925,1.1031667,1.1302297,1.1902667,1.2453445,1.310702,1.3812722,1.4282408,1.4385248,1.4644104,1.4310611,1.3623286,1.254787,1.0624387,0.8737449,0.723516,0.5866768,3.3893084e-06,1.737234e-06,136.37831,301.46786,674.7138,1737.0292,0.0020388223,856.02686,5.559522,3685031.2,5.791492,46.323288,-2.6725618e-06,0.66888946,2.4008395e-06,14.411453,4.1251044,5.616857,8.4127245,-6.599341,-10.568245,4.762297,-1.6769348,-4.880702,-15.558994,2.5325458,2.1760128,-3.9784489,-2.218871,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.041846316,0.9887536,0.000121300785,0.09092971,0.13568395,0.27978605,0.44292927,0.5463112,0.6682002,0.76067996,0.84309214,0.9091711,0.97722274,1.069209,1.1178961,1.10827,1.1908743,1.2542373,1.3353544,1.3897952,1.4541162,1.4292502,1.4735036,1.4359388,1.3727621,1.270737,1.0759655,0.86275107,0.72190136,0.5819552,1.9101851e-06,8.470858e-07,86.133675,265.57883,538.33545,1564.7617,0.0016656705,821.31866,5.309681,4664121.5,5.980949,45.59267,-1.6456655e-06,0.638527,1.3212351e-06,15.495827,3.8966744,4.6139474,5.4332275,-1.9101242,-8.458092,0.69541264,-2.4802449,-6.969953,-12.964055,3.8199828,2.525844,-3.761884,-0.73722935,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03786117,0.9877949,0.000121278536,0.095011346,0.13720678,0.2807949,0.45143667,0.5530419,0.67173404,0.7736938,0.8441493,0.91347665,0.97733116,1.064375,1.0956513,1.1168474,1.2065059,1.2692058,1.3342615,1.4041634,1.4619331,1.4157206,1.4514303,1.4123049,1.3547608,1.251239,1.0747384,0.86079884,0.7259474,0.5799194,2.14336e-06,4.9816595e-07,78.95587,236.8676,387.60153,1169.9824,0.001390228,714.9908,5.101907,4670198.0,6.6254387,52.621704,-1.5897643e-06,0.56963664,1.2641534e-06,17.924423,6.324024,1.987619,1.0130559,1.7729169,-6.197554,-1.1405056,-5.6607766,-9.925763,-11.986701,0.8375847,1.478207,-5.053662,-0.19513202,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.036050875,0.9905343,0.00011613384,0.09183674,0.13596404,0.27965346,0.44458386,0.55624294,0.6592778,0.7762551,0.8515627,0.931362,0.98109215,1.0648121,1.090495,1.1277043,1.2257524,1.2787708,1.3417207,1.4210521,1.4560719,1.4231701,1.4541401,1.3976473,1.3558683,1.2361053,1.0706764,0.8809567,0.73242205,0.58053315,1.9907113e-06,5.223717e-07,71.77807,244.04541,495.26865,1141.2711,0.0012832987,742.501,5.0897403,5026115.5,6.5127997,50.157597,-1.4486794e-06,0.5933265,1.1307399e-06,18.289772,6.7008862,-0.104779325,-1.5112314,3.493285,-1.0189161,-0.41570535,-9.935264,-11.06412,-13.763158,-0.6948512,1.556903,-2.7400055,-0.59861475,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03546412,0.98450327,0.000115632836,0.09795918,0.13414957,0.27759627,0.42777976,0.5560095,0.66871595,0.7773771,0.82477194,0.9129448,0.97525746,1.0319599,1.105602,1.1280829,1.2232565,1.2747277,1.3442348,1.4082505,1.4371556,1.4224138,1.4456714,1.4100708,1.3469466,1.2270663,1.0485373,0.881129,0.72347695,0.5838985,2.6404402e-06,5.057827e-07,86.133675,279.93445,480.913,954.64825,0.0012638948,668.2343,4.9784017,4254054.0,7.0896363,58.46207,-1.6015301e-06,0.55294573,1.2063332e-06,19.62489,8.874655,-1.6619078,-3.0039244,2.5670881,1.1268514,-2.4473953,-14.308643,-12.446868,-10.741017,-0.27475324,3.2308693,1.60363,0.24989885,116_216_31_1_20250116_103035_chlorine_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.034905892,0.98120564,0.00011794986,0.08412699,0.13144779,0.2786363,0.4290599,0.55103964,0.67876846,0.7644022,0.8338087,0.89664847,0.96352243,1.0221924,1.1195017,1.1442343,1.2112685,1.269158,1.3272412,1.3703767,1.405605,1.4305989,1.4454695,1.4259524,1.3585285,1.2381448,1.0465232,0.8728363,0.71592665,0.58045393,2.7435435e-06,4.902525e-07,114.8449,308.64566,488.09082,954.64825,0.0012383874,682.4659,4.868648,4345986.0,6.989633,56.56428,-1.5540703e-06,0.5665367,1.2754813e-06,19.219658,9.617142,-1.4377116,-4.416517,5.1805363,0.51005745,-9.089368,-17.83393,-11.41343,-8.829682,-0.5836261,3.6371806,3.7167633,0.48106632,116_216_31_1_20250116_103035_chlorine_ground.wav
