end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.12898068,0.98834115,0.0007162434,0.10022676,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.8836915e-05,3.94754e-05,193.80077,215.33418,495.2686,897.22577,0.0034139827,462.9471,4.105353,586331.4,8.811856,127.08142,-8.73458e-05,0.43185404,0.00010250514,21.181135,6.3831334,-4.2580094,0.019299984,7.2921014,4.4991736,2.5874164,-17.605804,-8.955674,-7.665661,-3.335349,-12.973006,-19.650038,-15.403415,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.11220799,0.98834115,0.0006522643,0.06349206,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.505861e-05,2.2876791e-05,193.80077,215.33418,380.42374,667.53595,0.0065675303,409.20932,3.9149992,618308.7,9.570439,138.13591,-7.3736584e-05,0.38499233,8.197551e-05,20.64355,11.686496,-1.0144264,3.3177807,5.2138357,1.0586336,0.667871,-17.853527,-9.705878,-8.976485,-5.051978,-10.890292,-12.816273,-9.138003,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.08658672,0.98834115,0.00049966824,0.035827663,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.4309534e-05,5.744085e-06,193.80077,229.6898,323.00128,653.18036,0.009525697,424.0894,4.162478,1064610.5,9.641282,128.19244,-4.952629e-05,0.3908386,4.774565e-05,19.892971,14.765218,1.2215654,4.3119655,3.6707516,-3.0466607,-4.886041,-16.247038,-10.184479,-8.750621,-1.1885895,-5.3250194,-7.530735,-4.209629,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.06400428,0.98834115,0.00030948743,0.03809524,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.6471837e-05,2.210975e-06,179.44514,222.51201,330.17908,602.9357,0.0072678546,424.15625,4.383894,1249543.5,10.27126,140.82921,-1.7445744e-05,0.3861238,2.0404308e-05,19.701347,13.544238,5.1039505,5.640328,4.882499,1.0622517,-2.1043503,-18.97444,-11.899592,-8.9986315,0.85371894,-6.9184833,-8.947221,0.08221555,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.06045562,1.0073835,0.00023327173,0.045124713,0.12621981,0.27269796,0.4254675,0.5732112,0.7044317,0.7777403,0.87159497,0.9459025,0.96457046,1.0223451,1.0951457,1.2044786,1.2734832,1.3271645,1.3748506,1.4539329,1.4514252,1.4484714,1.4713458,1.421084,1.3695288,1.2378081,1.0952705,0.91919047,0.7445261,0.6200814,1.2670484e-05,3.6069705e-06,186.62297,244.04541,366.0681,1091.0265,0.0054179616,519.9063,4.8037834,1506453.4,9.060948,113.49575,-9.399183e-06,0.45651832,7.81584e-06,20.3815,8.07286,5.368693,12.835816,-1.7982975,-2.5398293,-0.5219369,-12.95258,-16.746819,-14.7922945,0.44992766,-3.0238047,-4.7319975,-1.1131635,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.059171665,0.9963607,0.00020915404,0.050566893,0.12042125,0.2584631,0.40903175,0.5581884,0.7110219,0.78642625,0.8759084,0.9338047,0.9476456,1.0207285,1.0928751,1.2014709,1.2412204,1.2837014,1.3577772,1.427235,1.401135,1.4416968,1.4710602,1.4290972,1.3605169,1.2468036,1.0898699,0.89999896,0.7315266,0.6077537,1.016972e-05,3.7512734e-06,186.62297,258.40103,495.26865,1378.1388,0.0039570914,594.827,5.011009,1785385.0,8.732592,106.789925,-8.575563e-06,0.5085637,6.1855662e-06,21.324522,3.1745262,4.3481426,16.991713,-3.0637848,-2.0736663,8.678195,-7.02918,-22.825232,-19.647642,-3.4622052,-5.1349163,-0.5047969,-0.19109817,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.05733146,0.9743468,0.00017815933,0.060997736,0.11891606,0.25008777,0.39196935,0.5512883,0.70040303,0.7847274,0.8559932,0.89914626,0.9163198,1.0048532,1.0727681,1.1571018,1.1568327,1.2032303,1.311449,1.3938042,1.3748873,1.4319072,1.480091,1.4178886,1.3400269,1.2539269,1.078446,0.88171524,0.71491784,0.59031945,8.998492e-06,3.6343963e-06,208.15637,315.8235,667.53595,1945.1855,0.0035792936,764.51733,5.422377,2749595.0,6.977274,65.53162,-6.3951175e-06,0.6352183,5.1446896e-06,20.97912,-1.9156619,1.5429388,13.015877,-13.243782,-8.576247,12.433636,-0.4594747,-23.927727,-15.353363,-2.2211773,-2.7914894,4.7262115,3.7473795,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.046939094,0.9636259,0.00013124711,0.07505669,0.121611275,0.2524929,0.39621022,0.54093593,0.6724491,0.77412826,0.8193577,0.86963195,0.91214687,1.0244181,1.0668179,1.1288632,1.1329799,1.1649027,1.2626859,1.3410997,1.3634458,1.4841175,1.4964448,1.420477,1.3189359,1.2447817,1.0691057,0.8809688,0.7125635,0.5827017,2.7015712e-06,1.3602184e-06,143.55612,323.0013,811.0921,1995.43,0.0027427059,834.8708,5.5095925,3909018.2,6.7024536,56.560345,-2.3700632e-06,0.67242265,1.9001313e-06,19.307947,-2.8343585,1.4808044,2.5978792,-9.914531,-0.104868256,14.61187,-1.3626289,-18.341932,-11.853421,1.8585333,-1.673124,1.9808773,6.135273,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.040789276,0.97001094,0.00011821955,0.0845805,0.12601171,0.26990712,0.41969442,0.5494964,0.6697154,0.75422597,0.81856465,0.87706447,0.918406,1.0372367,1.0826339,1.1327307,1.1760248,1.2190099,1.2910346,1.3613133,1.3906507,1.446621,1.454956,1.4092973,1.3096081,1.2221314,1.0734519,0.89034814,0.72402906,0.5961194,1.9947415e-06,7.862523e-07,86.133675,279.93445,710.6028,1751.3848,0.0016444916,802.85205,5.188066,4535678.5,6.414364,49.995083,-1.6514551e-06,0.6350541,1.249018e-06,18.758001,-1.0859724,2.0807064,-0.3250618,-14.41597,2.390374,13.663924,-5.2056026,-15.573116,-4.2728496,6.1391983,-0.9164694,-1.4468527,6.307574,116_216_17_1_20250116_102622_yellow_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.039702456,0.99232954,0.00011864636,0.09274376,0.12626302,0.28127095,0.42934406,0.56838316,0.6985633,0.7589299,0.8421524,0.9178388,0.95360416,1.0414177,1.0942589,1.180199,1.2653093,1.3160921,1.3511353,1.4019006,1.3992621,1.4149307,1.439249,1.4158936,1.348725,1.2267649,1.080346,0.90738606,0.73251605,0.6088301,1.7373586e-06,7.0292464e-07,64.60026,222.51201,581.4023,1414.0278,0.0014755094,719.51166,5.018253,4194803.5,6.860584,57.657944,-1.771314e-06,0.5715887,1.4367828e-06,19.444284,1.3207964,2.160324,1.6629075,-9.575832,3.6527596,14.535871,-7.5670342,-17.792908,-6.931955,7.5456505,-0.43739203,-5.0828915,3.0552187,116_216_17_1_20250116_102622_yellow_board.wav
