end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.13382624,0.98834115,0.0004127972,0.24535148,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.2319345e-06,2.1984246e-05,2088.7417,4916.7974,7220.873,8520.056,0.0027486493,4804.186,8.231346,12028320.0,0.6009908,3.4698353,-1.5880601e-05,3.3650634,2.6559435e-05,-4.419731,8.332358,-3.2213585,0.6777347,2.643344,8.390594,-2.9634364,-9.384782,1.523838,-8.267273,-7.3651547,5.4758377,2.1117218,-5.3357196,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.11036382,0.98834115,0.00032526953,0.18820862,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.0360795e-06,1.4197813e-05,1213.0492,3151.057,5584.3335,7450.5625,0.0040863696,3636.0906,7.6959376,9931069.0,1.1295282,5.348411,-1.0604301e-05,2.5468347,1.7087701e-05,-1.5339276,7.753769,-1.1713673,2.3167484,3.2546902,5.8693614,-3.2716634,-9.913604,0.21293624,-11.263202,-5.7651973,4.8482633,2.2866352,-2.6037426,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.0782939,0.98834115,0.00021761714,0.13219956,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.479261e-06,5.400345e-06,294.29004,1299.183,3323.3242,5950.402,0.004986501,2262.2126,6.7771363,7583554.0,2.084328,10.290549,-4.5893826e-06,1.5876411,6.643166e-06,1.9719006,8.012359,2.529033,3.3550975,1.6890492,-0.9093196,-3.0353992,-9.339835,-2.5122604,-14.17665,-1.0942456,7.9946294,1.9673882,0.6436465,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.0563202,0.98834115,0.00015182926,0.10362812,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.7321996e-06,1.8705845e-06,78.955864,445.02402,1550.4061,4055.4602,0.0026657546,1372.6918,5.798363,5980644.0,3.6248043,22.166311,-2.5883182e-06,0.99440765,2.9665516e-06,7.016196,9.73043,2.851333,0.85421926,-0.80807775,-3.9692194,-3.0962238,-8.882022,-2.2488747,-10.984322,2.2458212,11.25322,2.492162,0.75295657,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.042907555,0.99172264,0.00012479654,0.095464855,0.1320377,0.28450772,0.4139681,0.54415524,0.66133076,0.7588226,0.846476,0.92947125,0.9645939,1.046106,1.1098077,1.1904734,1.2293178,1.2776312,1.3405923,1.3700581,1.4243407,1.4747478,1.4663559,1.4625707,1.356969,1.2104807,1.0691586,0.88974553,0.73426175,0.59680486,2.0046293e-06,6.2451653e-07,28.711226,279.93445,660.35815,2354.3203,0.0018271521,948.96185,5.125864,5377935.0,4.991617,34.127834,-1.728227e-06,0.7080714,1.6452442e-06,11.127593,10.132232,3.3309095,0.10267369,-0.40681362,-4.4252505,-0.61103076,-5.232622,-4.6193857,-10.420769,3.8242848,10.6158,0.45220932,1.5735549,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03698502,0.9872501,0.00011519483,0.08571428,0.13133788,0.28421965,0.40319523,0.54514164,0.66851884,0.7473127,0.82915443,0.9189167,0.9312323,1.032782,1.0852822,1.1864257,1.2507536,1.2799842,1.323011,1.3638395,1.4164248,1.4929532,1.4621407,1.478006,1.3420992,1.204443,1.0767735,0.88390857,0.7352054,0.5954399,1.8513932e-06,3.627305e-07,21.533419,229.6898,401.95712,1026.4263,0.0013121109,733.5425,4.7962823,5083467.0,5.9912906,43.370396,-1.5524057e-06,0.5721187,1.2208526e-06,15.512555,9.968158,0.032933157,-1.3930513,1.272292,-2.8087661,-1.779645,-5.592935,-4.3945537,-11.7402,0.66162974,9.067708,3.144575,2.34147,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.033695992,0.9854691,0.000113120426,0.07641723,0.13235389,0.28132847,0.40077934,0.5489037,0.6778975,0.7570012,0.83319974,0.90098834,0.9271938,1.0319313,1.0876946,1.167273,1.2338498,1.2734613,1.3247312,1.3777871,1.4186913,1.4783974,1.4591082,1.4805759,1.3375286,1.2078782,1.0766139,0.87861705,0.7358063,0.5926056,1.4376707e-06,3.095597e-07,21.533419,200.97858,401.95712,925.937,0.001219504,684.6145,4.8115077,5078241.5,6.399685,47.65173,-1.3551253e-06,0.54189366,9.72285e-07,18.638456,9.426451,-0.39435446,-1.455235,3.3300564,-0.20468135,-1.0223099,-2.7048724,-4.154246,-7.6267295,2.4466803,4.106751,3.371261,4.4959893,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03214847,0.98015827,0.00010817335,0.08208617,0.12930645,0.27371094,0.4063603,0.5501115,0.6702406,0.76006585,0.82578975,0.87662154,0.9211034,1.0166985,1.0842671,1.1412302,1.221545,1.2836379,1.3285007,1.3813397,1.4111067,1.4624577,1.4374446,1.4491447,1.3409377,1.2282587,1.0761219,0.88165903,0.7353287,0.59112674,1.5136549e-06,3.010463e-07,21.533419,215.33418,387.60153,954.64825,0.0011279467,683.8108,4.7880406,5187334.5,6.4552975,47.929394,-1.2697275e-06,0.54724854,9.147382e-07,20.130465,9.104928,-3.0470612,-0.2501278,2.9697292,-3.4363766,-2.8251674,-8.184014,-3.7979295,-2.858064,-0.79375935,-0.60845375,3.2102118,3.421819,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.033382878,0.98474264,0.00011157504,0.0845805,0.12872879,0.2746434,0.41565165,0.5557439,0.6759966,0.7642124,0.8277684,0.88599235,0.94795775,1.0155386,1.0856565,1.1447706,1.2122868,1.2838241,1.3256515,1.3967265,1.4329557,1.4836879,1.4461102,1.435105,1.3495502,1.2276301,1.0710615,0.8911858,0.7306998,0.59417206,2.075891e-06,3.4584275e-07,28.711226,236.8676,380.42374,882.8701,0.0011501374,630.54034,4.7404733,4439291.5,7.0654044,58.35849,-1.5170623e-06,0.5135905,1.3386717e-06,20.543514,8.590079,-0.85977364,1.2261052,-0.5841608,-3.7056606,-3.4386032,-15.737281,-4.9163055,4.81276,-2.2362072,-6.4550757,1.517767,2.1748457,116_216_23_1_20250116_102753_doughnut_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03579058,0.98656255,0.00011205639,0.090476185,0.13074899,0.27530938,0.40763092,0.5404251,0.66788363,0.7577815,0.82663614,0.91182894,0.9630696,1.0192957,1.061671,1.1550716,1.2465101,1.2982165,1.3472217,1.3773552,1.4123477,1.4944988,1.4751959,1.4419657,1.3534522,1.2188877,1.0630407,0.8885074,0.7231739,0.5928999,1.9794716e-06,4.7534354e-07,28.711226,229.6898,430.66837,1184.338,0.001251364,696.87396,4.85434,4721261.5,6.7182975,54.216507,-1.5207079e-06,0.55388117,1.3610716e-06,18.749107,5.308532,0.4995009,4.852693,-3.4161282,-6.3417706,-1.5996298,-16.60987,-4.3153696,4.175861,-5.6365952,-4.971067,1.1904589,-0.57074493,116_216_23_1_20250116_102753_doughnut_ground.wav
