end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.057554554,0.98834115,0.00017213619,0.1430839,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.4962837e-06,1.1497435e-06,143.55614,301.46786,394.77933,1471.4502,0.0007661904,743.6428,5.21014,3173535.2,5.5591397,44.50661,-4.9121904e-06,0.59753704,4.0447944e-06,13.442577,13.683739,3.1726305,4.4331646,-2.013988,-1.7724012,4.199817,-2.229341,-4.3050647,-9.341258,-3.8084795,11.849239,9.227309,1.7649285,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.049674872,0.98834115,0.00015485052,0.10770976,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.3756763e-06,8.477585e-07,114.8449,258.40103,373.24594,1306.3607,0.0013250378,711.09106,5.187324,3600067.0,6.0722904,49.326153,-3.5245066e-06,0.5685461,2.8009479e-06,14.822103,10.959736,3.6051493,5.346733,-0.08052095,-0.89245147,4.8510003,-2.7559721,-4.712059,-10.728345,-5.006152,6.99209,3.0177057,1.4338013,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.040355477,0.98834115,0.00013183865,0.07278911,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.637985e-06,4.786763e-07,71.77807,236.8676,358.8903,1012.07074,0.0018173386,645.3471,5.0289683,3867838.8,6.875571,57.878162,-2.111319e-06,0.52024645,1.5299714e-06,17.168543,8.757859,3.332999,1.9936194,-0.77077246,-0.33119586,3.0227518,-5.180136,-7.6277847,-13.735828,0.03288619,4.1394973,-3.4742355,2.286576,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03648374,0.98834115,0.00012268842,0.06938776,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.789131e-06,4.257623e-07,35.88903,186.62297,366.0681,1033.6041,0.0014315626,661.41943,4.8832035,4589715.0,6.6112843,51.513,-1.5856717e-06,0.52171594,1.0106723e-06,17.74005,6.9020386,3.2796075,1.0331177,-0.84543276,-0.9777464,3.7911294,-5.8666096,-8.883477,-6.7537327,5.3088083,3.9131565,-6.914562,2.567261,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.035353456,0.995771,0.00011587566,0.077097505,0.12679349,0.27601567,0.42906776,0.54625684,0.65697414,0.7604442,0.84565574,0.9165407,0.9919298,1.0440435,1.1230437,1.2173661,1.2540948,1.2753097,1.3220282,1.3780905,1.4323095,1.4902467,1.4587485,1.4263496,1.3513775,1.2404906,1.0881234,0.91238284,0.73418736,0.5921728,2.3702362e-06,3.5463623e-07,21.533419,222.51201,394.77933,861.33673,0.0013044641,638.9321,4.696691,4405654.0,6.8980846,55.3791,-1.5497577e-06,0.51365095,1.1201764e-06,18.575333,7.175635,2.9054706,-4.030942,-4.4429,-2.9606304,-2.1857746,-8.029096,-7.3396378,-6.128568,7.25929,6.37343,-5.8898373,3.2328374,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03378528,0.99029255,0.00011247611,0.088435374,0.12677918,0.2764143,0.43001452,0.54105157,0.6392226,0.7622287,0.8344744,0.899112,1.0168843,1.0382725,1.1067669,1.2241673,1.24473,1.2723125,1.3227013,1.362504,1.39935,1.4850744,1.4586605,1.4214039,1.3284003,1.2257508,1.095286,0.9214017,0.728985,0.5856543,2.0309142e-06,2.866387e-07,21.533419,172.26735,387.60153,753.6697,0.0012947692,632.1573,4.5676713,4647667.5,6.713633,52.370197,-1.4736228e-06,0.5023495,1.0689893e-06,18.198656,9.095136,4.3309207,-2.5981703,-4.435242,-4.20667,-1.1363392,-2.4761434,-3.7177064,-0.8771381,7.713,7.450478,-3.1838179,2.9033413,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.033899095,0.98798436,0.000116381,0.092063494,0.12579556,0.27782348,0.42815688,0.52489024,0.6309549,0.76356846,0.84435207,0.8980224,1.0256171,1.0445651,1.1072642,1.2173657,1.2267905,1.2711707,1.3478785,1.3804282,1.3890829,1.4737936,1.4439926,1.4239866,1.3241738,1.2078055,1.0943518,0.9144183,0.7196415,0.5816989,1.9700371e-06,2.4418398e-07,21.533419,193.80077,430.66837,703.425,0.0014374262,624.7164,4.5795007,4407992.0,6.8525815,54.62074,-1.5144973e-06,0.5024414,1.2587712e-06,18.215164,10.097932,4.340412,-4.27356,-6.320812,-2.985967,1.0872484,1.9192027,1.2788874,-2.422639,6.172917,2.517904,-2.6129687,0.95371133,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.032869086,0.98467183,0.000114657916,0.08526077,0.12537006,0.26765466,0.4313111,0.5493608,0.648748,0.75910455,0.8346496,0.90370744,1.0154294,1.0689495,1.1152391,1.1886566,1.2078044,1.2826853,1.3439337,1.3617601,1.3969268,1.472764,1.4342085,1.409227,1.3214091,1.2008657,1.0711266,0.8981237,0.7143306,0.5781191,1.7540891e-06,1.9945865e-07,21.533419,179.44514,416.31277,646.00256,0.0014961063,605.316,4.6506376,4433780.5,6.8866735,54.894638,-1.503317e-06,0.4856281,1.1499204e-06,18.821802,10.976487,5.1096325,-1.428853,-7.1710258,-2.705859,3.6246154,4.5894,0.19022632,-0.28699458,7.9603477,3.0684245,-0.49535665,-0.50457484,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03444084,0.9882803,0.00011392203,0.08027211,0.12491753,0.26553893,0.43104205,0.55638427,0.65839225,0.75198245,0.8326021,0.91761136,0.9957281,1.0855929,1.1384491,1.1802088,1.2146319,1.285982,1.3400675,1.366762,1.41742,1.4727827,1.4417733,1.4033896,1.3361025,1.2260045,1.0661372,0.8851153,0.715017,0.5856524,1.882629e-06,2.6305614e-07,28.711226,215.33418,445.02396,739.314,0.0014151576,620.3047,4.8664594,4238548.5,7.0756836,57.88445,-1.5517174e-06,0.505446,1.1794208e-06,19.768196,8.867902,3.5347693,-2.3136497,-8.844158,-0.46287194,2.7747622,0.25687933,-3.9881647,-0.70998734,3.2661705,1.7774448,-3.6550806,-1.3784698,116_216_34_1_20250116_103225_flower_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03390487,0.9878135,0.00010495462,0.07097506,0.12392817,0.25675365,0.4231211,0.55112773,0.64693147,0.7541232,0.8371932,0.9152334,0.9794774,1.0729071,1.1281136,1.1788989,1.2307674,1.277006,1.3107063,1.3648092,1.4076725,1.4687086,1.47089,1.4315621,1.3349138,1.2288284,1.0804433,0.9029338,0.72100514,0.5850957,1.665829e-06,3.1231306e-07,28.711226,165.08955,473.7352,918.7592,0.0013579288,692.0513,4.6982617,5116994.5,6.5359683,50.373413,-1.369083e-06,0.5459605,9.0280054e-07,18.215902,5.4580073,0.5289912,-1.9521061,-7.7180877,-1.2832363,-0.59448856,-3.1643531,-6.537912,-3.0829952,3.533171,3.1284218,-3.333522,0.5475256,116_216_34_1_20250116_103225_flower_ground.wav
