end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.12002132,0.98834115,0.00037834203,0.18526077,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.4768518e-05,1.5655023e-05,179.44514,1299.183,4572.2627,6984.0054,0.0025120794,2722.0933,6.892918,10915486.0,1.6498502,7.3423095,-2.1186948e-05,1.96096,2.561004e-05,3.417301,12.3152075,5.000257,13.56359,10.5532875,-0.7235095,-4.6790094,-11.103715,-4.930757,-3.714239,11.454852,2.2359316,-0.6206498,-1.1023251,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.093280144,0.98834115,0.00030350685,0.12698412,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.0726814e-05,9.214039e-06,150.73393,732.1362,2533.7656,4407.173,0.0038969524,1730.3848,5.8685203,7008069.5,3.2933,22.214682,-1.4663111e-05,1.2658328,1.6623946e-05,6.700447,13.158164,7.37175,12.4789,11.272358,3.0168269,-2.373825,-12.734773,-5.870846,-5.938029,7.418141,5.0106277,3.56804,0.88490754,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.06413541,0.98834115,0.00020139728,0.09160998,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.548447e-06,3.0459648e-06,129.20052,236.8676,617.2913,2060.0305,0.004873237,815.49756,5.1688175,3398902.8,5.101806,38.753845,-6.9855814e-06,0.6345518,6.135764e-06,11.359433,10.64358,6.849558,12.3733835,11.399181,-1.127438,-7.7918944,-11.123717,-0.9507224,-7.1623,0.82466954,6.0902934,8.334015,1.614195,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.047674384,0.98834115,0.00015468133,0.086167805,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.2979278e-06,1.2234306e-06,129.20052,236.86761,445.02402,1119.7377,0.0030023002,646.24414,4.9191165,3001792.8,6.755915,59.83542,-3.6619874e-06,0.52276254,3.735139e-06,15.142307,10.56401,5.0171523,10.014726,10.115294,-2.5547042,-7.2382736,-9.082532,-3.8158484,-4.9278736,-1.8945541,3.368991,8.795867,6.7106133,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.04168923,0.9870375,0.00012476632,0.10136054,0.1319602,0.27042618,0.40381035,0.5565548,0.6670127,0.7618673,0.86792654,0.9128147,0.97156996,1.0304427,1.079103,1.1186881,1.19902,1.2788507,1.3374878,1.3916193,1.4364737,1.4738183,1.4545765,1.4332801,1.3617839,1.2145356,1.0741187,0.8979375,0.74358726,0.59370774,3.1075708e-06,1.0097302e-06,114.8449,287.11224,495.26865,1184.338,0.0020810468,679.7702,5.1570477,3579934.0,7.1768594,63.21292,-2.205201e-06,0.5579231,1.819763e-06,18.286058,7.8416176,-0.34570035,5.2632546,6.676125,-5.194746,-10.515653,-8.442791,-4.8015575,-4.8431125,-0.5334551,-1.8286594,3.0779417,5.6780047,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03722388,0.9865561,0.00012686657,0.0798186,0.13230598,0.27088973,0.3904501,0.5626424,0.6786556,0.76163816,0.8670514,0.87608594,0.94900507,0.98435855,1.059491,1.1518943,1.2709811,1.2955366,1.3217689,1.3955054,1.4586371,1.4786628,1.4523243,1.419617,1.3542905,1.2108269,1.0711397,0.8987775,0.7458908,0.5920319,3.9698207e-06,4.3147267e-07,129.20052,272.75662,380.4237,811.09204,0.0015933192,581.6016,4.853975,3423547.2,7.955275,73.74054,-2.1357155e-06,0.49265757,1.6950953e-06,20.364813,10.161735,-0.79810953,1.7665666,3.4170647,-3.121338,-8.578361,-13.058315,-11.157589,-9.390975,-0.77119637,-1.1304765,-1.1463569,5.5171337,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.035617776,0.9786207,0.00011916814,0.07120181,0.13342193,0.2728162,0.3799359,0.5526367,0.6771125,0.74295884,0.8588417,0.86244124,0.94470185,0.9817152,1.0486214,1.1748186,1.2675667,1.2636055,1.3054916,1.4068532,1.4333779,1.4621845,1.4393104,1.4116058,1.3500015,1.2114364,1.0542774,0.88577014,0.73690134,0.58573294,3.4719667e-06,4.3756586e-07,93.311485,272.75665,401.95715,875.6924,0.0016122343,616.8145,4.7850137,3956795.0,7.6071434,66.45823,-1.8608845e-06,0.51700026,1.546559e-06,21.30053,9.132919,-2.1574774,-0.692933,1.7106619,-1.4658761,-9.683609,-14.505947,-8.765264,-7.841059,1.9552044,-0.5389568,-2.2785728,2.5734577,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.034325138,0.97852296,0.000118143565,0.0585034,0.13054894,0.26519436,0.38183138,0.5448747,0.68226117,0.7538883,0.85674685,0.870388,0.95010287,0.99410707,1.0637325,1.219865,1.2863059,1.2704204,1.31662,1.3866949,1.3977733,1.4299636,1.4302467,1.4159449,1.3477772,1.2094036,1.044314,0.8804331,0.72755414,0.58460087,3.3055267e-06,4.2197857e-07,93.311485,308.64566,394.77933,854.15894,0.0015949708,628.03436,4.7223287,4044332.2,7.5472474,65.37674,-1.7327425e-06,0.528537,1.5241009e-06,21.43071,8.711707,-3.7009494,-0.22678526,2.4878254,-4.2379413,-11.131401,-13.622189,-8.12807,-7.1268373,3.5044136,5.213548,2.3511858,3.8689983,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.033845533,0.9760323,0.000113956514,0.061451245,0.13043936,0.26935443,0.39720654,0.5430737,0.6698044,0.76154345,0.8557885,0.9000738,0.95848936,1.008187,1.0594454,1.1643746,1.214519,1.2551042,1.318776,1.3934504,1.3882923,1.4321299,1.4309727,1.4247404,1.3560184,1.2081751,1.0500909,0.8770438,0.72072273,0.58902264,1.9873469e-06,4.4530256e-07,50.244644,279.93442,437.8462,1004.8929,0.001473078,674.80865,4.91958,4529828.0,7.003797,55.98409,-1.3895742e-06,0.55745083,1.2871909e-06,21.168467,8.18798,-4.751122,-4.1678796,3.2768404,0.07386422,-7.6768556,-10.841354,-8.7669115,0.04185772,7.824139,5.4964795,3.2138453,3.1094685,116_216_29_1_20250116_103005_hamster_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.034294173,0.9798543,0.00011483486,0.07188209,0.12980175,0.27031156,0.40993372,0.55487055,0.6629681,0.7661891,0.8665254,0.9016059,0.95421404,1.0015186,1.0836915,1.1523944,1.2289433,1.2742085,1.3175259,1.3833281,1.4181051,1.4399858,1.4317961,1.4190354,1.3450712,1.2038888,1.058187,0.88639814,0.72596186,0.5897493,2.151425e-06,3.9695803e-07,43.066837,287.11227,445.02402,947.47046,0.0012033248,660.9947,5.0009246,4374228.5,7.1020603,57.97201,-1.4415555e-06,0.54654926,1.1837077e-06,20.70287,8.6047535,-5.0041904,-2.9430969,2.8000743,-2.1949131,-6.092102,-7.70005,-7.988699,0.3843616,5.848848,7.244845,6.6246495,4.1043854,116_216_29_1_20250116_103005_hamster_ground.wav
