end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.07706898,0.98834115,0.0002280086,0.13015874,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.1510361e-05,3.4877485e-06,172.26735,308.64566,882.8702,3696.57,0.0010199988,1135.4684,5.961654,4770011.5,3.8019073,23.575737,-7.5597477e-06,0.86325246,7.328321e-06,10.316752,11.613126,4.033363,2.0145752,0.9004466,-5.1796565,-4.0265517,-12.897625,3.6609075,-5.9702544,3.0459368,-1.4059683,1.7080232,4.4282994,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.064513944,0.98834115,0.000199794,0.10362812,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.915004e-06,2.2994889e-06,165.08954,258.40103,602.9357,2311.2534,0.0018996237,853.93524,5.4227333,3646417.2,5.47292,45.815754,-6.1799255e-06,0.6678381,5.1547213e-06,12.941517,11.8553705,4.1072507,4.575238,2.6894405,-0.34345746,0.325339,-12.872757,-3.3413703,-8.6463995,2.3053253,-3.5658982,-3.1164436,0.8786021,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.048274446,0.98834115,0.00016002667,0.076643996,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.981518e-06,9.5037586e-07,122.022705,215.33418,337.3569,897.22577,0.0025947015,606.0539,4.931725,3102987.0,6.749533,59.380276,-4.0511704e-06,0.49443173,2.830353e-06,16.052301,12.137654,4.3442187,5.688252,2.5464633,0.95980567,0.7007964,-13.795808,-7.3219414,-7.0897765,5.3838363,-6.017124,-5.508564,-2.1457646,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.039528873,0.98834115,0.00012552594,0.08163265,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.3253747e-06,6.2106966e-07,86.133675,222.51198,387.60156,897.22577,0.0019893618,643.40546,4.8218226,3974963.8,6.8973365,58.91386,-2.3517778e-06,0.5193851,1.3290169e-06,16.973377,9.358527,0.6906641,4.5702395,4.3118625,-2.0628014,1.6238097,-14.2185135,-13.794286,-8.473084,6.097202,-5.375077,-6.6344867,-1.6198465,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.035664063,0.98778564,0.00011321229,0.08707484,0.13163029,0.27815637,0.434153,0.56458956,0.6529229,0.7513327,0.83428955,0.9133989,0.9734106,1.0339044,1.0975777,1.1742977,1.1843904,1.2907544,1.3500546,1.3912368,1.423593,1.457983,1.4394852,1.4201404,1.3900782,1.245293,1.0492659,0.8764777,0.72879744,0.5952105,2.1793264e-06,4.7350818e-07,43.066837,251.22322,409.13498,890.04803,0.0015820916,659.80804,4.812187,4404170.5,6.7446823,53.99948,-1.6190152e-06,0.5295494,1.147983e-06,17.914492,8.128626,1.3854724,2.972121,2.40574,-4.6798606,-3.5215943,-11.990453,-12.296524,-5.337342,9.838979,0.20939605,-1.3002677,1.3792278,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.035739157,0.97872084,0.0001111441,0.08276644,0.12994735,0.27866054,0.44839165,0.56542605,0.6450862,0.7571254,0.8284002,0.8965035,0.949111,1.0084742,1.1019392,1.1679312,1.1382147,1.2921699,1.3506207,1.3838487,1.4099522,1.430079,1.4185985,1.3973492,1.3858986,1.2567264,1.0275666,0.86665606,0.72485095,0.5872124,2.6103305e-06,4.621348e-07,78.95587,272.75662,423.49057,911.58136,0.0012746127,667.821,4.8141117,4404993.0,6.9217887,56.27274,-1.610067e-06,0.54182744,1.1349031e-06,18.664968,7.3913035,-0.6533938,1.0098138,0.24438222,-6.2624893,-4.1193194,-7.1706653,-13.309625,-10.272021,9.17813,4.4143753,-3.6944015,3.2186391,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.035527125,0.9713399,0.000116391275,0.08208617,0.12951018,0.27884066,0.44290304,0.5503126,0.63264185,0.7456128,0.80345124,0.89978504,0.9492872,1.0239698,1.1045152,1.1630566,1.1329833,1.2720294,1.3337983,1.407956,1.4058113,1.4005189,1.3929971,1.3879601,1.37387,1.2542446,1.0190517,0.85826975,0.7143073,0.5771524,2.7932617e-06,4.2355546e-07,93.311485,236.86761,358.8903,882.8701,0.0014359606,598.8889,4.7282443,3970638.0,7.3845716,62.835217,-1.7579438e-06,0.49118233,1.2533216e-06,19.790482,6.7092667,3.1266086,2.0182617,0.83022803,-3.67496,-4.6551976,-6.5758266,-12.380282,-3.6719577,7.723541,8.705501,1.7148957,5.5935173,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03534791,0.965926,0.000112606016,0.083900236,0.124833725,0.27176267,0.42686865,0.54075044,0.6507097,0.75177765,0.8046792,0.88668257,0.9461052,1.0186456,1.0983882,1.1554885,1.1469673,1.2513274,1.321868,1.4019848,1.4067043,1.3802233,1.3872313,1.3947049,1.3480592,1.2200828,1.0266259,0.86383456,0.7122101,0.5755608,2.5547706e-06,3.992931e-07,86.133675,258.40103,380.42374,925.937,0.0015239236,636.2212,4.666966,4293841.5,7.1199965,58.336315,-1.6227738e-06,0.5195651,1.3034118e-06,19.942636,4.8664517,1.474439,1.1782445,-4.058376,-4.15521,-3.8361237,-6.30382,-10.73347,-0.86732656,6.914883,8.511405,3.0091143,5.096581,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.035669055,0.9733327,0.00011602729,0.08253968,0.123767264,0.27316955,0.43310988,0.5435593,0.6431009,0.7451839,0.825836,0.89657354,0.9663406,1.0367413,1.0887451,1.1582003,1.182398,1.2599784,1.3187844,1.3777286,1.3967241,1.4080297,1.4172131,1.4072775,1.3483635,1.2185582,1.0559847,0.8809287,0.7185447,0.58181053,2.1749759e-06,4.366572e-07,43.066837,244.04541,380.42374,976.18164,0.0016591005,625.8376,4.6653695,4159219.8,7.111525,58.77035,-1.5863831e-06,0.5068256,1.4502633e-06,19.68284,3.191186,3.2290964,2.9440868,-2.9611905,0.27438775,-3.315506,-10.205725,-8.461764,-1.1594543,2.2822368,7.583838,7.037371,3.0406868,116_216_39_1_20250116_103539_birthday_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.036343012,0.97710896,0.000117445634,0.08412699,0.12593275,0.2713153,0.43784222,0.5583524,0.6460316,0.75731707,0.83478856,0.8855254,0.95096946,1.0271426,1.086723,1.1667141,1.1587108,1.2800423,1.3299133,1.351687,1.3995339,1.4118592,1.4387175,1.4281129,1.3698534,1.2375141,1.0565308,0.8847979,0.7226002,0.58630675,2.3670223e-06,4.2256366e-07,28.711226,294.29004,409.13492,1083.8488,0.0014734814,696.1297,4.761675,4614774.0,6.6240044,51.84662,-1.4786727e-06,0.55857515,1.3529294e-06,18.218443,3.3274214,2.6400402,1.6331139,-7.058552,-4.444937,-5.927238,-12.032573,-8.283414,-3.5100193,-0.4543991,-0.83303994,1.6021124,-0.12555201,116_216_39_1_20250116_103539_birthday_ground.wav
