end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.06403081,0.98834115,0.00016441954,0.16145125,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.445334e-06,1.9794581e-06,186.62297,452.20178,4435.8843,7070.139,0.00080100395,2448.3625,6.827976,10777729.0,1.7222344,6.835297,-3.2330393e-06,1.7588392,3.3140957e-06,3.7837372,13.848912,1.1670161,7.903008,-5.611801,2.4497564,-6.58359,-16.761133,-0.27428052,-9.216829,-0.15282066,3.196818,-10.883166,-5.9502068,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.05649982,0.98834115,0.0001524434,0.13492064,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.3458227e-06,1.4915054e-06,157.91173,387.60153,2576.8325,5132.1313,0.0015224671,1816.7028,6.300297,8548815.0,2.8448753,14.917928,-2.7306257e-06,1.3287158,2.7191845e-06,7.2502017,13.025906,0.9487234,6.0513687,-3.307245,-0.2174867,-7.8088226,-15.372407,-1.4313167,-5.3348203,3.4439461,1.6295477,-6.5610595,-1.1061791,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.048082083,0.98834115,0.00013180215,0.10816327,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.5135573e-06,9.880745e-07,100.48929,294.29007,854.15894,3660.681,0.0020495055,1276.1039,5.8733315,7165252.5,3.8226302,21.23258,-1.9470278e-06,0.94885296,1.8313016e-06,9.902221,10.04128,1.6389846,2.1105704,-2.184499,-1.1737658,-3.1816995,-12.128505,-2.154825,-1.4935559,4.2120094,2.4084432,-4.1435947,1.6792623,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.04044843,0.98834115,0.00011850295,0.09863945,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.0221466e-06,6.138039e-07,57.42245,251.22322,545.51324,2067.2083,0.001696461,971.7502,5.3610816,6104102.0,5.0256877,33.04357,-1.5066139e-06,0.7394548,1.4497246e-06,12.799362,8.534545,2.994105,4.1591434,-1.0929371,-4.6731567,-2.7420788,-9.499037,-8.866051,-4.615976,4.535862,-0.0529774,-5.5232296,3.7797034,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03958864,0.9830807,0.00011664954,0.08321995,0.13017489,0.266101,0.42739907,0.55393946,0.67385215,0.7621216,0.8103551,0.89570063,0.9757579,1.0388254,1.1182272,1.2133119,1.225166,1.2516161,1.2864774,1.3484683,1.4317526,1.4358822,1.452414,1.4356683,1.344009,1.2061783,1.0440178,0.9054319,0.7335155,0.59373206,2.0473865e-06,6.107625e-07,50.244644,236.8676,523.97986,1909.2964,0.0014557292,884.7463,5.124042,5595177.5,5.617296,40.265995,-1.5154284e-06,0.67528486,1.4708158e-06,13.73209,5.499428,5.435969,4.2069993,-2.055236,-4.068586,-3.133373,-8.990381,-12.174754,-8.889488,0.3377385,1.1960511,-5.725454,-0.45752335,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.039390463,0.9783547,0.00012532034,0.08117914,0.1326099,0.26026446,0.41526416,0.5377977,0.67102176,0.7650418,0.8000969,0.887897,0.9778731,1.0382291,1.0967673,1.2348522,1.2035183,1.2284889,1.2572364,1.3467021,1.4439961,1.431399,1.4573641,1.4370445,1.3221068,1.2188147,1.0380635,0.907871,0.73424536,0.5926556,2.7330752e-06,5.809978e-07,64.60026,251.22322,366.0681,1169.9824,0.0014881351,692.27423,4.9031925,4248874.5,6.402817,49.713917,-1.8516093e-06,0.55074006,1.533364e-06,16.19871,6.2499137,7.001951,4.3267617,-2.752982,-2.4249012,-5.102022,-7.2908893,-14.649132,-11.135573,3.2331207,2.0402212,-3.5461261,0.39095488,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.039273415,0.9674439,0.00012626882,0.08185941,0.13048966,0.25966373,0.41196612,0.537103,0.6594565,0.7615693,0.79675514,0.8760214,0.9716498,1.0284988,1.0804905,1.2374134,1.178311,1.2089709,1.24475,1.335241,1.4011431,1.3949904,1.4455723,1.4184437,1.3037634,1.2251369,1.0361772,0.9011245,0.72385925,0.5849809,3.5400728e-06,5.5456877e-07,78.95587,265.57883,351.7125,1019.2485,0.0014765452,647.7204,4.7683587,3989943.0,6.819077,55.715332,-2.034795e-06,0.5212925,1.5527418e-06,16.72632,6.9282,7.4694343,2.498087,-1.354469,0.55182964,-9.06405,-9.867867,-11.528356,-12.643833,1.4979941,3.5864432,0.01344045,-0.7209912,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03741875,0.9670479,0.00012167062,0.10498866,0.12571198,0.26634654,0.39669344,0.52210695,0.65087074,0.75963575,0.8138184,0.8778514,0.9703558,1.0309411,1.0556318,1.2090306,1.1811137,1.2405782,1.2864286,1.3596748,1.3956991,1.3919338,1.4297041,1.4156857,1.3021505,1.2337304,1.0519978,0.88287836,0.71215934,0.58051735,2.8827517e-06,4.8972896e-07,57.42245,236.8676,366.0681,933.1148,0.0015645704,670.4253,4.8065305,4533869.5,6.657156,52.72197,-1.8058812e-06,0.5322628,1.2598626e-06,17.279253,7.3802133,6.95533,-0.062059313,-2.2122996,1.1425085,-2.0948722,-6.686485,-9.953185,-10.107412,6.4143863,4.396023,-2.9182816,0.6345915,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.035700966,0.9693468,0.000115339026,0.09433106,0.12404719,0.26762828,0.411908,0.53760725,0.66739136,0.74439937,0.8099375,0.8901038,0.9668584,1.0317067,1.0825981,1.180242,1.203095,1.2701054,1.3029634,1.3606591,1.3897203,1.3853098,1.4177717,1.4057584,1.3314881,1.2077137,1.0439559,0.8716002,0.71176356,0.58668494,2.6964492e-06,4.3216923e-07,43.066837,236.8676,373.24594,925.937,0.0014155098,678.22723,4.6760516,4698622.0,6.650537,52.156403,-1.6167631e-06,0.54007477,1.2921454e-06,17.303312,6.799736,5.460341,-0.6870821,-2.719703,-2.194093,-3.288517,-10.139791,-16.677612,-9.728661,4.458725,6.015425,-4.249476,-0.9313536,116_216_38_1_20250116_103502_coffee_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.034658067,0.9800525,0.000112007954,0.090022676,0.1292255,0.2633508,0.42152962,0.54076606,0.6718157,0.7523981,0.82317525,0.90421695,0.9572398,1.0359975,1.1113359,1.1978786,1.2350838,1.265026,1.2979442,1.3600717,1.4335428,1.4211935,1.4314736,1.4273752,1.3429562,1.198297,1.0501858,0.8904932,0.7258534,0.5929362,1.6819994e-06,4.112077e-07,21.533419,222.51201,416.31274,1062.3153,0.0013549179,723.9295,4.8366046,5171739.5,6.2235904,45.617035,-1.2908395e-06,0.5685117,1.060123e-06,17.230864,5.653911,3.543166,0.4039782,-4.8128285,-4.5100875,0.0040135384,-6.5436497,-13.821622,-4.4259763,6.2867775,4.998679,-4.8245506,-0.53300697,116_216_38_1_20250116_103502_coffee_ground.wav
