end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.07393318,0.98834115,0.00022213494,0.11587302,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.8007786e-06,5.844641e-06,200.97858,531.15765,904.40356,1808.8071,0.0011618715,849.2121,5.811215,2239172.2,6.8357277,79.76032,-7.3652936e-06,0.71194714,7.9347e-06,17.00767,1.0564123,-5.655336,1.8335977,5.4637566,4.1772447,4.0630646,-12.918117,-3.9113874,-8.795145,-6.8319106,-12.968501,-7.302229,2.0055916,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.07804527,0.98834115,0.00022138825,0.10793651,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.0699207e-06,7.202292e-06,222.51201,595.7579,1033.6041,2347.1426,0.0021916346,1010.52374,6.080936,2827197.2,5.451174,53.52977,-7.046885e-06,0.8125903,7.1366917e-06,14.016983,0.40750495,-3.5379946,2.6611521,5.326042,2.569581,1.1707026,-13.770492,-5.7575965,-8.84364,-6.728592,-4.015988,-8.963146,2.9991732,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.07015041,0.98834115,0.00019269889,0.10090703,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.114476e-06,5.5562546e-06,200.97858,516.80206,1126.9155,2634.2546,0.0035173476,1104.8751,6.166139,3748527.2,4.527946,31.723938,-4.8532306e-06,0.8604514,4.5033894e-06,11.760449,0.91985416,-0.50509715,3.0232506,4.6611934,0.54555404,-5.581309,-13.34365,-4.18297,-5.2609653,-2.5304623,2.489207,-9.447841,3.7243044,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.06241995,0.98834115,0.00016510281,0.09138322,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.398506e-06,4.8700035e-06,150.73393,466.5574,997.7151,2038.497,0.0029385164,944.78125,5.910978,3289002.0,5.871882,50.239346,-4.1146645e-06,0.7446833,3.840378e-06,14.574788,-0.24582203,-0.076885104,3.553438,6.579517,1.0300528,-3.5322104,-11.429061,-2.7925835,-3.6538684,-2.3321078,2.9317265,-8.413675,3.820378,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.044950306,1.0109564,0.00013090721,0.08321995,0.12896354,0.2670497,0.42730126,0.5600174,0.6612291,0.7623362,0.8430423,0.94143933,1.0115819,1.0953618,1.1433188,1.1663343,1.2703013,1.3302319,1.3662173,1.3981419,1.4257436,1.4782883,1.4759635,1.4720167,1.4152879,1.2755765,1.1002508,0.91152114,0.7492586,0.6080894,2.2150045e-06,1.3631857e-06,86.133675,258.40103,696.24725,1428.3833,0.0023612932,729.0679,5.413759,3433958.8,7.1355686,64.51861,-2.1947503e-06,0.5878216,1.9049611e-06,18.642113,3.8214834,-0.5313666,1.980676,6.9468856,3.261109,-4.21995,-9.49171,-2.9371452,1.3110288,5.0259004,3.997813,-5.2734833,4.136921,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.04012152,1.0272558,0.00012880162,0.07414966,0.12205657,0.26484665,0.42941833,0.55429745,0.6549542,0.74589014,0.8366483,0.9440829,1.0018142,1.1285247,1.1834759,1.1868061,1.3205634,1.3674355,1.4179105,1.4300641,1.4329882,1.5061426,1.4991623,1.5142188,1.4391956,1.3015167,1.1180769,0.9236284,0.77127314,0.6136562,2.2985284e-06,9.989611e-07,107.66709,215.33418,531.15765,1105.3822,0.0017145913,616.8341,5.109863,3290803.2,7.89461,73.727104,-2.1326225e-06,0.51727104,1.8487202e-06,21.971933,4.980294,-3.5941627,2.1955054,5.492277,4.6989927,-1.4511031,-12.7507715,-11.777802,-1.9172539,5.4037595,1.1826092,-6.629911,4.106954,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.036677,1.0417637,0.000120613586,0.06621315,0.124306165,0.26351014,0.4246112,0.5532938,0.64686555,0.74851745,0.83750707,0.9471641,0.99132365,1.1290681,1.1961118,1.217023,1.3602052,1.389707,1.4376731,1.4672424,1.4735435,1.5790912,1.5264243,1.5426227,1.458511,1.3160924,1.1332453,0.9299802,0.7787048,0.61350554,1.9686415e-06,8.813534e-07,93.311485,222.51198,502.44644,1119.7378,0.0016874244,636.6902,4.9316173,3772804.0,7.576553,66.58039,-1.7406433e-06,0.5281989,1.6134954e-06,21.983315,4.513671,-3.741832,2.8793137,5.332655,7.3233657,-2.9753144,-14.554398,-15.8690605,-3.5428684,9.763321,0.1164112,-5.546425,3.8585985,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03727597,1.0189131,0.00012511812,0.07346939,0.12799196,0.26956058,0.41477337,0.55351144,0.6666897,0.7640905,0.8324042,0.92570037,0.9656089,1.0875639,1.163287,1.2051796,1.3125106,1.336249,1.3868612,1.4147745,1.4486713,1.5323292,1.4945574,1.5072451,1.4203793,1.2861413,1.1101869,0.90574145,0.7621295,0.59760064,2.7291164e-06,9.50039e-07,100.48929,244.04541,488.09082,1076.6709,0.0017728246,605.8288,4.890341,3370614.2,8.228064,79.46113,-2.1273283e-06,0.5116766,1.736742e-06,23.520552,4.534579,-4.1336503,4.43942,4.334119,5.5564284,-3.9204113,-17.779228,-18.246164,-5.4899993,10.27169,-1.6127152,-6.3648753,3.4848764,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.036186535,1.0040274,0.00012013192,0.08231292,0.1299715,0.27033025,0.41634503,0.54707754,0.6655318,0.77905065,0.8486102,0.9136091,0.97791594,1.0655974,1.1302168,1.1988963,1.2635962,1.3129135,1.3614063,1.3787769,1.4187616,1.4803667,1.4705051,1.4577924,1.4126755,1.2754067,1.0954808,0.8956392,0.74045974,0.59777886,2.5635266e-06,8.169618e-07,43.066837,236.86761,423.49057,1083.8488,0.0015897647,572.5787,4.8672576,3299112.2,8.2969885,80.73476,-2.0679272e-06,0.48088023,1.5241598e-06,23.696686,5.6841254,-3.526139,4.8915863,5.8335876,3.1716316,-3.8756588,-13.626821,-14.096474,0.048635643,13.125508,0.2459522,-8.976792,2.454509,116_216_41_1_20250116_103635_soda_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.036048256,0.9927414,0.00012192531,0.09047619,0.12733212,0.26772174,0.41083094,0.5417806,0.66294557,0.7644326,0.85475063,0.91681415,0.98522645,1.0579228,1.1149664,1.1612111,1.2435188,1.290527,1.3464228,1.3554392,1.4056768,1.4389321,1.4678103,1.4466997,1.3949102,1.2551557,1.0761083,0.89154047,0.7375531,0.5950496,2.7046378e-06,7.377906e-07,71.77806,244.04541,488.09082,1033.604,0.0015036608,568.9891,4.908928,3172891.2,8.400576,82.264206,-2.1131557e-06,0.4860969,1.7301331e-06,24.999498,7.3002796,-6.257508,2.9902318,5.641166,-1.2404442,-1.1936668,-8.075937,-13.331768,2.4910848,14.026615,0.4019561,-12.721911,0.55694056,116_216_41_1_20250116_103635_soda_ground.wav
