end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.14805667,0.98834115,0.00047558124,0.21995465,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.4619246e-05,2.2340302e-05,717.7806,3876.0154,4895.2637,7974.543,0.0042548827,3800.7815,7.259495,10489924.0,0.9533505,4.9256663,-3.451862e-05,2.6720753,4.366676e-05,-0.103556156,15.822171,0.8634987,5.292944,10.452329,2.2663496,7.990289,-12.699215,4.564451,-7.783521,5.801422,2.0658891,0.99245864,-5.4001536,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.1126638,0.98834115,0.0003760575,0.14625852,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.0374592e-05,1.3465581e-05,423.4906,2031.3192,2820.878,5383.355,0.0057205334,2387.3796,6.174052,7254845.5,2.4975295,15.90989,-2.2139926e-05,1.6994759,2.7301421e-05,4.4586115,14.366408,3.2827618,6.8868885,11.8137865,4.130316,4.7510676,-10.973771,3.6383655,-2.8679857,9.128682,2.051954,0.48447534,-4.1206684,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.071487285,0.98834115,0.00024393375,0.07913832,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.0310645e-06,4.0952687e-06,122.022705,208.15639,768.0253,2684.4993,0.006846022,966.89825,5.2385063,4128132.0,4.5388303,33.358944,-8.2498855e-06,0.72723716,1.00752e-05,10.207866,13.136723,4.6640654,7.3532853,12.025746,2.80546,0.14316781,-10.619943,-1.1926742,-1.3793384,10.953834,3.9772651,2.2558234,-2.0743968,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.0507201,0.98834115,0.00017178252,0.0675737,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.667109e-06,1.4552567e-06,86.133675,179.44514,358.8903,1155.6268,0.003246425,661.8723,4.8272767,3418449.2,6.015213,48.12443,-4.2095676e-06,0.52269655,3.9530537e-06,13.825545,11.246147,3.6269128,6.601364,9.596091,1.1033125,-3.4286344,-9.395471,-1.3983245,-2.2400362,8.987442,5.154682,2.020127,-3.529133,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.039853018,0.9877134,0.00013219946,0.090022676,0.13400143,0.2790564,0.41407037,0.5425773,0.66756487,0.7702434,0.85777926,0.92152315,0.9889946,1.0436884,1.1223595,1.1471831,1.2016891,1.2827172,1.3017024,1.3605269,1.4198366,1.4523759,1.4561077,1.4296812,1.3644215,1.2203503,1.0710287,0.89884704,0.7404824,0.5917385,2.248277e-06,7.2990224e-07,57.42245,208.15637,351.71252,1026.4263,0.0021493675,620.6707,4.8610406,3697813.0,6.8312397,57.55997,-2.1858261e-06,0.49686524,2.0590935e-06,16.202126,11.118793,1.5211018,4.619234,8.751153,0.83715373,-4.422538,-11.697307,-7.4889812,-9.623848,6.339375,6.078962,-0.36301264,-4.463415,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.034655515,0.9881973,0.000119657976,0.09433106,0.13789307,0.28641304,0.40654707,0.5441634,0.69452125,0.7733981,0.8631663,0.92816895,0.9918615,1.0440981,1.0984296,1.1573945,1.199751,1.2840965,1.2969098,1.3735968,1.4195294,1.4257517,1.4496547,1.4353646,1.3689537,1.218617,1.0678402,0.892646,0.7468625,0.5874989,1.9615388e-06,4.6783518e-07,35.889034,200.97858,330.1791,868.5146,0.0014074304,562.1965,4.7257843,3746555.8,7.4267974,64.623856,-1.7765287e-06,0.45380616,1.3326035e-06,18.52777,10.845801,1.9622444,4.0068207,5.874622,2.0938349,-2.2222016,-11.077847,-12.4703665,-10.332757,6.990125,5.8104763,-0.5132567,-4.352775,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03274631,0.9856577,0.00011523502,0.09138322,0.13632767,0.28884265,0.39650777,0.5323942,0.69515705,0.7798424,0.8624541,0.9207322,0.99259084,1.0390197,1.1091084,1.1729428,1.197418,1.2678127,1.2797352,1.3652261,1.4156257,1.4288036,1.4551767,1.4344481,1.3542048,1.2190987,1.0716435,0.88414556,0.7422249,0.58561605,1.644029e-06,4.4285483e-07,35.88903,186.62297,337.3569,861.33673,0.0012394533,563.6916,4.7173095,3954866.8,7.421061,63.72201,-1.6545658e-06,0.45611134,1.1470164e-06,19.717157,11.970881,0.012273629,0.7112498,7.7972126,7.5640674,2.0934017,-10.240235,-12.422478,-11.120636,8.370816,6.0069585,-3.879279,-4.3498707,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.032918666,0.98205423,0.00011089471,0.082539685,0.13058998,0.27745953,0.40292564,0.54573065,0.6967848,0.77218634,0.84915966,0.90897655,0.9815876,1.0362664,1.0970253,1.185156,1.220059,1.2522553,1.2900237,1.3597821,1.4010717,1.4287523,1.448977,1.4224509,1.3518167,1.2161366,1.0581244,0.87704104,0.7393565,0.583714,1.7657225e-06,4.5878232e-07,28.711226,200.97858,373.24594,868.51447,0.001268556,590.9124,4.752148,4213666.5,7.3098702,61.45078,-1.6203406e-06,0.47990203,1.3091017e-06,20.547686,11.130261,-0.72277004,-1.4718852,4.8319182,6.752849,-0.2866672,-10.117421,-13.931117,-7.170162,10.202676,6.5140266,-0.7330234,-1.6417723,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.032574307,0.9747589,0.00011005891,0.08117914,0.12900175,0.27579704,0.41198292,0.5422849,0.67579484,0.77006084,0.83402413,0.9009344,0.95977515,1.016615,1.0911094,1.1757047,1.2251091,1.2484765,1.2983203,1.3523976,1.3924017,1.419517,1.4270431,1.4035416,1.3409833,1.2140828,1.0441198,0.8798515,0.7306368,0.584167,1.5822442e-06,4.1372394e-07,28.711226,200.97858,358.8903,890.04803,0.0013909163,608.9997,4.7458224,4411545.0,7.0477676,57.1075,-1.5267005e-06,0.4924581,1.3358544e-06,20.229889,12.118728,-2.3595035,-1.5471526,6.038227,6.6680813,-1.2574683,-9.153793,-10.461757,-4.857776,6.9038453,3.617382,-3.147068,-1.3436298,116_216_48_1_20250116_103854_river_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.032636452,0.97210175,0.00011515989,0.088662125,0.13207239,0.27246606,0.41558743,0.54748863,0.65927964,0.76167005,0.8406577,0.9098773,0.9591071,1.0228633,1.08567,1.1430893,1.2130424,1.2530556,1.2895893,1.3366412,1.3977213,1.4218454,1.4167618,1.3999113,1.343368,1.2107213,1.0490069,0.8869348,0.7285114,0.5777075,1.8169571e-06,3.3817707e-07,35.889034,186.62297,344.5347,825.44775,0.0013991151,588.91425,4.728579,4337489.5,7.1224294,58.284756,-1.5940174e-06,0.47649387,1.4212754e-06,20.24097,13.076331,-1.7561197,-0.71188897,4.998009,3.4724655,-2.4214303,-8.947124,-8.052052,-2.3701143,4.683287,2.0425155,1.674378,-0.16399057,116_216_48_1_20250116_103854_river_board.wav
