end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.16059642,0.98834115,0.00060898246,0.15510204,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.2351623e-05,3.1178908e-05,129.20052,1370.9609,4593.796,6797.3823,0.0045929714,2818.9275,6.545484,11399451.0,1.4650956,5.626932,-5.6924706e-05,1.9698681,8.74085e-05,0.2909093,14.696587,1.8144264,15.252173,6.9419875,3.1482627,20.14906,2.6891918,3.349453,-0.28037515,6.6168256,2.678066,-3.7022798,-7.6303144,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.12246102,0.98834115,0.00045219576,0.12358277,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.155356e-06,1.8498391e-05,122.022705,760.8474,2749.0996,5433.599,0.006160584,1988.9097,5.9431577,8185443.5,2.3408644,11.499883,-3.3954504e-05,1.40942,5.0494476e-05,3.6724536,12.974716,3.3645287,14.24159,9.8311405,4.48595,15.477547,0.9444739,1.398518,-4.3976636,4.9919643,1.6996917,-5.221205,-6.1711884,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.07802579,0.98834115,0.0002602033,0.10612246,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.515399e-06,5.161812e-06,122.022705,186.62297,897.22577,3639.1477,0.007196242,1125.7687,5.485617,4946158.5,3.7054603,22.998062,-9.5461055e-06,0.8332133,1.0937296e-05,8.219218,11.586189,4.5190654,13.243206,9.199645,2.1725452,6.554828,-5.564636,-2.7268782,-7.2577415,1.9918838,2.74016,-6.5627933,-4.7555346,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.05529124,0.98834115,0.00018307344,0.08503401,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.9890464e-06,1.7469698e-06,122.022705,172.26735,330.1791,1873.4072,0.0032866674,738.51245,4.9295764,3538229.0,5.620117,45.5286,-4.7270883e-06,0.5707598,5.166788e-06,12.259972,12.179843,5.1107,8.8249445,8.695955,5.0994163,6.6889644,-10.450109,-2.1502483,-4.987366,4.2185264,-1.2932745,-8.055812,-5.028961,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.044074383,0.989947,0.00013503409,0.07868481,0.12793934,0.26452133,0.41684973,0.55096203,0.647829,0.74758464,0.8478256,0.9243865,0.98797303,1.0426036,1.1262362,1.1987104,1.233116,1.3037115,1.3368789,1.3875238,1.4198974,1.43785,1.4436072,1.4137368,1.346677,1.2479506,1.0599816,0.890526,0.7373907,0.5963498,2.392905e-06,9.009024e-07,93.311485,222.51201,466.5574,1292.005,0.0024239263,708.6379,4.995642,3918341.2,6.41531,53.34265,-2.6041355e-06,0.56161356,2.2175957e-06,15.108037,9.388283,1.0680327,5.6554184,5.7715716,6.7422333,1.750483,-12.807977,-6.0989475,-4.2240067,-1.5641178,-2.455354,-3.7727225,-1.9900786,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03804865,0.98878455,0.00012113855,0.07755102,0.1273011,0.25904265,0.42465648,0.5577921,0.647502,0.7521374,0.82146055,0.8975621,0.9693244,1.0417393,1.1264846,1.2039789,1.2490947,1.3191904,1.3566219,1.397088,1.4119762,1.4300393,1.4247862,1.3718883,1.3377413,1.278922,1.0704331,0.89275736,0.74173087,0.5971436,1.2204949e-06,6.7676336e-07,57.42245,200.97858,473.73523,1040.7819,0.0018109175,663.0327,4.726651,4270518.5,6.842485,56.77794,-1.948626e-06,0.5273567,1.811204e-06,17.268637,7.456249,-1.7330369,2.3314886,6.552274,9.91757,1.7016572,-13.106224,-7.020434,-2.4185212,-2.3507004,-3.6490088,-0.9340844,-0.053717535,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.0358402,0.9852198,0.00011008466,0.08117914,0.12866324,0.26493904,0.4270719,0.5619231,0.64779955,0.7713224,0.81051785,0.8747926,0.9536188,1.0325884,1.1119866,1.1710949,1.231145,1.3132738,1.3450476,1.3990883,1.4127094,1.4402899,1.4296488,1.3729717,1.3306015,1.2734672,1.0770841,0.9029704,0.7413354,0.5897623,1.1559395e-06,6.1142697e-07,21.533419,222.51198,523.97986,1148.4489,0.0014035708,729.11945,4.836128,4949097.5,6.33897,47.420765,-1.365824e-06,0.57704264,1.1366559e-06,17.84567,5.371727,-4.1208987,2.815215,2.8333569,8.097714,-2.450859,-16.305155,-8.336506,-1.5143865,-5.1664433,-1.7459036,2.3962452,-0.3384986,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03519509,0.98165673,0.00010959519,0.08503401,0.12932812,0.26542106,0.42823568,0.5666794,0.6560445,0.76746815,0.8095341,0.8766412,0.95221144,1.0332762,1.0987153,1.1539856,1.2122332,1.2940048,1.3429103,1.3746285,1.389963,1.4478841,1.438386,1.398749,1.3406245,1.2615589,1.0703496,0.8939617,0.734242,0.5860365,1.372396e-06,6.1603527e-07,21.533419,215.33418,401.95715,1055.1376,0.0011098691,695.6843,4.7541695,4898908.5,6.482352,49.172276,-1.4069568e-06,0.5503898,9.848493e-07,18.159899,6.2054157,-2.4423912,0.91847736,4.454738,6.2121654,-5.0440793,-17.141478,-10.864648,-0.5896924,1.927605,1.6248351,3.0056744,0.20729606,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.036832493,0.9800215,0.000113983726,0.08095238,0.13019596,0.2709235,0.4178412,0.5520987,0.64882755,0.7549303,0.83869594,0.9052829,0.97143936,1.0356146,1.0990175,1.1575191,1.2026137,1.2813216,1.346809,1.3707339,1.3940285,1.4462243,1.4292917,1.3956008,1.3377546,1.2367228,1.0626248,0.8898959,0.72170335,0.5828468,1.3990849e-06,7.3758036e-07,21.533419,222.51201,538.33545,1098.2042,0.0010552307,718.36426,4.9419417,4734870.0,6.4702744,49.63257,-1.4807825e-06,0.5713992,1.1403873e-06,18.156769,4.9413857,-1.9446688,1.7196101,3.6966143,7.3137727,-1.7350922,-15.538838,-11.683716,-1.8919153,3.5646908,4.40621,3.6919072,0.77829903,116_216_27_1_20250116_102911_zipper_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.039276827,0.9799609,0.00011530746,0.08344671,0.12521894,0.26076868,0.41318572,0.5474132,0.6485675,0.7534013,0.8471284,0.9177437,0.9715531,1.0329391,1.1021959,1.1861353,1.2199426,1.2817073,1.3408939,1.3946137,1.4272417,1.4279461,1.4179937,1.3673166,1.3324794,1.225623,1.0491434,0.8775124,0.7223726,0.58794874,1.3419689e-06,9.4823e-07,21.533419,279.93445,739.314,1492.9838,0.0011905405,838.7959,5.1817517,5271624.5,6.0254693,44.152294,-1.4634937e-06,0.65776354,1.1163609e-06,17.202671,0.7663614,-2.4747612,0.931837,1.354133,6.584783,1.6743344,-13.36161,-12.781517,-0.3770934,3.1129856,7.3546867,6.155173,3.8663995,116_216_27_1_20250116_102911_zipper_ground.wav
