start_time,end_time,label,labelid,duration,model
0.9,1.4666666666666666,Gesture,1,0.5666666666666665,CNN
22.533333333333335,23.066666666666666,Gesture,2,0.5333333333333314,CNN
23.866666666666667,24.6,Gesture,3,0.7333333333333343,CNN
25.4,26.0,Gesture,4,0.6000000000000014,CNN
28.633333333333333,29.233333333333334,Gesture,5,0.6000000000000014,CNN
33.63333333333333,34.266666666666666,Gesture,6,0.6333333333333329,CNN
36.06666666666667,36.8,Gesture,7,0.7333333333333272,CNN
22.266666666666666,24.0,Gesture,1,1.7333333333333343,LightGBM
25.3,25.566666666666666,Gesture,2,0.2666666666666657,LightGBM
26.2,26.333333333333332,Gesture,3,0.13333333333333286,LightGBM
28.4,31.933333333333334,Gesture,4,3.533333333333335,LightGBM
33.1,36.36666666666667,Gesture,5,3.2666666666666657,LightGBM
