start_time,end_time,label,labelid,duration,model
0.8,1.9666666666666666,Gesture,1,1.1666666666666665,CNN
2.466666666666667,22.333333333333332,Gesture,2,19.866666666666667,CNN
0.8,22.333333333333332,Gesture,1,21.53333333333333,LightGBM
