start_time,end_time,label,labelid,duration,model
0.8,1.3666666666666667,Gesture,1,0.5666666666666667,CNN
2.066666666666667,3.933333333333333,Gesture,2,1.8666666666666663,CNN
6.4,10.666666666666666,Gesture,3,4.266666666666666,CNN
12.866666666666667,13.5,Gesture,4,0.6333333333333329,CNN
14.233333333333333,14.666666666666666,Gesture,5,0.43333333333333357,CNN
15.866666666666667,16.433333333333334,Gesture,6,0.5666666666666664,CNN
18.0,19.4,Gesture,7,1.3999999999999986,CNN
20.033333333333335,22.3,Gesture,11,2.2666666666666657,CNN
27.766666666666666,28.466666666666665,Gesture,13,0.6999999999999993,CNN
0.8,1.5,Gesture,1,0.7,LightGBM
2.033333333333333,3.9,Gesture,2,1.8666666666666667,LightGBM
6.233333333333333,10.133333333333333,Gesture,3,3.8999999999999995,LightGBM
12.7,15.266666666666667,Gesture,6,2.566666666666668,LightGBM
15.833333333333334,16.466666666666665,Gesture,10,0.6333333333333311,LightGBM
17.566666666666666,21.666666666666668,Gesture,12,4.100000000000001,LightGBM
26.5,26.6,Gesture,18,0.10000000000000142,LightGBM
27.466666666666665,27.8,Gesture,19,0.3333333333333357,LightGBM
