start_time,end_time,label,labelid,duration,model
2.966666666666667,4.933333333333334,Gesture,1,1.9666666666666668,CNN
6.5,9.633333333333333,Gesture,2,3.133333333333333,CNN
20.4,21.733333333333334,Gesture,6,1.3333333333333357,CNN
2.4,2.9,Gesture,1,0.5,LightGBM
3.7333333333333334,6.266666666666667,Gesture,2,2.533333333333333,LightGBM
9.3,9.566666666666666,Gesture,4,0.2666666666666657,LightGBM
20.266666666666666,20.633333333333333,Gesture,5,0.36666666666666714,LightGBM
