start_time,end_time,label,labelid,duration,model
0.8,21.833333333333332,Gesture,1,21.03333333333333,CNN
0.8,21.033333333333335,Gesture,1,20.233333333333334,LightGBM
21.633333333333333,21.833333333333332,Gesture,4,0.1999999999999993,LightGBM
