start_time,end_time,label,labelid,duration,model
0.8,3.033333333333333,Gesture,1,2.2333333333333334,CNN
5.833333333333333,8.166666666666666,Gesture,2,2.333333333333333,CNN
1.6333333333333333,1.7333333333333334,Gesture,1,0.10000000000000009,LightGBM
2.2666666666666666,2.4,Gesture,2,0.1333333333333333,LightGBM
5.466666666666667,5.633333333333334,Gesture,3,0.16666666666666696,LightGBM
6.833333333333333,7.6,Gesture,4,0.7666666666666666,LightGBM
