start_time,end_time,label,labelid,duration,model
5.233333333333333,6.033333333333333,Gesture,1,0.7999999999999998,CNN
9.933333333333334,10.333333333333334,Gesture,2,0.40000000000000036,CNN
11.833333333333334,29.266666666666666,Gesture,3,17.43333333333333,CNN
4.766666666666667,5.566666666666666,Gesture,1,0.7999999999999998,LightGBM
8.333333333333334,8.566666666666666,Gesture,2,0.2333333333333325,LightGBM
9.633333333333333,9.966666666666667,Gesture,3,0.3333333333333339,LightGBM
12.533333333333333,16.4,Gesture,4,3.8666666666666654,LightGBM
17.766666666666666,19.0,Gesture,10,1.2333333333333343,LightGBM
20.0,20.133333333333333,Gesture,12,0.13333333333333286,LightGBM
20.933333333333334,22.466666666666665,Gesture,13,1.5333333333333314,LightGBM
24.8,29.366666666666667,Gesture,14,4.566666666666666,LightGBM
