start_time,end_time,label,labelid,duration,model
3.1333333333333333,3.8,Gesture,1,0.6666666666666665,CNN
9.333333333333334,10.366666666666667,Gesture,3,1.0333333333333332,CNN
11.166666666666666,15.466666666666667,Gesture,4,4.300000000000001,CNN
18.1,18.7,Gesture,6,0.5999999999999979,CNN
19.8,21.6,Gesture,7,1.8000000000000007,CNN
22.133333333333333,24.233333333333334,Gesture,9,2.1000000000000014,CNN
24.833333333333332,27.166666666666668,Gesture,10,2.3333333333333357,CNN
27.9,29.866666666666667,Gesture,12,1.9666666666666686,CNN
34.9,35.36666666666667,Gesture,13,0.46666666666666856,CNN
36.56666666666667,38.53333333333333,Gesture,15,1.9666666666666615,CNN
39.93333333333333,42.5,Gesture,16,2.56666666666667,CNN
44.2,45.0,Gesture,18,0.7999999999999972,CNN
46.43333333333333,47.86666666666667,Gesture,19,1.4333333333333371,CNN
48.53333333333333,50.5,Gesture,20,1.9666666666666686,CNN
52.666666666666664,53.733333333333334,Gesture,22,1.06666666666667,CNN
2.7333333333333334,3.2666666666666666,Gesture,1,0.5333333333333332,LightGBM
4.466666666666667,4.7,Gesture,2,0.2333333333333334,LightGBM
5.3,5.4,Gesture,3,0.10000000000000053,LightGBM
6.333333333333333,6.5,Gesture,4,0.16666666666666696,LightGBM
7.466666666666667,8.366666666666667,Gesture,5,0.9000000000000004,LightGBM
8.966666666666667,9.833333333333334,Gesture,7,0.8666666666666671,LightGBM
10.933333333333334,11.4,Gesture,8,0.4666666666666668,LightGBM
12.233333333333333,15.4,Gesture,9,3.166666666666668,LightGBM
17.166666666666668,18.166666666666668,Gesture,11,1.0,LightGBM
19.266666666666666,19.5,Gesture,13,0.23333333333333428,LightGBM
21.733333333333334,23.566666666666666,Gesture,14,1.8333333333333321,LightGBM
24.2,24.3,Gesture,15,0.10000000000000142,LightGBM
25.5,26.0,Gesture,16,0.5,LightGBM
26.533333333333335,27.066666666666666,Gesture,17,0.5333333333333314,LightGBM
27.666666666666668,29.433333333333334,Gesture,18,1.7666666666666657,LightGBM
33.63333333333333,39.86666666666667,Gesture,23,6.233333333333334,LightGBM
40.8,41.733333333333334,Gesture,26,0.9333333333333371,LightGBM
42.43333333333333,42.733333333333334,Gesture,28,0.30000000000000426,LightGBM
44.03333333333333,50.666666666666664,Gesture,29,6.633333333333333,LightGBM
51.43333333333333,51.63333333333333,Gesture,34,0.20000000000000284,LightGBM
52.333333333333336,55.0,Gesture,35,2.6666666666666643,LightGBM
