start_time,end_time,label,labelid,duration,model
1.2,2.7,Gesture,1,1.5000000000000002,CNN
4.366666666666666,5.433333333333334,Gesture,2,1.0666666666666673,CNN
5.966666666666667,6.166666666666667,Gesture,3,0.20000000000000018,CNN
6.9,11.533333333333333,Gesture,4,4.633333333333333,CNN
12.933333333333334,22.333333333333332,Gesture,5,9.399999999999999,CNN
1.0,2.1,Gesture,1,1.1,LightGBM
4.466666666666667,6.133333333333334,Gesture,2,1.666666666666667,LightGBM
6.8,7.5,Gesture,6,0.7000000000000002,LightGBM
8.4,10.9,Gesture,8,2.5,LightGBM
15.366666666666667,15.5,Gesture,11,0.13333333333333286,LightGBM
17.533333333333335,19.2,Gesture,12,1.6666666666666643,LightGBM
21.3,22.3,Gesture,14,1.0,LightGBM
