start_time,end_time,label,labelid,duration,model
0.8,2.2333333333333334,Gesture,1,1.4333333333333333,CNN
9.1,14.266666666666667,Gesture,3,5.166666666666668,CNN
26.733333333333334,27.5,Gesture,4,0.7666666666666657,CNN
29.933333333333334,38.9,Gesture,5,8.966666666666665,CNN
44.9,49.233333333333334,Gesture,7,4.333333333333336,CNN
50.2,53.6,Gesture,8,3.3999999999999986,CNN
54.333333333333336,55.13333333333333,Gesture,10,0.7999999999999972,CNN
56.8,56.93333333333333,Gesture,11,0.13333333333333286,CNN
60.9,66.53333333333333,Gesture,12,5.633333333333333,CNN
67.5,67.93333333333334,Gesture,15,0.4333333333333371,CNN
0.9,1.1666666666666667,Gesture,1,0.2666666666666667,LightGBM
2.0,2.1333333333333333,Gesture,2,0.1333333333333333,LightGBM
8.9,9.733333333333333,Gesture,3,0.8333333333333321,LightGBM
10.4,11.633333333333333,Gesture,4,1.2333333333333325,LightGBM
12.6,12.733333333333333,Gesture,5,0.13333333333333286,LightGBM
13.333333333333334,14.0,Gesture,6,0.6666666666666661,LightGBM
29.933333333333334,31.466666666666665,Gesture,7,1.5333333333333314,LightGBM
38.0,38.13333333333333,Gesture,8,0.13333333333333286,LightGBM
44.56666666666667,45.2,Gesture,9,0.6333333333333329,LightGBM
46.1,46.233333333333334,Gesture,10,0.13333333333333286,LightGBM
47.766666666666666,48.7,Gesture,11,0.9333333333333371,LightGBM
49.7,50.4,Gesture,13,0.6999999999999957,LightGBM
51.06666666666667,51.36666666666667,Gesture,15,0.29999999999999716,LightGBM
52.86666666666667,53.1,Gesture,16,0.23333333333333428,LightGBM
54.1,54.63333333333333,Gesture,17,0.5333333333333314,LightGBM
61.6,61.9,Gesture,18,0.29999999999999716,LightGBM
65.06666666666666,65.36666666666666,Gesture,19,0.29999999999999716,LightGBM
