start_time,end_time,label,labelid,duration,model
2.8333333333333335,3.2333333333333334,Gesture,1,0.3999999999999999,CNN
2.4,3.1,Gesture,1,0.7000000000000002,LightGBM
3.8,4.366666666666666,Gesture,3,0.5666666666666664,LightGBM
