start_time,end_time,label,labelid,duration,model
8.733333333333333,9.166666666666666,Move,1,0.43333333333333357,CNN
9.733333333333333,9.966666666666667,Gesture,2,0.23333333333333428,CNN
10.6,11.266666666666667,Move,3,0.6666666666666679,CNN
13.733333333333333,14.966666666666667,Gesture,4,1.2333333333333343,CNN
15.633333333333333,16.066666666666666,Gesture,6,0.43333333333333357,CNN
23.133333333333333,23.533333333333335,Gesture,7,0.40000000000000213,CNN
24.333333333333332,27.566666666666666,Gesture,8,3.2333333333333343,CNN
29.4,44.733333333333334,Gesture,9,15.333333333333336,CNN
8.233333333333333,8.333333333333334,Gesture,1,0.10000000000000142,LightGBM
9.566666666666666,9.7,Gesture,2,0.13333333333333286,LightGBM
13.533333333333333,13.733333333333333,Gesture,3,0.1999999999999993,LightGBM
15.733333333333333,15.9,Gesture,4,0.16666666666666785,LightGBM
22.633333333333333,24.733333333333334,Gesture,5,2.1000000000000014,LightGBM
25.666666666666668,25.8,Gesture,6,0.13333333333333286,LightGBM
26.533333333333335,27.9,Gesture,7,1.3666666666666636,LightGBM
29.066666666666666,44.733333333333334,Gesture,9,15.666666666666668,LightGBM
