start_time,end_time,label,labelid,duration,model
1.5,3.3666666666666667,Gesture,1,1.8666666666666667,CNN
7.3,8.633333333333333,Gesture,2,1.333333333333333,CNN
16.833333333333332,21.8,Gesture,6,4.966666666666669,CNN
26.533333333333335,26.733333333333334,Gesture,8,0.1999999999999993,CNN
35.06666666666667,35.7,Gesture,9,0.6333333333333329,CNN
1.2666666666666666,2.8666666666666667,Gesture,1,1.6,LightGBM
6.266666666666667,6.966666666666667,Gesture,4,0.7000000000000002,LightGBM
7.533333333333333,8.633333333333333,Gesture,5,1.0999999999999996,LightGBM
16.466666666666665,16.566666666666666,Gesture,7,0.10000000000000142,LightGBM
18.633333333333333,18.866666666666667,Gesture,8,0.23333333333333428,LightGBM
19.466666666666665,21.5,Gesture,9,2.033333333333335,LightGBM
26.233333333333334,26.433333333333334,Gesture,11,0.1999999999999993,LightGBM
32.2,32.46666666666667,Gesture,12,0.2666666666666657,LightGBM
35.0,35.5,Gesture,13,0.5,LightGBM
