start_time,end_time,label,labelid,duration,model
8.8,11.9,Gesture,1,3.0999999999999996,CNN
16.8,31.866666666666667,Gesture,2,15.066666666666666,CNN
32.5,37.166666666666664,Gesture,5,4.666666666666664,CNN
39.06666666666667,43.3,Gesture,6,4.233333333333327,CNN
44.233333333333334,54.4,Gesture,8,10.166666666666664,CNN
55.733333333333334,64.9,Gesture,10,9.166666666666671,CNN
0.8,1.3666666666666667,Gesture,1,0.5666666666666667,LightGBM
2.6,2.9,Gesture,2,0.2999999999999998,LightGBM
3.7666666666666666,4.6,Gesture,3,0.833333333333333,LightGBM
7.166666666666667,8.066666666666666,Gesture,5,0.8999999999999995,LightGBM
10.133333333333333,10.266666666666667,Gesture,6,0.13333333333333464,LightGBM
12.1,12.3,Gesture,7,0.20000000000000107,LightGBM
16.533333333333335,17.133333333333333,Gesture,8,0.5999999999999979,LightGBM
19.233333333333334,19.366666666666667,Gesture,10,0.13333333333333286,LightGBM
19.9,21.8,Gesture,11,1.9000000000000021,LightGBM
23.533333333333335,44.93333333333333,Gesture,13,21.399999999999995,LightGBM
46.13333333333333,46.266666666666666,Gesture,26,0.13333333333333286,LightGBM
46.8,53.93333333333333,Gesture,27,7.133333333333333,LightGBM
54.6,64.9,Gesture,32,10.300000000000004,LightGBM
