start_time,end_time,label,labelid,duration,model
0.8,8.0,Gesture,1,7.2,CNN
8.7,9.3,Gesture,2,0.6000000000000014,CNN
9.933333333333334,22.2,Gesture,3,12.266666666666666,CNN
6.766666666666667,7.533333333333333,Gesture,1,0.7666666666666666,LightGBM
8.633333333333333,9.2,Gesture,2,0.5666666666666664,LightGBM
9.733333333333333,12.166666666666666,Gesture,4,2.4333333333333336,LightGBM
12.9,14.1,Gesture,7,1.1999999999999993,LightGBM
15.266666666666667,15.4,Gesture,8,0.13333333333333286,LightGBM
16.0,16.4,Gesture,9,0.3999999999999986,LightGBM
17.133333333333333,22.033333333333335,Gesture,10,4.900000000000002,LightGBM
