start_time,end_time,label,labelid,duration,model
0.8,5.0,Gesture,1,4.2,CNN
6.166666666666667,8.733333333333333,Gesture,3,2.5666666666666655,CNN
1.0333333333333334,1.2,Gesture,1,0.16666666666666652,LightGBM
6.666666666666667,8.166666666666666,Gesture,2,1.4999999999999991,LightGBM
