start_time,end_time,label,labelid,duration,model
0.8,6.766666666666667,Gesture,1,5.966666666666667,CNN
7.8,10.333333333333334,Gesture,2,2.533333333333334,CNN
14.066666666666666,17.4,Gesture,3,3.333333333333332,CNN
0.8,6.633333333333334,Gesture,1,5.833333333333334,LightGBM
7.8,10.333333333333334,Gesture,3,2.533333333333334,LightGBM
14.0,17.4,Gesture,5,3.3999999999999986,LightGBM
