start_time,end_time,label,labelid,duration,model
6.766666666666667,7.466666666666667,Gesture,1,0.7000000000000002,CNN
8.066666666666666,10.033333333333333,Gesture,2,1.9666666666666668,CNN
14.2,15.466666666666667,Gesture,5,1.2666666666666675,CNN
16.1,18.866666666666667,Gesture,6,2.7666666666666657,CNN
22.233333333333334,24.1,Gesture,8,1.8666666666666671,CNN
24.766666666666666,26.7,Gesture,9,1.9333333333333336,CNN
27.933333333333334,33.233333333333334,Gesture,11,5.300000000000001,CNN
4.3,4.833333333333333,Gesture,1,0.5333333333333332,LightGBM
5.933333333333334,12.466666666666667,Gesture,3,6.533333333333333,LightGBM
13.2,18.5,Gesture,8,5.300000000000001,LightGBM
22.166666666666668,26.866666666666667,Gesture,12,4.699999999999999,LightGBM
27.5,28.566666666666666,Gesture,18,1.0666666666666664,LightGBM
29.266666666666666,33.0,Gesture,19,3.7333333333333343,LightGBM
