start_time,end_time,label,labelid,duration,model
4.666666666666667,11.6,Gesture,1,6.933333333333333,CNN
12.333333333333334,13.233333333333333,Gesture,3,0.8999999999999986,CNN
17.933333333333334,21.7,Gesture,4,3.7666666666666657,CNN
4.333333333333333,5.0,Gesture,1,0.666666666666667,LightGBM
5.666666666666667,9.566666666666666,Gesture,2,3.8999999999999995,LightGBM
10.3,14.266666666666667,Gesture,5,3.966666666666667,LightGBM
15.7,18.233333333333334,Gesture,10,2.533333333333335,LightGBM
19.0,19.666666666666668,Gesture,12,0.6666666666666679,LightGBM
20.233333333333334,21.866666666666667,Gesture,13,1.6333333333333329,LightGBM
