start_time,end_time,label,labelid,duration,model
1.3666666666666667,24.133333333333333,Gesture,1,22.766666666666666,CNN
25.366666666666667,26.366666666666667,Gesture,4,1.0,CNN
2.466666666666667,13.2,Gesture,1,10.733333333333333,LightGBM
14.0,24.733333333333334,Gesture,6,10.733333333333334,LightGBM
25.666666666666668,26.066666666666666,Gesture,13,0.3999999999999986,LightGBM
