time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4508533,0.54076916,-3.71992e-09,0.4500802,0.5463223,-0.005086109,0.45201173,0.55614394,-0.0070265825,0.45620772,0.5662777,-0.007973943,0.45895827,0.5748209,-0.008173403,0.4536522,0.56620604,-0.00535725,0.45888942,0.5822408,-0.00767988,0.46161467,0.5778973,-0.008371131,0.46134287,0.5720688,-0.008291212,0.4561226,0.5665963,-0.0031929407,0.46207833,0.58092904,-0.0052036415,0.4642318,0.57660484,-0.0053988304,0.46285236,0.5715853,-0.0050708423,0.45813662,0.56543887,-0.001455369,0.46350527,0.57796705,-0.0035361934,0.46514982,0.574232,-0.0033464823,0.46353713,0.5695089,-0.0026470828,0.4599129,0.56394607,-2.2806975e-05,0.46370134,0.5743855,-0.0015924257,0.46486884,0.5722528,-0.0014889998,0.46339878,0.5682776,-0.0009083013
33.333333333333336,0.4586765,0.5589303,-3.7436152e-08,0.46057484,0.55449486,-0.0062133977,0.46253163,0.55609393,-0.010423285,0.46363303,0.56217104,-0.0134684425,0.4623766,0.5678345,-0.016456712,0.45185295,0.55293804,-0.010485785,0.45410085,0.5562594,-0.014852297,0.45577356,0.5612568,-0.017756313,0.4567701,0.5645844,-0.019750696,0.45010698,0.56238586,-0.009103667,0.4556772,0.5725795,-0.013044092,0.46026963,0.5779126,-0.014693965,0.46349382,0.57943726,-0.01588806,0.45060804,0.57068723,-0.00797291,0.45614365,0.58020175,-0.011850556,0.46002123,0.5818345,-0.0122923395,0.46189454,0.5806411,-0.012380218,0.4519768,0.5762252,-0.0072334716,0.45656052,0.58270246,-0.0107084345,0.46003547,0.58286977,-0.010970009,0.46200696,0.58072925,-0.0107138995,0.4492197,0.54188615,-1.4103065e-08,0.44902685,0.54845464,-0.0038102195,0.45151713,0.5585697,-0.0051629953,0.4555638,0.56849396,-0.005790668,0.45826784,0.5760009,-0.0058192993,0.45466456,0.56498086,-0.0031997145,0.4603509,0.57748127,-0.005479779,0.46146736,0.5741014,-0.006693435,0.4606396,0.56928277,-0.0069729127,0.4574285,0.5641596,-0.0015235913,0.46378434,0.57525665,-0.0038303747,0.46363968,0.57187897,-0.0048093228,0.4613901,0.56822366,-0.0048456504,0.45943645,0.5632721,-0.00022500876,0.46517822,0.5734236,-0.0023883805,0.4650307,0.57062316,-0.0025732978,0.4629713,0.5676502,-0.0019956012,0.46087053,0.5626811,0.00085004314,0.46509895,0.5705991,-0.0007402643,0.46507922,0.5685416,-0.0007225242,0.4633575,0.5658607,-8.346952e-05
66.66666666666667,0.46144742,0.55974483,-3.491625e-08,0.4561923,0.56569535,-0.0018805494,0.45387292,0.57113343,-0.004030318,0.4548628,0.57708174,-0.006166009,0.4574611,0.58136743,-0.008568895,0.44963467,0.56358975,-0.0045719817,0.45245367,0.57323664,-0.007820621,0.45576513,0.5801102,-0.010477264,0.4582956,0.58306795,-0.012204417,0.45267516,0.5589095,-0.005468887,0.45610023,0.5688057,-0.008163269,0.458706,0.5761024,-0.009791407,0.4604261,0.5793999,-0.0110841775,0.45683864,0.55493164,-0.0064924587,0.4591053,0.56471646,-0.009351002,0.46090585,0.5716998,-0.009883444,0.46229333,0.57459664,-0.010025521,0.4610056,0.5514043,-0.007630127,0.46084598,0.5557384,-0.009754839,0.4605936,0.55900174,-0.009608247,0.46049812,0.56039745,-0.009305382,0.44676986,0.54101706,1.1656709e-08,0.45355174,0.54173285,-0.0006614733,0.45902586,0.5510835,-0.0016606186,0.46156648,0.5631638,-0.002362367,0.46200046,0.5728252,-0.0028045278,0.45873722,0.5498023,-0.0037897807,0.4643027,0.56554836,-0.0053804833,0.465565,0.5717153,-0.0055098934,0.46468678,0.5741598,-0.00508638,0.45619705,0.55375,-0.0037088844,0.46331513,0.5699035,-0.0048972284,0.46448928,0.5749538,-0.0046099895,0.46339652,0.576548,-0.004177532,0.4535359,0.5581762,-0.0035090346,0.46119085,0.5731117,-0.0044592754,0.4628125,0.57691765,-0.0037370238,0.46212205,0.57752174,-0.0029815952,0.45113856,0.5632113,-0.0032463353,0.45737198,0.5749855,-0.003720816,0.45915383,0.57772636,-0.003048722,0.45908296,0.5779502,-0.0023515676
100.0,0.46138296,0.56595993,-5.357177e-08,0.45732436,0.56897336,-0.0011341188,0.45489722,0.57159084,-0.0025720636,0.45441258,0.57433355,-0.0041014245,0.45548716,0.576573,-0.0058486206,0.4494707,0.56537074,-0.002307338,0.45182708,0.57322,-0.0047275173,0.4554172,0.5796434,-0.0068128095,0.4582748,0.5822816,-0.007985907,0.45196718,0.56105864,-0.0031268592,0.4540197,0.5685003,-0.004863664,0.4574914,0.5762854,-0.0059468555,0.46043944,0.58039445,-0.0064581386,0.45560893,0.55790526,-0.004028307,0.45701584,0.5641925,-0.0056569437,0.45949033,0.5715967,-0.0058896,0.46172184,0.5750172,-0.005751183,0.45974997,0.5555314,-0.0049972446,0.46119323,0.56125265,-0.006137103,0.46261054,0.5673706,-0.005572338,0.4639575,0.5703172,-0.004807556,0.44690117,0.54340297,7.091898e-09,0.4541067,0.5417174,-0.0012998171,0.45966217,0.5504423,-0.0022918945,0.46237525,0.5625771,-0.0029266877,0.46309626,0.5722415,-0.003256737,0.45753446,0.5559293,-0.0035970772,0.46263427,0.570501,-0.004845542,0.4642682,0.5726884,-0.004972219,0.46419492,0.5715903,-0.0045903004,0.4549726,0.5616481,-0.0031390137,0.4608261,0.57512075,-0.0036904921,0.46282545,0.57690054,-0.0034883083,0.46290463,0.5753563,-0.0033572782,0.4530314,0.566366,-0.002602505,0.458916,0.57877105,-0.0031096311,0.46122116,0.57898843,-0.0026404476,0.4615787,0.5761103,-0.0022547157,0.45197472,0.56988144,-0.002053655,0.45758936,0.5800029,-0.002360887,0.4598099,0.5801695,-0.0018128196,0.4602672,0.5772423,-0.0012912984
133.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44691807,0.54377687,5.806634e-09,0.45230737,0.5441217,-0.0017011794,0.4576506,0.552327,-0.0025710657,0.461039,0.5626391,-0.0030902692,0.4624963,0.5712756,-0.0032765341,0.45736885,0.5558738,-0.0022455966,0.4627204,0.5677548,-0.0037428956,0.4644961,0.5711788,-0.004411831,0.4641904,0.57234097,-0.0045099496,0.45621887,0.56044096,-0.0016087706,0.46252406,0.5712268,-0.0026392306,0.46435267,0.5736736,-0.0029721302,0.46407306,0.57438934,-0.0030710553,0.4549666,0.5647265,-0.0011033184,0.46166083,0.57424927,-0.002249117,0.46376413,0.5754102,-0.0021034733,0.4637602,0.5751737,-0.0017335856,0.45397937,0.568826,-0.0006552006,0.45997858,0.57638276,-0.0015550394,0.46201724,0.5767492,-0.0012491655,0.46211714,0.575818,-0.00071628165
166.66666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.00000000000003,0.46995637,0.55892134,-5.8221645e-09,0.46526787,0.54691833,-0.00051599875,0.4599643,0.5387262,-0.0011222499,0.45584774,0.5344914,-0.0020140698,0.4528205,0.53140044,-0.0030634038,0.45418283,0.5452308,-0.00026973328,0.4477524,0.5461899,-0.0017399663,0.44465268,0.54868,-0.0032162166,0.4424224,0.55222577,-0.0042692274,0.45463943,0.55203825,-0.0010807593,0.44842613,0.55321026,-0.0023973002,0.44553497,0.5561266,-0.0038789923,0.44358385,0.5598534,-0.0049405047,0.4560744,0.55789983,-0.0019999617,0.45000732,0.5588079,-0.0030666657,0.4475714,0.5606378,-0.0036843382,0.44588417,0.5630557,-0.0041523934,0.45826644,0.5629048,-0.0029948056,0.4541883,0.5642387,-0.0037407926,0.45248225,0.5647768,-0.0035814738,0.45107725,0.5652654,-0.0034233783,0.4473963,0.54446024,-1.0462694e-09,0.4489208,0.55256385,-0.0020436835,0.45273653,0.5635148,-0.0028348365,0.4571652,0.5718963,-0.003329398,0.46085992,0.577996,-0.003376032,0.4567673,0.5651723,-0.0012895771,0.46253896,0.5751956,-0.003309207,0.46377698,0.57528377,-0.0045725717,0.4628136,0.5731782,-0.0048942603,0.45813888,0.56502455,-0.00055391184,0.46427473,0.57525,-0.0021854797,0.46526414,0.5750581,-0.0030617835,0.46391818,0.57268816,-0.003231936,0.45926854,0.56424546,-6.719269e-05,0.46516436,0.5736001,-0.0016197443,0.46618503,0.5733706,-0.0017771953,0.4651205,0.57133937,-0.0013342513,0.46030918,0.56283605,0.00031130653,0.4651785,0.5703395,-0.0006774633,0.46616572,0.57116807,-0.0004420744,0.46533716,0.57011545,0.0002043495
233.33333333333337,0.47425848,0.554364,-3.0072325e-08,0.46840435,0.5468875,0.00047018833,0.4617465,0.5396086,-0.0007385691,0.4567392,0.5345266,-0.0022130562,0.45299637,0.5300179,-0.0040238826,0.4599494,0.5342978,-0.0037908673,0.45097345,0.5393571,-0.007022031,0.44565433,0.5447075,-0.009356252,0.44209075,0.5503419,-0.010777104,0.46138334,0.53769827,-0.0056931316,0.45200142,0.54363924,-0.008506568,0.44624197,0.5511499,-0.010257174,0.44238368,0.5586705,-0.011623627,0.46338385,0.54303026,-0.0074375197,0.45426306,0.5477181,-0.009646152,0.44898558,0.55386883,-0.0106468415,0.44562674,0.55986834,-0.011477668,0.46560302,0.54993856,-0.009070894,0.45921746,0.5524522,-0.010991222,0.45527622,0.5554076,-0.011658863,0.45226744,0.5585982,-0.012128117,0.44848013,0.54476535,1.946439e-08,0.44851768,0.55591303,-0.002169933,0.45192954,0.5673998,-0.0029370568,0.4560226,0.575533,-0.003357834,0.45959687,0.58138365,-0.003345425,0.45825866,0.56548893,-0.0011426086,0.46268135,0.57630956,-0.00290421,0.46239212,0.57881147,-0.004087639,0.46097603,0.57877266,-0.0044889543,0.46006963,0.56321114,-0.00030899132,0.46484798,0.5742105,-0.0016481396,0.46452755,0.5773634,-0.002494714,0.46293184,0.5779285,-0.0028417767,0.46124482,0.56121457,0.00025235492,0.46612316,0.57177985,-0.0011068432,0.46595007,0.5750412,-0.0013361867,0.46467373,0.57563895,-0.0011251468,0.4619878,0.5594498,0.00067932106,0.46607733,0.5682912,-0.00030515165,0.46598923,0.5718404,-0.00021940324,0.46494266,0.5727574,0.00020614626
266.6666666666667,0.47554284,0.5535287,-4.11138e-08,0.46852642,0.5493344,0.00088514376,0.46132973,0.54204583,0.000117740936,0.45629606,0.53579354,-0.0010313833,0.45234132,0.5308265,-0.0025742515,0.46010998,0.5355122,-0.0028064123,0.45099425,0.5397916,-0.006063422,0.44573125,0.54444814,-0.0085005835,0.4417384,0.5497397,-0.009883924,0.46192053,0.53844,-0.0048017977,0.45186844,0.5435625,-0.00729928,0.44585633,0.55005205,-0.008829508,0.4415996,0.5570943,-0.010088525,0.46404642,0.54368407,-0.0067196316,0.45451033,0.54716885,-0.008702452,0.449017,0.55262256,-0.009565318,0.44495112,0.55837905,-0.010340761,0.4661268,0.55078995,-0.008517418,0.45959318,0.5521727,-0.010038443,0.45570827,0.55457956,-0.010488079,0.45241788,0.55771786,-0.010879189,0.45025548,0.54369813,-4.9474744e-09,0.44895154,0.555319,-0.0033741526,0.4519531,0.56703526,-0.0045293006,0.45586893,0.5748302,-0.0050994866,0.45921877,0.58023036,-0.005058735,0.46025527,0.56774604,-0.0022618815,0.46258575,0.5787096,-0.0043627135,0.46048784,0.57673407,-0.0058611413,0.45861015,0.572948,-0.006510098,0.46246427,0.5661126,-0.00092409126,0.46449584,0.57702696,-0.0025782664,0.46238035,0.57612526,-0.0034014932,0.4602565,0.5724908,-0.003695574,0.4636544,0.5643751,4.355056e-05,0.46566483,0.57504296,-0.0015568715,0.46356794,0.5744826,-0.0015372519,0.46150142,0.5709001,-0.0011182908,0.46429852,0.5625365,0.00074680656,0.46648768,0.5721169,-0.000511033,0.46479502,0.5727914,-0.00035211796,0.46286055,0.57036465,0.00019200359
300.0,0.47602594,0.5532024,-3.7686412e-08,0.46905518,0.54851943,0.00068901636,0.4618283,0.54123724,-0.00013577864,0.4566754,0.5352605,-0.0012959596,0.4525848,0.530536,-0.0028084414,0.46001583,0.5352392,-0.0028760927,0.45074698,0.5400346,-0.0060987542,0.44544268,0.5450487,-0.008481263,0.44144732,0.55041265,-0.009827712,0.46187454,0.53790426,-0.0047659487,0.45180255,0.54338175,-0.007285019,0.44583526,0.55040973,-0.008811414,0.441727,0.55775374,-0.010030317,0.46407628,0.5430958,-0.0065769255,0.45454353,0.54726905,-0.008500729,0.449072,0.5531926,-0.009311967,0.4451545,0.55927527,-0.010051812,0.4662343,0.55042416,-0.008294187,0.4596065,0.5527384,-0.009712849,0.4557318,0.5556284,-0.010083018,0.45256105,0.55914766,-0.010414108,0.45009717,0.5463513,-1.306594e-09,0.44992056,0.55523026,-0.0027174284,0.45293972,0.56627566,-0.0036522625,0.45643932,0.57531774,-0.004094958,0.4592395,0.5813313,-0.0040034773,0.4603655,0.5663951,-0.0019178599,0.4633663,0.57704353,-0.0035875817,0.4614896,0.57716805,-0.0047116424,0.4595787,0.5752356,-0.0051927585,0.46167517,0.56642145,-0.0008305528,0.46424285,0.5770559,-0.0020504375,0.46241835,0.5779372,-0.0027222068,0.46052256,0.57621884,-0.0030831217,0.4621931,0.5662261,-2.9618424e-05,0.464632,0.5769306,-0.0014094561,0.46296793,0.57773745,-0.0014794053,0.46132034,0.57570684,-0.0012769849,0.46241644,0.56565213,0.0005915727,0.46474457,0.574781,-0.0005043543,0.46341658,0.57602453,-0.00040583906,0.46191075,0.5745475,-4.6535064e-05
