time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
0,0.5307137,0.3347043,-0.2350915,0.9999887,0.53279704,0.32323155,-0.22075404,0.9999789,0.5344668,0.32341057,-0.22076437,0.9999726,0.5362645,0.32364154,-0.22075358,0.9999573,0.5263812,0.3218007,-0.23055986,0.99998367,0.52317876,0.32088453,-0.2305951,0.9999845,0.5202794,0.32030022,-0.23062229,0.9999833,0.535643,0.3271497,-0.12830372,0.9998994,0.5125617,0.32452017,-0.1726255,0.99999213,0.5321545,0.3484257,-0.19884987,0.9999821,0.5247954,0.3478377,-0.21172987,0.9999938,0.5427382,0.4017513,-0.036779445,0.9997266,0.48812845,0.3982317,-0.14844923,0.9999902,0.5482202,0.4918363,-0.052514434,0.66289115,0.4876963,0.49945056,-0.13253316,0.9934056,0.5434498,0.5100253,-0.20545317,0.6045303,0.53145546,0.5131439,-0.15244715,0.96633965,0.5445684,0.5191709,-0.23658934,0.55948776,0.5424071,0.51963097,-0.17233779,0.9345456,0.5416523,0.50280803,-0.2461413,0.5644455,0.54364145,0.5075426,-0.18137924,0.93179524,0.539983,0.49814984,-0.21382622,0.53124386,0.54024804,0.50415206,-0.15402399,0.8901334,0.5284472,0.56957626,0.037640538,0.9994797,0.49470198,0.56910735,-0.037717547,0.9998318,0.531689,0.68763554,0.09258948,0.9488096,0.49208826,0.69902307,-0.02948699,0.99705815,0.5251787,0.7992033,0.23907445,0.9807326,0.4876438,0.82048416,0.06622608,0.9955075,0.5180453,0.8158344,0.2488323,0.9600142,0.48639733,0.8361876,0.07063914,0.94066125,0.55438745,0.82850015,0.17938688,0.9829547,0.49998838,0.8674945,-0.022152955,0.9926167
33.333333333333336,0.53071773,0.3350468,-0.21411696,0.99998885,0.5327565,0.3234591,-0.19897138,0.9999796,0.5344401,0.32355803,-0.19897549,0.99997324,0.5362322,0.32371873,-0.1989385,0.99995863,0.5263775,0.32244894,-0.21253605,0.99998426,0.52315634,0.32178774,-0.21257417,0.99998486,0.52005273,0.32141677,-0.2125976,0.99998385,0.5352775,0.32720163,-0.09998195,0.999902,0.510744,0.32540601,-0.16076066,0.9999923,0.5322033,0.3487032,-0.17501561,0.9999821,0.5248663,0.34815097,-0.19254333,0.9999937,0.54224956,0.40098903,5.4659024e-05,0.99973685,0.48754257,0.39938897,-0.1484905,0.99999064,0.5472973,0.48641595,-0.01786279,0.6418372,0.49074334,0.4990252,-0.13449737,0.9932236,0.5439262,0.50992036,-0.18981291,0.596712,0.5323111,0.51314914,-0.1385211,0.9668434,0.54705054,0.51918375,-0.2229715,0.55503356,0.5426547,0.5198825,-0.15771417,0.936158,0.54576343,0.5032049,-0.23632939,0.56101644,0.544133,0.50755805,-0.16881749,0.9336476,0.54187244,0.49863535,-0.20091167,0.5294746,0.5406582,0.5041776,-0.14052182,0.89333504,0.52838176,0.57298404,0.045451835,0.99946743,0.49501988,0.5757713,-0.04548021,0.99983686,0.531724,0.6897157,0.13250275,0.9472353,0.49170417,0.70374364,-0.028898412,0.9970508,0.52565765,0.79992586,0.27755004,0.97990257,0.48782298,0.8254837,0.057175,0.9955275,0.5180386,0.81674916,0.28738979,0.9602232,0.48672935,0.8420964,0.060282115,0.94162315,0.55478406,0.83110964,0.22183618,0.98261505,0.5007351,0.87081724,-0.03261615,0.99266183
66.66666666666667,0.53051215,0.33600956,-0.20492943,0.9999889,0.53252906,0.32409722,-0.18963294,0.9999801,0.5342489,0.32417762,-0.18963474,0.9999735,0.53607744,0.32425877,-0.18959646,0.99995947,0.52613854,0.32336107,-0.20299791,0.9999847,0.52285033,0.32285517,-0.20303516,0.99998504,0.51938087,0.3226116,-0.2030547,0.99998426,0.5349987,0.32794335,-0.09082034,0.999903,0.5092893,0.326543,-0.15062337,0.9999925,0.53207034,0.34958842,-0.1660144,0.99998206,0.52460057,0.3491232,-0.18319504,0.99999356,0.5416838,0.40072715,0.009697702,0.9997453,0.48714522,0.400853,-0.14432216,0.99999094,0.5476604,0.48354068,-0.009041084,0.62724745,0.4927313,0.49958178,-0.1307508,0.99301404,0.5442757,0.5085694,-0.17696524,0.5903609,0.5345422,0.5128975,-0.12200475,0.96726555,0.5482025,0.5187807,-0.20904712,0.54972935,0.544213,0.51988,-0.13976465,0.93748164,0.5467514,0.5032801,-0.2205568,0.55620855,0.54592174,0.5075587,-0.15014674,0.9351597,0.54212743,0.49860325,-0.18719037,0.5263837,0.54266965,0.50423867,-0.123469025,0.8961201,0.5283957,0.57526964,0.047357686,0.9994508,0.49533263,0.57851654,-0.04738529,0.99983764,0.53174233,0.69183654,0.12593645,0.9453137,0.49135834,0.7055463,-0.028562523,0.99698144,0.5258828,0.80115473,0.26664254,0.9789646,0.48795998,0.8268088,0.057657406,0.9954807,0.51802814,0.81839925,0.27611896,0.9602522,0.48708037,0.84398705,0.06110632,0.9420754,0.5549789,0.8328226,0.21050854,0.9821939,0.5012242,0.87254256,-0.030694922,0.9926349
100.0,0.5298245,0.33620372,-0.20269142,0.9999885,0.5319613,0.32429186,-0.18763234,0.99997973,0.5337193,0.3243916,-0.18763417,0.9999725,0.5355861,0.3244516,-0.18759732,0.9999588,0.5255686,0.32364136,-0.20058082,0.9999845,0.52229935,0.32318127,-0.20061687,0.9999846,0.5186683,0.32301617,-0.20063955,0.9999841,0.534384,0.32840663,-0.090847336,0.99990016,0.50843537,0.327112,-0.14870843,0.99999225,0.531442,0.34976113,-0.1646874,0.9999813,0.52390045,0.34931073,-0.1813501,0.99999315,0.54156965,0.40074584,0.0050140517,0.99974644,0.48671874,0.40139014,-0.14338596,0.99999106,0.548809,0.48328766,-0.018471599,0.61806786,0.49351224,0.49971765,-0.13174103,0.9928877,0.54451525,0.50791657,-0.18468553,0.5858599,0.53637475,0.51266855,-0.12822172,0.9678113,0.5486732,0.5183577,-0.21684693,0.5457404,0.54616046,0.5198807,-0.14670934,0.93888915,0.5464202,0.50325775,-0.22764164,0.55259824,0.5478433,0.5076044,-0.15644267,0.93669873,0.54225636,0.4984687,-0.19438133,0.52422446,0.5445038,0.5043501,-0.12957221,0.89866036,0.5283987,0.5763893,0.047083315,0.99943197,0.4954054,0.5797474,-0.04711358,0.99983823,0.53176093,0.6925987,0.1229311,0.94394684,0.491161,0.70636016,-0.02849484,0.9969721,0.52617913,0.8015649,0.263589,0.9782856,0.48799726,0.8272831,0.05728418,0.9954887,0.5180832,0.8186463,0.273047,0.9603177,0.48696768,0.8463954,0.060717843,0.942489,0.5549893,0.8327766,0.20725782,0.981889,0.5015685,0.87345827,-0.030647699,0.99266464
133.33333333333334,0.5290968,0.33639413,-0.19854021,0.999988,0.5311379,0.32444367,-0.18430631,0.99997914,0.5329004,0.3245433,-0.18430607,0.99997157,0.53473973,0.3245682,-0.18426968,0.9999583,0.5247171,0.32390025,-0.1964046,0.999984,0.521517,0.32352138,-0.19643949,0.9999839,0.5178262,0.32343918,-0.19645871,0.99998355,0.53347653,0.3286166,-0.09139989,0.99989974,0.5076815,0.32784808,-0.14525725,0.9999918,0.53078234,0.3499393,-0.1620626,0.99998105,0.52324855,0.34955606,-0.1775902,0.9999927,0.54157835,0.40074947,-0.0033274533,0.9997533,0.48655704,0.4020203,-0.13970752,0.999991,0.55078405,0.48369575,-0.035776317,0.6298802,0.4942729,0.49974462,-0.12875818,0.99268067,0.53808284,0.5068837,-0.20052616,0.59501046,0.5372116,0.5119642,-0.11694542,0.96744996,0.53359133,0.5158088,-0.23381166,0.551586,0.54700303,0.5192741,-0.1339713,0.938674,0.52432436,0.4991138,-0.23743488,0.55823153,0.54853785,0.5072016,-0.14322598,0.93649226,0.5276177,0.49618593,-0.20703343,0.52986825,0.5451013,0.50416327,-0.11808201,0.89872575,0.5284447,0.57768553,0.0463445,0.9994182,0.4954824,0.5806841,-0.046385307,0.99983627,0.5317978,0.6929561,0.11914877,0.9433607,0.49101987,0.70749503,-0.017203681,0.99690264,0.52618295,0.8018788,0.26095864,0.9775903,0.48802558,0.82849336,0.07290061,0.99540204,0.51790357,0.8188929,0.27100152,0.96009886,0.48686218,0.8494323,0.0768859,0.9414213,0.55513006,0.8330843,0.20279345,0.9817184,0.5018823,0.87490726,-0.011607883,0.99255615
166.66666666666669,0.5284194,0.33814242,-0.19934726,0.99998736,0.53037596,0.32529694,-0.1856559,0.9999781,0.5321058,0.3253148,-0.18565258,0.9999702,0.53384495,0.325262,-0.18561654,0.9999571,0.5239255,0.32501063,-0.19738983,0.9999831,0.5206956,0.3247931,-0.19742376,0.9999828,0.5170146,0.32478786,-0.19744512,0.9999824,0.53264403,0.3292917,-0.09318422,0.99989957,0.5069207,0.32959124,-0.14536127,0.99999106,0.5300712,0.35184363,-0.16280885,0.99998087,0.5225123,0.35180336,-0.17786546,0.9999922,0.54156363,0.40055442,-0.006963664,0.9997651,0.4862827,0.4023493,-0.137883,0.9999909,0.55272317,0.48358098,-0.046726156,0.6487884,0.49500927,0.49976784,-0.1272196,0.99251115,0.5361477,0.5042563,-0.21076879,0.612188,0.53826404,0.5103432,-0.11422135,0.96740556,0.5310358,0.51232845,-0.24424918,0.5646983,0.5481064,0.51762456,-0.1306964,0.93886256,0.52101874,0.49521998,-0.24637352,0.57089037,0.5494414,0.50533813,-0.14037351,0.93668497,0.5249351,0.49303877,-0.21643277,0.5427256,0.54599816,0.5030064,-0.1154592,0.8993482,0.5285914,0.57868683,0.045299303,0.9993979,0.49557063,0.58172256,-0.045329247,0.99983114,0.5317986,0.6932884,0.11685943,0.94278175,0.49099368,0.7089233,-0.016407207,0.99680257,0.52618164,0.80206007,0.2566906,0.97651154,0.48808518,0.8293623,0.07465041,0.99528176,0.517861,0.81891954,0.26689768,0.95970297,0.4874389,0.8490407,0.07875927,0.94037837,0.5551368,0.83298707,0.20268232,0.9812512,0.5018679,0.8765468,-0.010231867,0.9923408
200.00000000000003,0.52723706,0.33936417,-0.20209117,0.99998647,0.5291739,0.32589108,-0.18860868,0.9999768,0.5310123,0.32583356,-0.18860817,0.9999684,0.5326885,0.3257375,-0.18857408,0.9999555,0.5226269,0.32583913,-0.19972031,0.9999818,0.5193827,0.3257216,-0.19975339,0.9999813,0.5157524,0.32586133,-0.19977687,0.99998105,0.53180873,0.32982242,-0.09626108,0.99989784,0.5061122,0.33127856,-0.14561693,0.99999005,0.5289353,0.35316527,-0.16558494,0.9999805,0.52140844,0.35320428,-0.1798032,0.9999916,0.54156387,0.40041506,-0.009083391,0.999776,0.48603904,0.40239042,-0.13701198,0.9999907,0.5542921,0.48357964,-0.0494762,0.6665279,0.49502128,0.4998797,-0.12765913,0.99222636,0.5365269,0.5028913,-0.21359183,0.6297664,0.53879523,0.5091988,-0.120397285,0.96709484,0.5338784,0.51155466,-0.247523,0.5801382,0.5488063,0.51622176,-0.13770367,0.93881893,0.5225637,0.49368694,-0.2511514,0.58594745,0.5499379,0.5037411,-0.14760111,0.93666106,0.5262293,0.4908323,-0.219745,0.5578363,0.54653865,0.50196606,-0.1218551,0.8996144,0.5288169,0.5801661,0.043829225,0.9993855,0.49567732,0.5825815,-0.043846425,0.9998298,0.53193706,0.6942819,0.1161888,0.9413169,0.49098346,0.70960313,-0.018174648,0.99670094,0.52617943,0.80218905,0.25996658,0.9752563,0.4881855,0.8300673,0.07310084,0.99510807,0.517853,0.8189297,0.27045026,0.9589573,0.48738688,0.8513625,0.077440284,0.93856406,0.55498177,0.83291703,0.20563516,0.98057777,0.50292873,0.876671,-0.013200434,0.9920379
233.33333333333337,0.52639866,0.33979964,-0.20215745,0.9999851,0.52839345,0.32613412,-0.18850818,0.9999749,0.5303194,0.32605925,-0.1885093,0.9999655,0.5319943,0.32596174,-0.18847667,0.9999523,0.521772,0.32613596,-0.19962974,0.99998033,0.51852375,0.326043,-0.19966398,0.9999795,0.5149248,0.32621667,-0.19969097,0.9999795,0.5313356,0.3300574,-0.09480329,0.9998913,0.50562567,0.33185703,-0.14401367,0.99998903,0.5281406,0.35356736,-0.16507955,0.9999791,0.52063906,0.35362107,-0.17927027,0.99999064,0.5415663,0.400277,-0.0044293995,0.9997788,0.48585886,0.40243334,-0.13490918,0.9999906,0.5549549,0.48284578,-0.04432178,0.6728707,0.4947482,0.5000514,-0.12663428,0.99203146,0.54041594,0.50262356,-0.21106179,0.6357513,0.5387554,0.5089464,-0.121889666,0.9671814,0.53939825,0.5118919,-0.24495576,0.584958,0.5488048,0.51559967,-0.1394631,0.93932754,0.5323166,0.49428564,-0.25057894,0.5906426,0.55001,0.502885,-0.14960985,0.9372336,0.5325542,0.49110657,-0.21820901,0.56300795,0.546665,0.5013676,-0.123399,0.90062404,0.5292978,0.5801107,0.04359888,0.999356,0.49602824,0.5826007,-0.04362177,0.9998285,0.5320261,0.694632,0.11661466,0.93922657,0.49109155,0.70934784,-0.02544873,0.9966449,0.52616346,0.80198,0.26185396,0.9741335,0.4882188,0.8303601,0.05466838,0.99504185,0.5178212,0.8185407,0.27215138,0.9582624,0.487243,0.85207933,0.057603598,0.93794847,0.5549763,0.83280826,0.20660663,0.97982454,0.5029555,0.87725693,-0.034669716,0.9918884
266.6666666666667,0.5259045,0.3398921,-0.2031202,0.99998397,0.5278862,0.32617992,-0.18987362,0.999973,0.5298764,0.3260912,-0.18987328,0.9999631,0.53158176,0.3259834,-0.18983859,0.9999496,0.521096,0.32622516,-0.20062009,0.9999786,0.51779836,0.32617816,-0.20065285,0.99997765,0.514168,0.32641026,-0.20068221,0.9999775,0.5311204,0.33005393,-0.09695425,0.9998876,0.5051665,0.33230373,-0.14492561,0.9999876,0.52776307,0.35360688,-0.16641547,0.9999784,0.52019584,0.3537975,-0.18013276,0.9999899,0.5419181,0.40025303,-0.0069293324,0.9997877,0.4857225,0.4024924,-0.13420692,0.9999906,0.5555193,0.4830323,-0.054060955,0.6892676,0.49453536,0.50008446,-0.12580651,0.9914818,0.5374983,0.50268704,-0.22121376,0.6503526,0.538523,0.5087184,-0.12083232,0.96613514,0.53295267,0.51037115,-0.25588256,0.59785056,0.5486446,0.515119,-0.13808481,0.938252,0.5233011,0.4939845,-0.25896886,0.60332465,0.5498402,0.5024976,-0.14830585,0.9361606,0.526482,0.49042284,-0.22705226,0.57499415,0.54652745,0.5010504,-0.12239333,0.89922947,0.52973837,0.5807534,0.042650666,0.9993426,0.49635947,0.5834598,-0.042681087,0.9998317,0.53226,0.6952831,0.12191232,0.9382171,0.49137405,0.70976955,-0.029546922,0.99659234,0.5264191,0.80198014,0.2818146,0.97308016,0.4883874,0.8310046,0.05091053,0.99502176,0.5178973,0.8185327,0.29388782,0.9576089,0.48703665,0.85336614,0.053900003,0.93623155,0.55520934,0.8326395,0.22932392,0.9792579,0.5027233,0.8770389,-0.03945757,0.99175215
300.0,0.52539355,0.3398798,-0.20448668,0.9999833,0.5274082,0.32618406,-0.1918902,0.9999719,0.52947843,0.32608905,-0.19188684,0.9999616,0.5312348,0.32597995,-0.19184454,0.9999479,0.5204633,0.3262463,-0.20141335,0.9999776,0.5171025,0.32622766,-0.20144506,0.9999765,0.51342267,0.3264739,-0.2014776,0.99997646,0.53101933,0.33004382,-0.09805044,0.9998845,0.50481373,0.33244574,-0.14652894,0.99998677,0.5274082,0.35356918,-0.16707434,0.9999778,0.519768,0.35385936,-0.18138902,0.99998945,0.542198,0.40020317,-0.0070746164,0.9997949,0.48571104,0.40247226,-0.13529603,0.99999064,0.5557875,0.48314694,-0.05210569,0.6990179,0.49411005,0.5000151,-0.12588547,0.99127954,0.53969723,0.50284475,-0.22354959,0.66150665,0.5381632,0.50876683,-0.12472955,0.96623677,0.5344349,0.5108256,-0.25882858,0.6086872,0.54822105,0.5152099,-0.14318976,0.9387659,0.52803075,0.4943455,-0.26414973,0.6140915,0.5496503,0.50246435,-0.15434442,0.93674487,0.5282772,0.49068853,-0.23053196,0.58553857,0.5464247,0.5008565,-0.12681043,0.90027386,0.52995133,0.5805224,0.04259233,0.99934375,0.49651834,0.5831994,-0.042625044,0.9998359,0.53277034,0.69553393,0.124639474,0.9366004,0.49159107,0.7096291,-0.029473763,0.99656576,0.52665496,0.8019603,0.28287667,0.97225577,0.48880842,0.8307848,0.05377799,0.994992,0.5180885,0.81844735,0.29453915,0.95712143,0.48793027,0.8518352,0.05712619,0.93557984,0.5555603,0.8325386,0.22952057,0.9787804,0.50270164,0.8768728,-0.035503652,0.99166596
