time,CoG,filename
30.28782021256337,1365.3097530796795,116_216_47_1_20250116_103841_sushi_board.wav
32.40353115086746,1312.2586178901963,116_216_47_1_20250116_103841_sushi_board.wav
34.51924208917154,1265.5259375125625,116_216_47_1_20250116_103841_sushi_board.wav
36.63495302747563,1230.0088934729363,116_216_47_1_20250116_103841_sushi_board.wav
38.75066396577971,1202.4908438881243,116_216_47_1_20250116_103841_sushi_board.wav
40.866374904083806,1198.105265327311,116_216_47_1_20250116_103841_sushi_board.wav
42.98208584238788,1224.360465626713,116_216_47_1_20250116_103841_sushi_board.wav
45.09779678069197,1279.764608818985,116_216_47_1_20250116_103841_sushi_board.wav
47.213507718996055,1328.4183876924303,116_216_47_1_20250116_103841_sushi_board.wav
49.329218657300146,1360.8452659702887,116_216_47_1_20250116_103841_sushi_board.wav
51.444929595604236,1373.3009259273313,116_216_47_1_20250116_103841_sushi_board.wav
53.56064053390831,1349.492646118471,116_216_47_1_20250116_103841_sushi_board.wav
55.67635147221241,1325.964221726915,116_216_47_1_20250116_103841_sushi_board.wav
57.792062410516486,1315.426002030565,116_216_47_1_20250116_103841_sushi_board.wav
59.90777334882058,1312.5461264633766,116_216_47_1_20250116_103841_sushi_board.wav
62.02348428712466,1322.7075831112168,116_216_47_1_20250116_103841_sushi_board.wav
64.13919522542874,1315.7483424459676,116_216_47_1_20250116_103841_sushi_board.wav
66.25490616373284,1263.4030111088907,116_216_47_1_20250116_103841_sushi_board.wav
68.37061710203693,1200.0007112883966,116_216_47_1_20250116_103841_sushi_board.wav
70.48632804034101,1142.4099163481835,116_216_47_1_20250116_103841_sushi_board.wav
72.60203897864508,1107.967666309242,116_216_47_1_20250116_103841_sushi_board.wav
74.71774991694919,1105.3137808563883,116_216_47_1_20250116_103841_sushi_board.wav
76.83346085525326,1119.364460568347,116_216_47_1_20250116_103841_sushi_board.wav
78.94917179355734,1131.7764892378343,116_216_47_1_20250116_103841_sushi_board.wav
81.06488273186143,1133.9738934086483,116_216_47_1_20250116_103841_sushi_board.wav
83.18059367016554,1154.3930788951982,116_216_47_1_20250116_103841_sushi_board.wav
85.29630460846961,1163.0885527632563,116_216_47_1_20250116_103841_sushi_board.wav
87.41201554677369,1142.736255534821,116_216_47_1_20250116_103841_sushi_board.wav
89.52772648507778,1124.3755540694626,116_216_47_1_20250116_103841_sushi_board.wav
91.64343742338187,1094.0553193086832,116_216_47_1_20250116_103841_sushi_board.wav
93.75914836168594,1054.4749236345303,116_216_47_1_20250116_103841_sushi_board.wav
95.87485929999004,1042.9208229829596,116_216_47_1_20250116_103841_sushi_board.wav
97.99057023829414,1037.6708300519651,116_216_47_1_20250116_103841_sushi_board.wav
100.1062811765982,1025.543887553418,116_216_47_1_20250116_103841_sushi_board.wav
102.22199211490229,1025.1188130325231,116_216_47_1_20250116_103841_sushi_board.wav
104.33770305320638,1045.276205349009,116_216_47_1_20250116_103841_sushi_board.wav
106.45341399151049,1072.7062729975212,116_216_47_1_20250116_103841_sushi_board.wav
108.56912492981455,1111.1233056602782,116_216_47_1_20250116_103841_sushi_board.wav
110.68483586811864,1156.0011919637861,116_216_47_1_20250116_103841_sushi_board.wav
112.80054680642273,1171.2603049823383,116_216_47_1_20250116_103841_sushi_board.wav
114.91625774472683,1165.5378933404588,116_216_47_1_20250116_103841_sushi_board.wav
117.0319686830309,1133.0230714336146,116_216_47_1_20250116_103841_sushi_board.wav
119.14767962133499,1111.160952063742,116_216_47_1_20250116_103841_sushi_board.wav
121.26339055963908,1110.2032795788018,116_216_47_1_20250116_103841_sushi_board.wav
123.37910149794315,1128.2982565040766,116_216_47_1_20250116_103841_sushi_board.wav
125.49481243624724,1155.4082330341614,116_216_47_1_20250116_103841_sushi_board.wav
127.61052337455133,1187.113842466238,116_216_47_1_20250116_103841_sushi_board.wav
129.72623431285544,1188.331244678517,116_216_47_1_20250116_103841_sushi_board.wav
131.8419452511595,1177.4961964264128,116_216_47_1_20250116_103841_sushi_board.wav
133.9576561894636,1174.297155258539,116_216_47_1_20250116_103841_sushi_board.wav
136.07336712776768,1180.003500945584,116_216_47_1_20250116_103841_sushi_board.wav
138.18907806607174,1197.014167613388,116_216_47_1_20250116_103841_sushi_board.wav
140.30478900437583,1197.3531075074966,116_216_47_1_20250116_103841_sushi_board.wav
142.42049994267995,1183.3593600316349,116_216_47_1_20250116_103841_sushi_board.wav
144.53621088098404,1175.0483982048206,116_216_47_1_20250116_103841_sushi_board.wav
146.6519218192881,1170.7397831522728,116_216_47_1_20250116_103841_sushi_board.wav
148.7676327575922,1179.7304423003025,116_216_47_1_20250116_103841_sushi_board.wav
150.8833436958963,1185.7122496170837,116_216_47_1_20250116_103841_sushi_board.wav
152.99905463420035,1170.2107740313295,116_216_47_1_20250116_103841_sushi_board.wav
155.11476557250444,1150.064677398171,116_216_47_1_20250116_103841_sushi_board.wav
157.23047651080853,1128.8585306610792,116_216_47_1_20250116_103841_sushi_board.wav
159.34618744911265,1113.2624551957626,116_216_47_1_20250116_103841_sushi_board.wav
161.46189838741674,1110.8763138687316,116_216_47_1_20250116_103841_sushi_board.wav
163.5776093257208,1105.5182246226427,116_216_47_1_20250116_103841_sushi_board.wav
165.6933202640249,1089.3995118891119,116_216_47_1_20250116_103841_sushi_board.wav
