time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,1.5713116792838716e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.01077156128899877,-5.2040190767290734e-05
2.0,0.0,1.7657352505947565e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.010833337356099098,1.2202468562390783e-05
4.0,-0.0001495361328125,1.964706196278099e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.010896558304097711,7.386516344366291e-05
6.0,-5.79833984375e-05,2.1659743830087768e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.01096050917653979,0.00013189892523472215
8.0,2.7465820312499523e-05,2.367155863443734e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.01102443249895845,0.00018546999555965046
10.0,-0.00018310546875,2.565783060387132e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011087544224371132,0.0002339628909875053
12.0,7.934570312500048e-05,2.75951784810142e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011149101437649396,0.0002769669026191051
14.0,-8.544921875000024e-05,2.946248463661396e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011208433148093461,0.00031426086181521415
16.0,-0.0001800537109375,3.123898067071748e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011264879461401206,0.0003457963747565296
18.0,0.0001129150390624,3.2902812062843135e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011317745972920653,0.00037167972622306007
20.0,-0.0001220703125,3.443342611479337e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.01136637964204855,0.0003921525406435696
22.0,-0.0002868652343749,3.581234237876845e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011410193271782184,0.0004075712108470983
24.0,-0.0001922607421875,3.70244646628594e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011448707196328954,0.0004183851578611797
26.0,-0.000140380859375,3.805875468666711e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011481570685812839,0.0004251141026610572
28.0,-3.9672851562498565e-05,3.890993403574023e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011508616024106041,0.00042832464653516216
30.0,6.103515625e-05,3.957895840128479e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.01152987357730238,0.00042860657505263674
32.0,-0.0001312255859374,4.0071934119346507e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.01154553736787699,0.00042654940665741615
34.0,-0.0002014160156249,4.039808152266178e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011555900362310205,0.00042271973206456023
36.0,8.239746093750287e-05,4.056803855726679e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011561300570270145,0.00041763979076231785
38.0,-0.000225830078125,4.0593303862277126e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011562103349052114,0.0004117675530337492
40.0,-0.0001373291015625,4.048950522790206e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011558805255431652,0.0004054800692229042
42.0,1.8310546875e-05,4.0273743246106525e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011551949642927864,0.0003990652304520728
44.0,-6.7138671875e-05,3.996298247747367e-05,116_216_38_1_20250116_103502_coffee_ground.wav,0.011542075542804214,0.00039272549505286683
