time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,2.5206253938631095e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025472316010848668,-6.593590558062339e-05
2.0,0.0,2.788139057201613e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02567595009589192,6.1607879776065995e-06
4.0,3.051757812500001e-06,3.056799089301477e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025880456808340172,7.548616490144812e-05
6.0,2.74658203125e-05,3.3223971538413755e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026082632720354815,0.00014077037344050695
8.0,0.0001708984374999,3.5804505793969606e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026279065577463852,0.000201038688997547
10.0,1.52587890625e-05,3.827051605374862e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026466780753089086,0.00025561188595599687
12.0,5.798339843750191e-05,4.0590578327215e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026643386221536832,0.0003040820669288029
14.0,-2.136230468750096e-05,4.273739346032824e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026806803943806714,0.0003462851160564151
16.0,0.0002593994140624,4.4687856839867234e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026955275173554786,0.0003822705625677091
18.0,-0.0001129150390625,4.642660360118418e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02708763032186535,0.00041226957033147
20.0,-0.0001373291015625,4.794309139972796e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02720306689489188,0.00043666171166192646
22.0,1.2207031250000956e-05,4.923114983580256e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027301115195617516,0.0004559411844952251
24.0,-0.000103759765625,5.028969035878748e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02738169236247664,0.00047068306088083245
26.0,-0.0004608154296874,5.112036714687691e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027444924313173386,0.00048151004509681245
28.0,-0.0001647949218749,5.1729634885558e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02749130238484433,0.000489060138579772
30.0,1.52587890625e-05,5.212841954704946e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027521658273459013,0.0004939555674781651
32.0,-0.0002319335937499,5.232758586501178e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027536819013446477,0.0004967733078074586
34.0,-0.00013427734375,5.233868342527733e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027537663770870337,0.000498017441439936
36.0,-0.0001678466796875,5.217463645815313e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027525176351111076,0.0004980959790341175
38.0,7.01904296875e-05,5.184987486612119e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027500455172826087,0.0004973098050405438
40.0,-7.62939453125e-05,5.137855395070052e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.0274645777517719,0.0004958585365277137
42.0,-0.00023193359375,5.077611667954048e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02741871962214306,0.0004938571882270484
44.0,-0.000103759765625,5.005777422261345e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027364038673462335,0.0004913546612861618
46.0,1.831054687500287e-05,4.923763033185974e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02730160849748059,0.0004883506824878933
48.0,-0.0002227783203124,4.833001664776556e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02723252003305349,0.0004848110112948385
50.0,-0.000152587890625,4.735013815023791e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027157930698509816,0.0004806809481270358
52.0,-0.000152587890625,4.631473407344879e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.027079114701152623,0.0004758971371834829
54.0,-0.0001190185546875,4.5240350962117774e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02699733158057049,0.00047039758995885656
56.0,-3.35693359375e-05,4.414373397765649e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026913855995253904,0.00046412984729782216
58.0,-6.103515624998088e-06,4.304136822942432e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026829942808270172,0.00045705724445612366
60.0,6.103515625e-05,4.194893285099096e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026746785531000683,0.0004491632906797037
62.0,-0.000115966796875,4.088121910750002e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026665510089391276,0.00044045421166367444
64.0,1.8310546874994263e-05,3.984912101388999e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02658694574679124,0.00043095976153377464
66.0,-0.0002868652343749,3.8859836840362456e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026511640442751824,0.00042073252278478833
68.0,-0.0001464843749999,3.7918705924193394e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026440000612984512,0.00040984603449002136
70.0,3.0517578125e-05,3.702989156717541e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02637234317219965,0.0003983921060833284
72.0,-2.746582031250191e-05,3.619684015104381e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026308930462433388,0.0003864775747942477
74.0,-7.01904296875e-05,3.5422627968832845e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02624999665419856,0.0003742206519699327
76.0,-5.4931640625e-05,3.470882491736552e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026195661249616742,0.0003617469404680685
78.0,-8.85009765625e-05,3.405458859402436e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02614586012415533,0.00034918520915978103
80.0,-7.62939453125e-05,3.3456728883573296e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026100350443041258,0.00033666307558450975
82.0,-0.0002044677734375,3.2911200312939945e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026058824260804612,0.00032430280877118755
84.0,-3.35693359375e-05,3.241381431058129e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.026020962739176288,0.00031221744642326435
86.0,-6.7138671875e-05,3.196045839109392e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02598645283164049,0.0003005073328589514
88.0,-0.0001495361328125,3.154462461885329e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025954799147606726,0.00028925711810564875
90.0,-3.0517578125e-05,3.115808062266913e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02592537503071879,0.00027853328954919915
92.0,-1.52587890625e-05,3.079129873892481e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025897455225661132,0.00026838239073884943
94.0,0.0,3.0432661262346904e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025870155381049923,0.00025883012338364546
96.0,-0.000152587890625,3.00723744209356e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025842729985132457,0.00024988150587146736
98.0,-0.0001647949218749,2.970452454371565e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025814728883339695,0.0002415221466333598
100.0,1.52587890625e-05,2.932589842652988e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025785907483346734,0.00023372047810643102
102.0,-0.000115966796875,2.893690825892894e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02575629716143581,0.0002264306184480557
104.0,-9.765625e-05,2.8539249578684704e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025726026983643593,0.00021959548210004798
106.0,-0.000146484375,2.813407197490875e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02569518445784687,0.00021314982895946828
108.0,-9.1552734375e-05,2.7722697255395263e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025663870201381382,0.00020702308676477955
110.0,-6.103515625e-05,2.7305603000664487e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025632120568155572,0.00020114192096171998
112.0,-0.0001007080078125,2.6882476937925783e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025599911787651256,0.0001954326010185027
114.0,-0.0001617431640625,2.645309827934713e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.025567227053277103,0.00018982324387198897
116.0,-3.96728515625e-05,2.6020250594982938e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02553427825317897,0.00018424598853430333
118.0,-7.62939453125e-05,2.5588030318610364e-05,116_216_45_1_20250116_103813_gravy_board.wav,0.02550137721200677,0.00017863904224411564
