time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,4.32231662784564e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.026843781458197536,-0.0001090388864620497
2.0,0.0002258300781249,4.78075290273489e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.027192747751069023,4.513940798830198e-05
4.0,1.8310546875e-05,5.245330753603463e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.027546389073206917,0.000193841266645123
6.0,-0.000140380859375,5.710838680690162e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.027900738378695406,0.0003346665442698806
8.0,6.713867187499857e-05,6.172718123876064e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.02825232564582663,0.0004657115556139147
10.0,0.0,6.626605872443672e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.02859782955481744,0.0005855705232882312
12.0,0.0002258300781249,7.068784148253713e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.028934420095640182,0.0006932985490943112
14.0,7.62939453125e-05,7.496185907666034e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.029259762603898065,0.0007883720389701464
16.0,-0.0006072998046874,7.906787404080525e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.029572316583370704,0.0008706475247501048
18.0,6.408691406249427e-05,8.298601693244771e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.029870569552154107,0.000940319872368089
20.0,-6.103515625e-05,8.669251306885746e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.030152711757540855,0.000997880643492988
22.0,-0.000506591796875,9.015542101522124e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.030416311785459612,0.0010440767758118769
24.0,-0.0005462646484374,9.333836648263012e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.03065860078853689,0.0010798690829882157
26.0,-0.0004058837890625,9.620121364297276e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.030876523587260393,0.0011063897205362506
28.0,0.0004241943359375,9.870333394718252e-05,116_216_24_1_20250116_102808_bacon_ground.wav,0.031066987495704263,0.0011248977655031306
30.0,-0.0008087158203125,0.0001008094845103,116_216_24_1_20250116_102808_bacon_ground.wav,0.03122730979009902,0.0011367322787850466
32.0,-0.0001922607421875,0.0001024859910331,116_216_24_1_20250116_102808_bacon_ground.wav,0.03135492714899535,0.0011432625456292201
