time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,2.9402222850554488e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011206518392534712,-4.990817013755181e-05
2.0,0.0,3.2164175148962024e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011294276553422264,1.6499299001259677e-05
4.0,-0.0005157470703125,3.4882858338030286e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011380659883375535,8.006927465705056e-05
6.0,-0.0004058837890625,3.751033312551912e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01146414516125719,0.00013954447718746827
8.0,-0.0002136230468749,4.0008525034428986e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011543522610171315,0.00019396430199558777
10.0,0.00042724609375,4.234631952391974e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011617803597952692,0.00024266071666894696
12.0,3.9672851562499046e-05,4.450045686287503e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011686249070843343,0.00028522896430378943
14.0,-0.000164794921875,4.646068775783233e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011748533368206334,0.00032149582836513385
16.0,-7.62939453125e-05,4.822552379263087e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011804609197166633,0.0003514867054043702
18.0,-0.0002899169921875,4.979706737306237e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011854543359481029,0.0003753927480142816
20.0,0.00030517578125,5.118446616250819e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01189862651263671,0.00039353912448306404
22.0,-0.0003173828125,5.240389968897862e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01193737274430384,0.0004063551722787615
24.0,0.0,5.3473935435681776e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011971372016944702,0.000414347118937382
26.0,-1.52587890625e-05,5.4409980427357234e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012001113872741706,0.0004180738956251817
28.0,-8.850097656250047e-05,5.52259569237981e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012027040677015773,0.00041812619661580404
30.0,0.0,5.5936746868837766e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012049625288049788,0.00041510858954940693
32.0,-0.0002075195312499,5.655673027106801e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012069324615656534,0.0004096244066658277
34.0,-0.0002410888671875,5.709770695737866e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012086513587059493,0.00040226320523551997
36.0,6.713867187500287e-05,5.756927559191944e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012101497189826064,0.0003935905442708602
38.0,-0.0001953125,5.797877423600473e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012114508583220362,0.00038413971484042966
40.0,1.52587890625e-05,5.833222736108856e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012125739188555293,0.00037440501387891014
42.0,-2.44140625e-05,5.863579600928252e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012135384766534313,0.00036483619311791256
44.0,5.79833984375e-05,5.889042360366023e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012143475293444098,0.0003558337735069274
46.0,9.568084172184577e-18,5.9093599521297446e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012149930996853154,0.0003477448699636167
48.0,-3.051757812494262e-05,5.923989122534707e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.0121545792635549,0.00034085904419884586
50.0,-0.0005950927734375,5.9318596530635466e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012157080042749454,0.0003354036415077962
52.0,-8.239746093750287e-05,5.9319608124056366e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012157112185077992,0.0003315380926153251
54.0,0.0001220703125,5.923618400971021e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012154461470634837,0.0003293481100489659
56.0,-0.000286865234375,5.906260855924669e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012148946291275409,0.0003288437197906594
58.0,3.662109374999809e-05,5.8797219467108976e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012140513828970011,0.00032996426276202625
60.0,-0.0001678466796875,5.8440310168766725e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012129173407325423,0.00033258833392157185
62.0,-6.713867187498851e-05,5.799260763834599e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01211494812518819,0.00033654488161124807
64.0,6.40869140625373e-05,5.745515937158665e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012097871265645687,0.0003416240041550355
66.0,2.7465820312503822e-05,5.683044840271415e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012078021724527203,0.0003475873346836563
68.0,1.8310546875005732e-05,5.612361522041896e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012055562835512977,0.0003541779557303163
70.0,9.1552734375e-05,5.53428418989867e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01203075457550122,0.00036112971409622385
72.0,-0.0001251220703125,5.449683246528218e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.012003873505890338,0.000368175727424481
74.0,-0.0002410888671875,5.359480444629595e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01197521250401101,0.00037505589027779734
76.0,-5.79833984375e-05,5.2644041233485626e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011945002992049533,0.0003815233040831052
78.0,5.18798828125e-05,5.165246598555738e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011913496720130944,0.00038734968661668413
80.0,4.57763671875e-05,5.063092741039655e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011881038394661857,0.0003923298500092378
82.0,-0.00020751953125,4.95915172154072e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01184801221706544,0.00039628522903880443
84.0,0.0,4.854458603423915e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011814747067957647,0.00039906634299151166
86.0,0.0001129150390625,4.749968938999855e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011781546564144093,0.00040055414122150613
88.0,-0.000128173828125,4.6465506009300985e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.01174868646313409,0.00040066032146426
90.0,-3.0517578125e-05,4.544896703750474e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011716386994860578,0.000399326774063279
92.0,1.831054687499809e-05,4.445446274282549e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011684787655528706,0.0003965243287465409
94.0,-7.324218749999235e-05,4.348593623614311e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011654013733384469,0.00039225101764232725
96.0,-0.0001312255859374,4.254729486006055e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011624189380174076,0.0003865300574135972
98.0,0.0,4.16423903490044e-05,116_216_43_1_20250116_103720_bitter_ground.wav,0.011595436980751783,0.0003794076671398601
