time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,3.727195179610302e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.026390769039733995,-7.598041242864999e-05
2.0,0.0,4.063754249770088e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.026646961181322943,-5.545076170498637e-06
4.0,6.40869140625e-05,4.393121371127201e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.026897678739311807,6.20826002464546e-05
6.0,-7.01904296875e-05,4.7086910593239005e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.027137893552721185,0.00012551165350411952
8.0,-9.155273437501438e-06,5.0045659851530566e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.027363116515378684,0.0001837184180406243
10.0,-0.0002593994140625,5.276199102957804e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.027569886370500524,0.0002360403100096788
12.0,0.0004333496093749,5.520600773679681e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.027755927374834257,0.00028213744568946457
14.0,-0.0003204345703125,5.735970787340617e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.027919869190479396,0.0003219501142158458
16.0,-0.0001464843749999,5.9219846346022674e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.028061464797671132,0.00035565389409367886
18.0,0.00015869140625,6.079555794826884e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.02818140954606681,0.00038361414632899265
20.0,-0.000274658203125,6.210399238135202e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.02828100888813213,0.00040634148491361274
22.0,2.1362304687498088e-05,6.316429676464638e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.028361720321808052,0.0004244495429259651
24.0,-0.0002471923828125,6.399737191200612e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.028425134838019214,0.0004386158681173232
26.0,-0.0002532958984375,6.462681887405286e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.028473048972422678,0.0004495463171769601
28.0,0.000152587890625,6.507558246666032e-05,116_216_26_1_20250116_102855_sugar_ground.wav,0.028507209307427964,0.00045794307056671533
