time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,8.460130305132709e-05,116_216_17_1_20250116_102622_yellow_board.wav,0.012960411739605654,-0.00018337684668847697
2.0,-0.0002838134765624,9.21924885431622e-05,116_216_17_1_20250116_102622_yellow_board.wav,0.01320161376112638,-1.0256895052239867e-05
4.0,-0.0001007080078125,9.968181231371984e-05,116_216_17_1_20250116_102622_yellow_board.wav,0.013439579232425256,0.00015667614125881374
6.0,0.0003387451171875,0.0001069432811301,116_216_17_1_20250116_102622_yellow_board.wav,0.01367030484960382,0.00031419213052067996
8.0,-9.460449218750288e-05,0.0001138548759827,116_216_17_1_20250116_102622_yellow_board.wav,0.013889913585574301,0.00045989441646348536
10.0,1.52587890625e-05,0.0001203082153166,116_216_17_1_20250116_102622_yellow_board.wav,0.014094961729183767,0.0005922116452393394
12.0,0.0006958007812499,0.0001262125298787,116_216_17_1_20250116_102622_yellow_board.wav,0.014282565181846667,0.0007103183944195098
14.0,-0.0001068115234375,0.0001314891728614,116_216_17_1_20250116_102622_yellow_board.wav,0.01445022502307164,0.0008140456988137351
16.0,-0.00020751953125,0.0001360797572823,116_216_17_1_20250116_102622_yellow_board.wav,0.014596086067235765,0.0009037835161006441
18.0,0.0002227783203124,0.000139953861228,116_216_17_1_20250116_102622_yellow_board.wav,0.014719181689690167,0.0009803772692680026
20.0,0.000396728515625,0.0001431079361149,116_216_17_1_20250116_102622_yellow_board.wav,0.01481939913788272,0.001045020937975891
22.0,0.0007354736328124,0.0001455535012759,116_216_17_1_20250116_102622_yellow_board.wav,0.014897104426632193,0.0010991495046673372
24.0,-0.000457763671875,0.0001473133523779,116_216_17_1_20250116_102622_yellow_board.wav,0.014953021864538885,0.0011443333282056228
26.0,0.0003845214843749,0.0001484211672961,116_216_17_1_20250116_102622_yellow_board.wav,0.014988221531050535,0.0011821763065301425
28.0,-0.0001556396484374,0.000148918817359,116_216_17_1_20250116_102622_yellow_board.wav,0.01500403384406943,0.0012142190653081685
30.0,-0.001007080078125,0.0001488508669105,116_216_17_1_20250116_102622_yellow_board.wav,0.015001874789260525,0.0012418491079817912
32.0,0.0006164550781249,0.0001482727352759,116_216_17_1_20250116_102622_yellow_board.wav,0.014983505258029784,0.0012662286586498258
34.0,-0.0011138916015624,0.0001472503692237,116_216_17_1_20250116_102622_yellow_board.wav,0.014951020640338642,0.0012882626322023164
36.0,0.0003387451171875,0.0001458574316193,116_216_17_1_20250116_102622_yellow_board.wav,0.014906761497100096,0.001308614967799648
38.0,-0.0003387451171875,0.0001441626788441,116_216_17_1_20250116_102622_yellow_board.wav,0.014852912490802492,0.0013277504989852842
40.0,-0.000335693359375,0.0001422236579791,116_216_17_1_20250116_102622_yellow_board.wav,0.01479130212007556,0.0013459764990263207
42.0,0.000335693359375,0.0001400891717615,116_216_17_1_20250116_102622_yellow_board.wav,0.01472348104112195,0.00136347630890654
44.0,-0.0010650634765625,0.0001377976254204,116_216_17_1_20250116_102622_yellow_board.wav,0.014650669540141473,0.0013803359423513917
46.0,0.0008056640624999,0.000135374072954,116_216_17_1_20250116_102622_yellow_board.wav,0.01457366368186203,0.0013965648496750591
48.0,-0.000164794921875,0.0001328373291551,116_216_17_1_20250116_102622_yellow_board.wav,0.014493061286750888,0.001412112134049395
50.0,-0.001007080078125,0.0001302021232756,116_216_17_1_20250116_102622_yellow_board.wav,0.014409330361463612,0.0014268794651551065
52.0,0.0002899169921875,0.0001274797014212,116_216_17_1_20250116_102622_yellow_board.wav,0.01432282823930894,0.0014407316497349317
54.0,-0.00078125,0.0001246779693998,116_216_17_1_20250116_102622_yellow_board.wav,0.014233806119108098,0.0014535055098127826
56.0,0.000677490234375,0.0001217994535779,116_216_17_1_20250116_102622_yellow_board.wav,0.014142344273528323,0.0014650175887804475
58.0,-0.00040283203125,0.0001188452241184,116_216_17_1_20250116_102622_yellow_board.wav,0.014048476705882412,0.0014750712034169128
60.0,-0.000457763671875,0.0001158101754033,116_216_17_1_20250116_102622_yellow_board.wav,0.013952041190470044,0.001483463365757835
62.0,0.0002136230468749,0.0001126923993184,116_216_17_1_20250116_102622_yellow_board.wav,0.013852977098947618,0.0014899920549000625
64.0,-0.0004638671875,0.0001095046501437,116_216_17_1_20250116_102622_yellow_board.wav,0.013751689685293235,0.0014944640517084906
66.0,0.0001007080078124,0.0001062643107939,116_216_17_1_20250116_102622_yellow_board.wav,0.013648731273537185,0.0014967029450141224
68.0,-0.0006835937499999,0.0001029966115818,116_216_17_1_20250116_102622_yellow_board.wav,0.013544903530620357,0.001496556409237445
