time,CoG,filename
30.686480809803957,1396.2034624398902,116_216_20_1_20250116_102710_pillow_board.wav
32.802191748108044,1412.1400913705086,116_216_20_1_20250116_102710_pillow_board.wav
34.91790268641213,1443.3855600486038,116_216_20_1_20250116_102710_pillow_board.wav
37.03361362471622,1454.0303622879944,116_216_20_1_20250116_102710_pillow_board.wav
39.14932456302029,1422.1300522318484,116_216_20_1_20250116_102710_pillow_board.wav
41.26503550132439,1409.5206468796478,116_216_20_1_20250116_102710_pillow_board.wav
43.38074643962847,1394.8343648494729,116_216_20_1_20250116_102710_pillow_board.wav
45.49645737793256,1382.6768375849172,116_216_20_1_20250116_102710_pillow_board.wav
47.61216831623664,1362.9157865864945,116_216_20_1_20250116_102710_pillow_board.wav
49.72787925454073,1357.7204651811082,116_216_20_1_20250116_102710_pillow_board.wav
51.84359019284482,1328.9468278253662,116_216_20_1_20250116_102710_pillow_board.wav
53.9593011311489,1293.770304766969,116_216_20_1_20250116_102710_pillow_board.wav
56.075012069452995,1286.4392021183023,116_216_20_1_20250116_102710_pillow_board.wav
58.19072300775707,1255.9269048179042,116_216_20_1_20250116_102710_pillow_board.wav
60.30643394606116,1227.9581001126646,116_216_20_1_20250116_102710_pillow_board.wav
62.422144884365245,1198.0536698022881,116_216_20_1_20250116_102710_pillow_board.wav
64.53785582266933,1147.7960755489803,116_216_20_1_20250116_102710_pillow_board.wav
66.65356676097342,1070.4965609284284,116_216_20_1_20250116_102710_pillow_board.wav
68.76927769927751,1011.6781354328789,116_216_20_1_20250116_102710_pillow_board.wav
70.8849886375816,977.037172328676,116_216_20_1_20250116_102710_pillow_board.wav
73.00069957588568,959.2515521608433,116_216_20_1_20250116_102710_pillow_board.wav
75.11641051418977,950.5732957411882,116_216_20_1_20250116_102710_pillow_board.wav
77.23212145249384,942.0042875166782,116_216_20_1_20250116_102710_pillow_board.wav
79.34783239079793,954.576245546095,116_216_20_1_20250116_102710_pillow_board.wav
81.46354332910202,994.081789346191,116_216_20_1_20250116_102710_pillow_board.wav
83.57925426740611,1058.980050656242,116_216_20_1_20250116_102710_pillow_board.wav
85.69496520571019,1117.4696705823196,116_216_20_1_20250116_102710_pillow_board.wav
87.81067614401428,1120.018386501813,116_216_20_1_20250116_102710_pillow_board.wav
89.92638708231837,1104.3575427437877,116_216_20_1_20250116_102710_pillow_board.wav
92.04209802062245,1086.7857290139152,116_216_20_1_20250116_102710_pillow_board.wav
94.15780895892654,1067.6641545195248,116_216_20_1_20250116_102710_pillow_board.wav
96.27351989723063,1043.354482862057,116_216_20_1_20250116_102710_pillow_board.wav
98.38923083553472,1020.1717089746495,116_216_20_1_20250116_102710_pillow_board.wav
100.50494177383878,1011.345563536868,116_216_20_1_20250116_102710_pillow_board.wav
102.62065271214288,1017.909025832315,116_216_20_1_20250116_102710_pillow_board.wav
104.73636365044698,1035.5202487988804,116_216_20_1_20250116_102710_pillow_board.wav
106.85207458875107,1052.0363591553164,116_216_20_1_20250116_102710_pillow_board.wav
108.96778552705513,1046.884066009285,116_216_20_1_20250116_102710_pillow_board.wav
111.08349646535923,1024.4274410078247,116_216_20_1_20250116_102710_pillow_board.wav
113.19920740366332,998.5322368173797,116_216_20_1_20250116_102710_pillow_board.wav
115.31491834196741,970.0499223035312,116_216_20_1_20250116_102710_pillow_board.wav
117.43062928027148,956.4174258181641,116_216_20_1_20250116_102710_pillow_board.wav
119.54634021857558,963.0984727683264,116_216_20_1_20250116_102710_pillow_board.wav
121.66205115687967,972.6300006407561,116_216_20_1_20250116_102710_pillow_board.wav
123.77776209518373,975.6514088631069,116_216_20_1_20250116_102710_pillow_board.wav
125.89347303348782,964.8271509628478,116_216_20_1_20250116_102710_pillow_board.wav
128.0091839717919,942.5086940456836,116_216_20_1_20250116_102710_pillow_board.wav
