time,CoG,filename
30.426614337452524,1584.5003948714125,116_216_32_1_20250116_103144_walnut_ground.wav
32.54232527575661,1539.4126672732546,116_216_32_1_20250116_103144_walnut_ground.wav
34.658036214060694,1510.7555078125763,116_216_32_1_20250116_103144_walnut_ground.wav
36.773747152364784,1498.4614003625222,116_216_32_1_20250116_103144_walnut_ground.wav
38.88945809066886,1494.6396011591416,116_216_32_1_20250116_103144_walnut_ground.wav
41.00516902897296,1495.4235412915411,116_216_32_1_20250116_103144_walnut_ground.wav
43.120879967277034,1478.3880181983004,116_216_32_1_20250116_103144_walnut_ground.wav
45.236590905581124,1424.5090257606785,116_216_32_1_20250116_103144_walnut_ground.wav
47.35230184388521,1384.3533047855462,116_216_32_1_20250116_103144_walnut_ground.wav
49.4680127821893,1368.3121247653623,116_216_32_1_20250116_103144_walnut_ground.wav
51.58372372049339,1371.4511897220336,116_216_32_1_20250116_103144_walnut_ground.wav
53.699434658797465,1386.255829699505,116_216_32_1_20250116_103144_walnut_ground.wav
55.81514559710156,1405.59391080138,116_216_32_1_20250116_103144_walnut_ground.wav
57.93085653540564,1420.7876946234549,116_216_32_1_20250116_103144_walnut_ground.wav
60.04656747370973,1387.926889434675,116_216_32_1_20250116_103144_walnut_ground.wav
62.16227841201381,1342.9935654668056,116_216_32_1_20250116_103144_walnut_ground.wav
64.2779893503179,1321.9979509670097,116_216_32_1_20250116_103144_walnut_ground.wav
66.39370028862199,1297.9880011201822,116_216_32_1_20250116_103144_walnut_ground.wav
68.50941122692608,1279.3826831606425,116_216_32_1_20250116_103144_walnut_ground.wav
70.62512216523017,1286.3934957843949,116_216_32_1_20250116_103144_walnut_ground.wav
72.74083310353424,1307.5704846304134,116_216_32_1_20250116_103144_walnut_ground.wav
74.85654404183833,1299.0414651998794,116_216_32_1_20250116_103144_walnut_ground.wav
76.97225498014241,1236.1989708071587,116_216_32_1_20250116_103144_walnut_ground.wav
79.0879659184465,1195.1836673879397,116_216_32_1_20250116_103144_walnut_ground.wav
81.20367685675059,1176.185874082105,116_216_32_1_20250116_103144_walnut_ground.wav
83.31938779505468,1178.4844280118011,116_216_32_1_20250116_103144_walnut_ground.wav
85.43509873335876,1195.6674203229993,116_216_32_1_20250116_103144_walnut_ground.wav
87.55080967166285,1220.6404251022354,116_216_32_1_20250116_103144_walnut_ground.wav
89.66652060996694,1253.2053969325268,116_216_32_1_20250116_103144_walnut_ground.wav
91.78223154827101,1241.9009149820504,116_216_32_1_20250116_103144_walnut_ground.wav
93.8979424865751,1194.902625262345,116_216_32_1_20250116_103144_walnut_ground.wav
96.0136534248792,1149.1928476896103,116_216_32_1_20250116_103144_walnut_ground.wav
98.12936436318329,1125.203393911365,116_216_32_1_20250116_103144_walnut_ground.wav
100.24507530148735,1126.4246771686528,116_216_32_1_20250116_103144_walnut_ground.wav
102.36078623979145,1141.0800024493185,116_216_32_1_20250116_103144_walnut_ground.wav
104.47649717809554,1138.1467318261189,116_216_32_1_20250116_103144_walnut_ground.wav
106.59220811639963,1136.9626492830585,116_216_32_1_20250116_103144_walnut_ground.wav
108.7079190547037,1083.6023298583598,116_216_32_1_20250116_103144_walnut_ground.wav
110.8236299930078,1016.346623495821,116_216_32_1_20250116_103144_walnut_ground.wav
112.93934093131189,978.0304690778202,116_216_32_1_20250116_103144_walnut_ground.wav
115.05505186961598,964.4377223417849,116_216_32_1_20250116_103144_walnut_ground.wav
117.17076280792004,971.0529603612968,116_216_32_1_20250116_103144_walnut_ground.wav
119.28647374622415,990.7329029108613,116_216_32_1_20250116_103144_walnut_ground.wav
121.40218468452824,1012.5321647489266,116_216_32_1_20250116_103144_walnut_ground.wav
123.5178956228323,1036.302403883072,116_216_32_1_20250116_103144_walnut_ground.wav
125.63360656113639,1045.053378817254,116_216_32_1_20250116_103144_walnut_ground.wav
127.7493174994405,1036.5921302681954,116_216_32_1_20250116_103144_walnut_ground.wav
129.86502843774457,1026.528294141931,116_216_32_1_20250116_103144_walnut_ground.wav
131.98073937604866,1023.3887513568537,116_216_32_1_20250116_103144_walnut_ground.wav
134.09645031435275,1003.4844669955257,116_216_32_1_20250116_103144_walnut_ground.wav
136.21216125265684,985.3095064760126,116_216_32_1_20250116_103144_walnut_ground.wav
138.3278721909609,982.0020661598718,116_216_32_1_20250116_103144_walnut_ground.wav
140.443583129265,984.0910711607029,116_216_32_1_20250116_103144_walnut_ground.wav
142.55929406756908,979.1390523662128,116_216_32_1_20250116_103144_walnut_ground.wav
144.67500500587317,951.0300916061532,116_216_32_1_20250116_103144_walnut_ground.wav
146.79071594417726,929.1183319045313,116_216_32_1_20250116_103144_walnut_ground.wav
148.90642688248136,937.9521502582219,116_216_32_1_20250116_103144_walnut_ground.wav
151.02213782078545,976.6040315043881,116_216_32_1_20250116_103144_walnut_ground.wav
153.1378487590895,1027.127385348951,116_216_32_1_20250116_103144_walnut_ground.wav
